,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
76,2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T10:00:00Z,11.528,3.378,1.349,0.04,1.553,0.0,0.0,0.238,0.027,0.021,0.0,0.037,0.0,0.004,0.11,1.65872,1.65872,1.65872,1.65872,0.66211,0.01985,0.76245,0.0,0.0,0.11694,0.01331,0.01013,0.0,0.01802,0.0,0.00215,0.05376,0.0,0.0,14.201,5.299,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,88.757,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
77,2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T11:00:00Z,10.667,3.126,1.349,0.04,1.54,0.0,0.0,0.0,0.027,0.021,0.0,0.036,0.0,0.004,0.11,1.50319,1.50319,1.50319,1.50319,0.64843,0.01944,0.74043,0.0,0.0,0.0,0.01304,0.00992,0.0,0.01717,0.0,0.00211,0.05265,0.0,0.0,14.156,5.254,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,87.144,0.0,0.0,-11.2,-11.856,67.0,12.751,0.0,0.0
78,2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T12:00:00Z,11.023,3.231,1.357,0.04,1.64,0.0,0.0,0.0,0.027,0.017,0.0,0.036,0.0,0.004,0.11,1.48644,1.48644,1.48644,1.48644,0.62426,0.0186,0.75464,0.0,0.0,0.0,0.01247,0.00763,0.0,0.01643,0.0,0.00202,0.05038,0.0,0.0,14.314,5.596,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,85.417,0.0,0.0,-13.0,-13.599,67.0,10.29,0.0,0.0
79,2007-01-04T07:00:00,2007-01-04T07:00:00,2007-01-04T13:00:00Z,11.489,3.367,1.367,0.04,1.765,0.0,0.0,0.0,0.027,0.016,0.0,0.038,0.0,0.004,0.11,1.55002,1.55002,1.55002,1.55002,0.62944,0.01861,0.8125,0.0,0.0,0.0,0.01248,0.00722,0.0,0.01735,0.0,0.00202,0.05041,0.0,0.0,14.546,6.023,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,84.748,0.0,0.0,-14.8,-15.23,74.0,8.053,0.0,0.0
80,2007-01-04T08:00:00,2007-01-04T08:00:00,2007-01-04T14:00:00Z,15.507,4.545,1.367,0.04,2.073,0.0,0.0,0.868,0.027,0.015,0.0,0.04,0.0,0.004,0.11,1.99078,1.99078,1.99078,1.99078,0.59899,0.01771,0.90811,0.0,0.0,0.38014,0.01188,0.00668,0.0,0.01738,0.0,0.00192,0.04797,3.012,1.076,15.596,7.073,0.0,2.833,0.132,0.0,0.0,65.0,65.0,70.0,90.971,0.0,0.0,-14.8,-15.23,74.0,13.869,0.0,0.0
81,2007-01-04T09:00:00,2007-01-04T09:00:00,2007-01-04T15:00:00Z,12.527,3.671,1.357,0.04,1.938,0.0,0.0,0.139,0.027,0.015,0.0,0.041,0.0,0.004,0.11,1.14121,1.14121,1.14121,1.14121,0.42176,0.01257,0.60253,0.0,0.0,0.04327,0.00843,0.0046,0.0,0.01264,0.0,0.00136,0.03404,0.0,0.0,15.332,6.614,0.0,0.0,0.136,0.0,0.0,65.0,65.0,70.0,89.867,0.0,0.0,-13.0,-13.598,67.0,13.869,0.0,0.0
82,2007-01-04T10:00:00,2007-01-04T10:00:00,2007-01-04T16:00:00Z,10.144,2.973,1.357,0.04,1.381,0.0,0.0,0.0,0.027,0.013,0.0,0.041,0.0,0.004,0.11,0.82188,0.82188,0.82188,0.82188,0.3751,0.01118,0.38191,0.0,0.0,0.0,0.0075,0.00347,0.0,0.01124,0.0,0.00121,0.03027,0.0,0.0,13.431,4.714,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,88.274,0.0,0.0,-13.0,-13.598,67.0,12.751,29.481,167.058
83,2007-01-04T11:00:00,2007-01-04T11:00:00,2007-01-04T17:00:00Z,8.86,2.597,1.349,0.04,1.017,0.0,0.0,0.0,0.027,0.01,0.0,0.04,0.0,0.004,0.11,0.68465,0.68465,0.68465,0.68465,0.35569,0.01066,0.26806,0.0,0.0,0.0,0.00715,0.0026,0.0,0.01046,0.0,0.00116,0.02887,0.0,0.0,12.379,3.469,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,84.248,0.0,0.0,-11.2,-11.914,64.0,10.29,26.945,192.101
84,2007-01-04T12:00:00,2007-01-04T12:00:00,2007-01-04T18:00:00Z,9.371,2.746,1.342,0.04,0.912,0.0,0.0,0.264,0.027,0.007,0.0,0.04,0.0,0.004,0.11,0.70534,0.70534,0.70534,0.70534,0.34461,0.01038,0.23434,0.0,0.0,0.06788,0.00696,0.00173,0.0,0.01019,0.0,0.00113,0.02812,0.883,0.315,12.217,3.113,0.0,0.831,0.132,0.0,0.0,65.0,65.0,70.0,81.163,0.0,0.0,-9.4,-10.246,61.0,8.053,30.749,203.83
85,2007-01-04T13:00:00,2007-01-04T13:00:00,2007-01-04T19:00:00Z,8.182,2.398,1.336,0.04,0.834,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.59207,0.59207,0.59207,0.59207,0.32977,0.00998,0.20588,0.0,0.0,0.0,0.00669,0.00133,0.0,0.01029,0.0,0.00108,0.02704,0.0,0.0,12.149,2.845,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,80.83,0.0,0.0,-7.6,-8.523,61.0,9.171,30.749,239.334
86,2007-01-04T14:00:00,2007-01-04T14:00:00,2007-01-04T20:00:00Z,7.645,2.241,1.331,0.04,0.682,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.54188,0.54188,0.54188,0.54188,0.32183,0.00978,0.1649,0.0,0.0,0.0,0.00656,0.00119,0.0,0.01007,0.0,0.00106,0.02648,0.0,0.0,11.835,2.327,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,79.621,0.0,0.0,-5.8,-6.806,61.0,9.171,20.288,255.501
87,2007-01-04T15:00:00,2007-01-04T15:00:00,2007-01-04T21:00:00Z,8.39,2.459,1.331,0.04,0.662,0.0,0.0,0.238,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.60985,0.60985,0.60985,0.60985,0.33005,0.01003,0.16418,0.0,0.0,0.05907,0.00672,0.00122,0.0,0.01033,0.0,0.00109,0.02716,0.0,0.0,11.767,2.259,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,78.728,0.0,0.0,-5.8,-6.806,61.0,8.053,16.484,231.726
88,2007-01-04T16:00:00,2007-01-04T16:00:00,2007-01-04T22:00:00Z,7.67,2.248,1.331,0.04,0.69,0.0,0.0,0.0,0.027,0.005,0.0,0.041,0.0,0.004,0.11,0.64972,0.64972,0.64972,0.64972,0.38461,0.01169,0.19935,0.0,0.0,0.0,0.00784,0.00156,0.0,0.01175,0.0,0.00127,0.03165,0.0,0.0,11.862,2.353,0.0,0.0,0.135,0.0,0.0,65.0,65.0,70.0,78.728,0.0,0.0,-5.8,-6.806,61.0,8.053,10.461,183.542
89,2007-01-04T17:00:00,2007-01-04T17:00:00,2007-01-04T23:00:00Z,9.75,2.858,1.331,0.04,0.177,0.0,0.0,0.0,0.027,0.009,0.0,0.044,1.116,0.004,0.11,1.23223,1.23223,1.23223,1.23223,0.57384,0.01743,0.07651,0.0,0.0,0.0,0.01169,0.00367,0.0,0.01882,0.48115,0.00189,0.04722,0.0,0.0,10.114,0.605,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,77.026,0.0,0.0,-5.8,-6.807,61.0,4.698,1.902,60.864
90,2007-01-04T18:00:00,2007-01-04T18:00:00,2007-01-05T00:00:00Z,13.95,4.088,1.335,0.04,1.938,0.0,0.0,0.0,0.44,0.017,0.03,0.048,0.0,0.013,0.229,1.82068,1.82068,1.82068,1.82068,0.59432,0.01801,0.86287,0.0,0.0,0.0,0.19578,0.00739,0.01336,0.0212,0.0,0.00561,0.10215,0.0,0.0,15.894,6.611,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,34.651,99.99,0.0,-7.6,-8.381,67.0,5.816,0.0,0.0
91,2007-01-04T19:00:00,2007-01-04T19:00:00,2007-01-05T01:00:00Z,8.952,2.624,1.333,0.04,0.393,0.0,0.0,0.0,0.537,0.022,0.0,0.05,0.0,0.015,0.234,1.20023,1.20023,1.20023,1.20023,0.6096,0.0185,0.17976,0.0,0.0,0.0,0.2458,0.01005,0.0,0.02269,0.0,0.00685,0.10697,0.0,0.0,10.583,1.341,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,78.276,0.0,0.0,-7.6,-8.215,74.0,4.698,0.0,0.0
92,2007-01-04T20:00:00,2007-01-04T20:00:00,2007-01-05T02:00:00Z,9.479,2.778,1.339,0.04,0.543,0.0,0.0,0.0,0.542,0.029,0.0,0.048,0.0,0.016,0.221,1.18751,1.18751,1.18751,1.18751,0.5725,0.01728,0.23221,0.0,0.0,0.0,0.23157,0.01246,0.0,0.02035,0.0,0.00681,0.09432,0.0,0.0,10.908,1.854,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,79.514,0.0,0.0,-9.4,-9.964,74.0,4.698,0.0,0.0
93,2007-01-04T21:00:00,2007-01-04T21:00:00,2007-01-05T03:00:00Z,11.577,3.393,1.339,0.04,0.625,0.0,0.0,0.628,0.448,0.041,0.0,0.047,0.0,0.017,0.207,1.44136,1.44136,1.44136,1.44136,0.56895,0.01718,0.26557,0.0,0.0,0.26681,0.1905,0.01733,0.0,0.0198,0.0,0.00717,0.08804,2.153,0.769,11.187,2.133,0.0,2.027,0.132,0.0,0.0,65.0,65.0,70.0,79.514,0.0,0.0,-9.4,-9.965,74.0,4.698,0.0,0.0
94,2007-01-04T22:00:00,2007-01-04T22:00:00,2007-01-05T04:00:00Z,12.515,3.668,1.339,0.04,0.712,0.0,0.0,0.93,0.338,0.047,0.0,0.046,0.0,0.016,0.199,1.68192,1.68192,1.68192,1.68192,0.61413,0.01854,0.3265,0.0,0.0,0.42665,0.15504,0.02159,0.0,0.02092,0.0,0.00752,0.09103,2.707,0.967,11.483,2.429,0.0,2.547,0.132,0.0,0.0,65.0,65.0,70.0,79.196,0.0,0.0,-9.4,-9.965,74.0,3.355,0.0,0.0
95,2007-01-04T23:00:00,2007-01-04T23:00:00,2007-01-05T05:00:00Z,10.572,3.098,1.345,0.04,1.13,0.0,0.0,0.357,0.027,0.041,0.0,0.044,0.0,0.004,0.11,1.39479,1.39479,1.39479,1.39479,0.60554,0.0182,0.50863,0.0,0.0,0.16093,0.01221,0.01837,0.0,0.01965,0.0,0.00197,0.0493,1.321,0.472,12.689,3.855,0.0,1.247,0.133,0.0,0.0,65.0,65.0,70.0,80.742,0.0,0.0,-11.2,-11.558,82.0,4.698,0.0,0.0
96,2007-01-05T00:00:00,2007-01-05T00:00:00,2007-01-05T06:00:00Z,12.341,3.617,1.347,0.04,1.74,0.0,0.0,0.264,0.027,0.028,0.015,0.041,0.0,0.004,0.11,1.76932,1.76932,1.76932,1.76932,0.65894,0.01978,0.85131,0.0,0.0,0.12926,0.01326,0.01382,0.00734,0.01989,0.0,0.00215,0.05357,0.881,0.315,14.808,5.938,0.0,0.831,0.132,0.0,0.0,65.0,65.0,70.0,49.862,50.006,0.0,-11.2,-11.717,74.0,4.698,0.0,0.0
97,2007-01-05T01:00:00,2007-01-05T01:00:00,2007-01-05T07:00:00Z,10.074,2.952,1.339,0.04,1.121,0.0,0.0,0.251,0.027,0.021,0.0,0.04,0.0,0.004,0.11,1.46061,1.46061,1.46061,1.46061,0.66255,0.02,0.55451,0.0,0.0,0.12396,0.01341,0.0102,0.0,0.01963,0.0,0.00217,0.05417,0.442,0.158,12.878,3.825,0.0,0.417,0.132,0.0,0.0,65.0,65.0,70.0,79.917,0.0,0.0,-9.4,-9.965,74.0,5.816,0.0,0.0
98,2007-01-05T02:00:00,2007-01-05T02:00:00,2007-01-05T08:00:00Z,9.401,2.755,1.339,0.04,1.175,0.0,0.0,0.0,0.027,0.021,0.0,0.039,0.0,0.004,0.11,1.36612,1.36612,1.36612,1.36612,0.66402,0.02005,0.58273,0.0,0.0,0.0,0.01344,0.01023,0.0,0.01918,0.0,0.00217,0.05429,0.0,0.0,13.064,4.01,0.0,0.0,0.134,0.0,0.0,65.0,65.0,70.0,80.463,0.0,0.0,-9.4,-9.966,74.0,6.935,0.0,0.0
99,2007-01-05T03:00:00,2007-01-05T03:00:00,2007-01-05T09:00:00Z,9.488,2.781,1.339,0.04,1.202,0.0,0.0,0.0,0.027,0.021,0.0,0.038,0.0,0.004,0.11,1.35729,1.35729,1.35729,1.35729,0.65369,0.01973,0.58658,0.0,0.0,0.0,0.01323,0.01007,0.0,0.0184,0.0,0.00214,0.05345,0.0,0.0,13.154,4.101,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,80.463,0.0,0.0,-9.4,-9.966,74.0,6.935,0.0,0.0
100,2007-01-05T04:00:00,2007-01-05T04:00:00,2007-01-05T10:00:00Z,9.356,2.742,1.338,0.04,1.165,0.0,0.0,0.0,0.027,0.021,0.0,0.037,0.0,0.004,0.11,1.34626,1.34626,1.34626,1.34626,0.65701,0.01985,0.57202,0.0,0.0,0.0,0.01331,0.01013,0.0,0.01802,0.0,0.00215,0.05376,0.0,0.0,13.102,3.975,0.0,0.0,0.132,0.0,0.0,65.0,65.0,70.0,80.097,0.0,0.0,-8.86,-9.509,71.0,6.935,0.0,0.0
101,2007-01-05T05:00:00,2007-01-05T05:00:00,2007-01-05T11:00:00Z,10.969,3.215,1.335,0.04,1.079,0.0,0.0,0.563,0.027,0.021,0.0,0.036,0.0,0.004,0.11,1.54569,1.54569,1.54569,1.54569,0.64168,0.01944,0.51885,0.0,0.0,0.27083,0.01304,0.00992,0.0,0.01717,0.0,0.00211,0.05265,1.374,0.491,12.964,3.682,0.0,1.294,0.132,0.0,0.0,65.0,65.0,70.0,79.239,0.0,0.0,-7.6,-8.385,67.0,6.935,0.0,0.0
102,2007-01-05T06:00:00,2007-01-05T06:00:00,2007-01-05T12:00:00Z,13.984,4.098,1.333,0.04,0.583,0.0,0.0,0.666,0.083,0.017,0.0,0.036,1.187,0.009,0.146,1.88563,1.88563,1.88563,1.88563,0.61312,0.0186,0.26822,0.0,0.0,0.30646,0.03813,0.00763,0.0,0.01643,0.54614,0.00393,0.06696,2.538,0.907,11.231,1.989,0.0,2.396,0.133,0.0,0.0,65.0,65.0,70.0,79.95,0.0,0.0,-7.6,-8.219,74.0,8.053,0.0,0.0
103,2007-01-05T07:00:00,2007-01-05T07:00:00,2007-01-05T13:00:00Z,14.781,4.332,1.33,0.04,0.255,0.0,0.0,0.703,0.194,0.016,0.0,0.038,1.582,0.01,0.163,1.99407,1.99407,1.99407,1.99407,0.61237,0.01861,0.11727,0.0,0.0,0.32377,0.08944,0.00722,0.0,0.01735,0.7282,0.0047,0.07512,2.874,1.026,10.064,0.869,0.0,2.709,0.132,0.0,0.0,65.0,65.0,70.0,79.95,0.0,0.0,-7.6,-8.028,82.0,8.053,0.0,0.0
104,2007-01-05T08:00:00,2007-01-05T08:00:00,2007-01-05T14:00:00Z,12.936,3.791,1.327,0.04,0.148,0.0,0.0,0.592,0.246,0.015,0.0,0.04,1.187,0.011,0.185,1.6607,1.6607,1.6607,1.6607,0.58123,0.01771,0.06464,0.0,0.0,0.25931,0.10771,0.00668,0.0,0.01738,0.51997,0.00489,0.08119,1.737,0.621,9.929,0.504,0.0,1.641,0.133,0.0,0.0,65.0,65.0,70.0,80.694,0.0,0.0,-5.8,-6.449,75.0,10.29,0.0,0.0
105,2007-01-05T09:00:00,2007-01-05T09:00:00,2007-01-05T15:00:00Z,11.428,3.349,1.216,0.036,0.0,0.0,0.0,0.0,0.261,0.015,0.0,0.041,1.582,0.008,0.19,1.04114,1.04114,1.04114,1.04114,0.37813,0.0113,0.0,0.0,0.0,0.0,0.08121,0.0046,0.0,0.01264,0.49175,0.00251,0.059,0.0,0.0,8.85,0.0,0.0,0.0,0.131,0.0,0.0,65.0,65.0,70.0,80.769,0.0,0.0,-4.0,-4.706,75.0,11.408,0.0,0.0
106,2007-01-05T10:00:00,2007-01-05T10:00:00,2007-01-05T16:00:00Z,8.488,2.488,1.317,0.04,0.085,0.0,0.0,0.528,0.268,0.013,0.0,0.041,0.0,0.005,0.19,0.68771,0.68771,0.68771,0.68771,0.36409,0.01118,0.02358,0.0,0.0,0.14596,0.0742,0.00347,0.0,0.01124,0.0,0.00151,0.05247,1.171,0.418,10.097,0.291,0.0,1.103,0.132,0.0,0.0,65.0,65.0,70.0,77.176,0.0,0.0,-2.2,-2.966,75.0,9.171,24.092,0.0
107,2007-01-05T11:00:00,2007-01-05T11:00:00,2007-01-05T17:00:00Z,9.228,2.704,1.313,0.04,0.081,0.0,0.0,0.764,0.261,0.01,0.0,0.04,0.0,0.006,0.19,0.71309,0.71309,0.71309,0.71309,0.34608,0.01066,0.02139,0.0,0.0,0.20146,0.06888,0.0026,0.0,0.01046,0.0,0.00151,0.05005,3.144,1.123,10.272,0.277,0.0,2.969,0.133,0.0,0.0,65.0,65.0,70.0,77.062,0.0,0.0,-0.4,-1.232,75.0,10.29,20.922,0.0
108,2007-01-05T12:00:00,2007-01-05T12:00:00,2007-01-05T18:00:00Z,11.683,3.424,1.239,0.038,0.0,0.0,0.0,1.65,0.251,0.007,0.0,0.04,0.0,0.006,0.194,0.87941,0.87941,0.87941,0.87941,0.31813,0.00969,0.0,0.0,0.0,0.42375,0.06456,0.00173,0.0,0.01019,0.0,0.00153,0.04984,5.614,2.005,9.647,0.0,0.0,5.288,0.132,0.0,0.0,65.0,65.0,70.0,75.833,0.0,0.0,1.4,0.499,75.0,10.29,51.354,173.081
109,2007-01-05T13:00:00,2007-01-05T13:00:00,2007-01-05T19:00:00Z,9.28,2.72,1.169,0.035,0.0,0.0,0.0,1.02,0.244,0.005,0.0,0.042,0.0,0.006,0.199,0.67157,0.67157,0.67157,0.67157,0.28874,0.00868,0.0,0.0,0.0,0.25193,0.06017,0.00133,0.0,0.01029,0.0,0.00141,0.04902,3.832,1.369,9.31,0.0,0.0,3.621,0.133,0.0,0.0,65.0,65.0,70.0,74.594,0.0,0.0,3.2,2.226,75.0,10.29,21.873,262.158
110,2007-01-05T14:00:00,2007-01-05T14:00:00,2007-01-05T20:00:00Z,5.015,1.47,1.244,0.038,0.0,0.0,0.0,0.0,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.35545,0.35545,0.35545,0.35545,0.30087,0.00921,0.0,0.0,0.0,0.0,0.00656,0.00119,0.0,0.01007,0.0,0.00106,0.02648,0.0,0.0,9.635,0.0,0.0,0.0,0.129,0.0,0.0,65.0,65.0,70.0,72.966,0.0,0.0,1.4,0.788,83.0,6.935,50.086,168.96
111,2007-01-05T15:00:00,2007-01-05T15:00:00,2007-01-05T21:00:00Z,6.888,2.019,1.2,0.036,0.0,0.0,0.0,0.594,0.027,0.005,0.0,0.042,0.0,0.004,0.11,0.50065,0.50065,0.50065,0.50065,0.29774,0.00902,0.0,0.0,0.0,0.14737,0.00672,0.00122,0.0,0.01033,0.0,0.00109,0.02716,1.764,0.63,9.553,0.0,0.0,1.667,0.133,0.0,0.0,65.0,65.0,70.0,70.611,0.0,0.0,3.2,2.225,75.0,4.698,15.216,0.0
112,2007-01-05T16:00:00,2007-01-05T16:00:00,2007-01-05T22:00:00Z,5.721,1.677,1.202,0.037,0.0,0.0,0.0,0.251,0.027,0.005,0.0,0.041,0.0,0.004,0.11,0.48456,0.48456,0.48456,0.48456,0.3475,0.01057,0.0,0.0,0.0,0.07242,0.00784,0.00156,0.0,0.01175,0.0,0.00127,0.03165,0.442,0.158,9.508,0.0,0.0,0.417,0.132,0.0,0.0,65.0,65.0,70.0,71.064,0.0,0.0,3.2,2.538,83.0,5.816,23.141,107.462
113,2007-01-05T17:00:00,2007-01-05T17:00:00,2007-01-05T23:00:00Z,6.658,1.951,1.052,0.031,0.0,0.0,0.0,0.264,0.332,0.009,0.0,0.044,0.0,0.009,0.212,0.8414,0.8414,0.8414,0.8414,0.45344,0.01327,0.0,0.0,0.0,0.11396,0.14295,0.00367,0.0,0.01882,0.0,0.004,0.09129,0.882,0.315,8.569,0.0,0.0,0.833,0.132,0.0,0.0,65.0,65.0,70.0,70.377,0.0,0.0,5.0,3.991,76.0,6.935,0.634,0.0
114,2007-01-05T18:00:00,2007-01-05T18:00:00,2007-01-06T00:00:00Z,8.348,2.446,1.297,0.04,0.333,0.0,0.0,0.0,0.44,0.017,0.03,0.048,0.0,0.013,0.229,1.08949,1.08949,1.08949,1.08949,0.57759,0.01801,0.14841,0.0,0.0,0.0,0.19578,0.00739,0.01336,0.0212,0.0,0.00561,0.10215,0.0,0.0,11.85,1.137,0.0,0.0,0.133,0.0,0.0,65.0,65.0,70.0,27.802,99.99,0.0,6.8,5.713,76.0,5.816,0.0,0.0
115,2007-01-05T19:00:00,2007-01-05T19:00:00,2007-01-06T01:00:00Z,7.35,2.154,0.89,0.025,0.0,0.0,0.0,0.382,0.537,0.022,0.0,0.05,0.0,0.015,0.234,0.98535,0.98535,0.98535,0.98535,0.407,0.01124,0.0,0.0,0.0,0.17474,0.2458,0.01005,0.0,0.02269,0.0,0.00685,0.10697,1.348,0.481,7.436,0.0,0.0,1.268,0.132,0.0,0.0,65.0,65.0,70.0,67.957,0.0,0.0,6.8,5.713,76.0,4.698,0.0,0.0
116,2007-01-05T20:00:00,2007-01-05T20:00:00,2007-01-06T02:00:00Z,5.94,1.741,1.016,0.03,0.0,0.0,0.0,0.477,0.027,0.029,0.0,0.048,0.0,0.004,0.11,0.74413,0.74413,0.74413,0.74413,0.43448,0.01267,0.0,0.0,0.0,0.20389,0.01159,0.01246,0.0,0.02035,0.0,0.00188,0.04681,1.617,0.578,8.4,0.0,0.0,1.528,0.133,0.0,0.0,65.0,65.0,70.0,68.428,0.0,0.0,6.8,6.031,83.0,5.816,0.0,0.0
117,2007-01-05T21:00:00,2007-01-05T21:00:00,2007-01-06T03:00:00Z,4.416,1.294,1.036,0.03,0.0,0.0,0.0,0.0,0.027,0.041,0.0,0.047,0.0,0.004,0.11,0.54987,0.54987,0.54987,0.54987,0.43992,0.01291,0.0,0.0,0.0,0.0,0.01152,0.01733,0.0,0.0198,0.0,0.00186,0.04652,0.0,0.0,8.552,0.0,0.0,0.0,0.13,0.0,0.0,65.0,65.0,70.0,67.957,0.0,0.0,6.8,6.031,83.0,4.698,0.0,0.0
118,2007-01-05T22:00:00,2007-01-05T22:00:00,2007-01-06T04:00:00Z,6.436,1.886,1.062,0.031,0.0,0.0,0.0,0.56,0.027,0.047,0.0,0.046,0.0,0.004,0.11,0.865,0.865,0.865,0.865,0.48681,0.0144,0.0,0.0,0.0,0.25662,0.01243,0.02159,0.0,0.02092,0.0,0.00201,0.05021,1.324,0.473,8.761,0.0,0.0,1.25,0.132,0.0,0.0,65.0,65.0,70.0,67.957,0.0,0.0,6.8,6.031,83.0,4.698,0.0,0.0
119,2007-01-05T23:00:00,2007-01-05T23:00:00,2007-01-06T05:00:00Z,5.205,1.526,1.006,0.029,0.0,0.0,0.0,0.264,0.027,0.041,0.0,0.044,0.0,0.004,0.11,0.68678,0.68678,0.68678,0.68678,0.45309,0.01324,0.0,0.0,0.0,0.11896,0.01221,0.01837,0.0,0.01965,0.0,0.00197,0.0493,0.882,0.315,8.481,0.0,0.0,0.833,0.132,0.0,0.0,65.0,65.0,70.0,66.229,0.0,0.0,8.6,7.773,83.0,3.355,0.0,0.0
