,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
4818,2007-07-20T18:00:00,2007-07-20T19:00:00,2007-07-21T00:00:00Z,5.112,1.047,1.539,0.0,0.0,0.0,0.0,0.167,0.02,0.393,0.017,0.023,0.0,0.065,0.048,0.0,0.0,0.0,0.0,0.01,0.304,1.539,0.0,0.5554,0.5554,0.32873,0.32873,0.22667,0.0,0.0,0.0,0.0,0.05244,0.00639,0.12336,0.00523,0.00723,0.0,0.02039,0.01506,0.0,0.0,0.0,0.0,0.00304,0.09559,0.22667,0.0,0.0,0.0,2.138,0.821,0.0,0.0,2.912,1.599,0.42,0.0,0.0,77.695,72.0,76.963,68.0,72.0,30.651,0.0,0.0,71.6,68.987,88.0,9.171,18.386,14.582
4819,2007-07-20T19:00:00,2007-07-20T20:00:00,2007-07-21T01:00:00Z,6.852,1.097,3.107,0.0,0.0,0.0,0.0,0.164,0.02,0.458,0.019,0.031,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.01,0.287,3.107,0.0,0.93525,0.93525,0.47758,0.47758,0.45767,0.0,0.0,0.0,0.0,0.07132,0.00868,0.19919,0.00845,0.01329,0.0,0.02713,0.02004,0.0,0.0,0.0,0.0,0.00448,0.125,0.45767,0.0,0.0,0.0,2.543,0.977,0.0,0.0,2.851,1.905,0.422,0.0,0.0,74.854,72.0,76.075,68.0,72.0,31.964,0.0,0.0,69.8,69.8,100.0,9.171,22.507,12.046
4820,2007-07-20T20:00:00,2007-07-20T21:00:00,2007-07-21T02:00:00Z,7.221,1.216,3.071,0.0,0.0,0.0,0.0,0.164,0.02,0.578,0.025,0.043,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.011,0.27,3.071,0.0,1.01926,1.01926,0.56689,0.56689,0.45238,0.0,0.0,0.0,0.0,0.07635,0.00929,0.26951,0.01143,0.01993,0.0,0.02845,0.02101,0.0,0.0,0.0,0.0,0.00509,0.12583,0.45238,0.0,0.0,0.0,2.019,0.776,0.0,0.0,2.846,1.514,0.422,0.0,0.0,71.089,72.0,74.995,68.0,72.0,24.698,0.0,0.0,66.2,66.2,100.0,5.816,4.121,2.219
4821,2007-07-20T21:00:00,2007-07-20T22:00:00,2007-07-21T03:00:00Z,3.304,0.968,0.0,0.0,0.0,0.0,0.0,0.143,0.017,0.393,0.017,0.049,0.0,0.06,0.044,0.0,0.0,0.0,0.0,0.007,0.238,0.0,0.0,0.43078,0.43078,0.43078,0.43078,0.0,0.0,0.0,0.0,0.0,0.06354,0.00772,0.17482,0.00741,0.02195,0.0,0.02658,0.01963,0.0,0.0,0.0,0.0,0.00332,0.1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485,0.0,0.417,0.0,0.0,67.142,71.999,73.654,68.0,72.0,26.048,0.0,0.0,62.6,62.6,100.0,3.355,0.0,0.0
4822,2007-07-20T22:00:00,2007-07-20T23:00:00,2007-07-21T04:00:00Z,4.903,0.529,3.097,0.0,0.0,0.0,0.0,0.097,0.012,0.055,0.002,0.043,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.004,0.217,3.097,0.0,0.704,0.704,0.24783,0.24783,0.45617,0.0,0.0,0.0,0.0,0.04534,0.00547,0.02582,0.00109,0.02003,0.0,0.02676,0.01976,0.0,0.0,0.0,0.0,0.00202,0.10153,0.45617,0.0,0.0,0.0,2.398,0.921,0.0,0.0,1.685,1.797,0.422,0.0,0.0,64.557,71.999,71.938,68.0,72.0,30.496,0.0,0.0,60.8,60.8,100.0,4.698,0.0,0.0
4823,2007-07-20T23:00:00,2007-07-21T00:00:00,2007-07-21T05:00:00Z,3.031,0.457,1.47,0.0,0.0,0.0,0.0,0.024,0.003,0.055,0.002,0.03,0.03,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.217,1.47,0.0,0.4327,0.4327,0.21616,0.21616,0.21654,0.0,0.0,0.0,0.0,0.01124,0.00129,0.02607,0.00111,0.01399,0.01418,0.02517,0.01859,0.0,0.0,0.0,0.0,0.00204,0.10249,0.21654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,0.414,0.0,0.0,62.499,72.0,70.731,68.0,72.0,8.094,99.99,0.0,59.0,59.0,100.0,4.474,0.0,0.0
4824,2007-07-21T00:00:00,2007-07-21T01:00:00,2007-07-21T06:00:00Z,1.617,0.474,0.0,0.0,0.0,0.0,0.0,0.074,0.009,0.055,0.002,0.022,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.21997,0.21997,0.21997,0.21997,0.0,0.0,0.0,0.0,0.0,0.03453,0.00411,0.0256,0.00109,0.01004,0.0,0.02412,0.01781,0.0,0.0,0.0,0.0,0.002,0.10067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.278,0.0,0.429,0.0,0.0,61.495,72.0,69.834,68.0,72.0,30.898,0.0,0.0,59.0,59.0,100.0,2.237,0.0,0.0
4825,2007-07-21T01:00:00,2007-07-21T02:00:00,2007-07-21T07:00:00Z,1.518,0.445,0.0,0.0,0.0,0.0,0.0,0.051,0.006,0.055,0.002,0.022,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.22565,0.22565,0.22565,0.22565,0.0,0.0,0.0,0.0,0.0,0.02572,0.00304,0.02796,0.00119,0.01096,0.0,0.02568,0.01897,0.0,0.0,0.0,0.0,0.00219,0.10995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.0,0.418,0.0,0.0,59.112,72.0,68.928,68.0,72.0,36.022,0.0,0.0,55.4,55.4,100.0,2.013,0.0,0.0
4826,2007-07-21T02:00:00,2007-07-21T03:00:00,2007-07-21T08:00:00Z,2.944,0.432,1.47,0.0,0.0,0.0,0.0,0.041,0.005,0.055,0.002,0.021,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,1.47,0.0,0.44571,0.44571,0.22915,0.22915,0.21656,0.0,0.0,0.0,0.0,0.02198,0.00256,0.02926,0.00124,0.01122,0.0,0.02619,0.01934,0.0,0.0,0.0,0.0,0.00229,0.11506,0.21656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698,0.0,0.42,0.0,0.0,58.121,72.0,68.068,68.0,72.0,36.557,0.0,0.0,55.4,55.4,100.0,3.132,0.0,0.0
4827,2007-07-21T03:00:00,2007-07-21T04:00:00,2007-07-21T09:00:00Z,1.404,0.412,0.0,0.0,0.0,0.0,0.0,0.025,0.003,0.055,0.002,0.021,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.21729,0.21729,0.21729,0.21729,0.0,0.0,0.0,0.0,0.0,0.01337,0.00152,0.02912,0.00123,0.01117,0.0,0.02537,0.01874,0.0,0.0,0.0,0.0,0.00228,0.11449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,0.426,0.0,0.0,56.693,72.0,67.251,68.0,72.0,39.652,0.0,0.0,53.6,53.6,100.0,4.026,0.0,0.0
4828,2007-07-21T04:00:00,2007-07-21T05:00:00,2007-07-21T10:00:00Z,1.361,0.399,0.0,0.0,0.0,0.0,0.0,0.016,0.002,0.055,0.002,0.022,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.22052,0.22052,0.22052,0.22052,0.0,0.0,0.0,0.0,0.0,0.00862,0.00095,0.03049,0.00129,0.01195,0.0,0.02585,0.01909,0.0,0.0,0.0,0.0,0.00238,0.11989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,0.415,0.0,0.0,55.999,72.0,66.538,68.0,72.0,40.863,0.0,0.0,53.6,53.6,100.0,5.145,0.0,0.0
4829,2007-07-21T05:00:00,2007-07-21T06:00:00,2007-07-21T11:00:00Z,2.815,0.394,1.47,0.0,0.0,0.0,0.0,0.012,0.001,0.055,0.002,0.021,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.004,0.217,1.47,0.0,0.42365,0.42365,0.20707,0.20707,0.21658,0.0,0.0,0.0,0.0,0.00614,0.00066,0.02898,0.00123,0.01112,0.0,0.02457,0.01815,0.0,0.0,0.0,0.0,0.00227,0.11396,0.21658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.425,0.0,0.0,55.512,72.0,65.953,68.0,72.0,38.248,0.0,0.0,53.6,53.6,100.0,0.0,0.0,0.0
4830,2007-07-21T06:00:00,2007-07-21T07:00:00,2007-07-21T12:00:00Z,1.361,0.399,0.0,0.0,0.0,0.0,0.0,0.013,0.001,0.055,0.002,0.021,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.11477,0.11477,0.11477,0.11477,0.0,0.0,0.0,0.0,0.0,0.0036,0.00038,0.01587,0.00067,0.00595,0.0,0.0142,0.01049,0.0,0.0,0.0,0.0,0.00124,0.06238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.422,0.0,0.0,56.394,72.0,65.607,68.0,72.0,38.26,0.0,0.0,55.4,55.4,100.0,4.921,7.608,0.0
4831,2007-07-21T07:00:00,2007-07-21T08:00:00,2007-07-21T13:00:00Z,2.892,0.417,1.47,0.0,0.0,0.0,0.0,0.026,0.003,0.055,0.002,0.019,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.217,1.47,0.0,0.3124,0.3124,0.09586,0.09586,0.21654,0.0,0.0,0.0,0.0,0.00596,0.00064,0.01268,0.00054,0.00443,0.0,0.01195,0.00882,0.0,0.0,0.0,0.0,0.00099,0.04986,0.21654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.0,0.412,0.0,0.0,59.411,72.0,65.796,68.0,72.0,33.079,0.0,0.0,59.0,57.926,94.0,4.698,25.677,0.0
4832,2007-07-21T08:00:00,2007-07-21T09:00:00,2007-07-21T14:00:00Z,2.239,0.656,0.0,0.0,0.0,0.0,0.0,0.053,0.006,0.24,0.01,0.017,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.232,0.0,0.0,0.13817,0.13817,0.13817,0.13817,0.0,0.0,0.0,0.0,0.0,0.01123,0.00131,0.05053,0.00214,0.00356,0.0,0.01121,0.00828,0.0,0.0,0.0,0.0,0.001,0.04889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.43,0.0,0.0,64.52,72.0,66.785,68.0,72.0,25.022,0.0,0.0,64.4,59.767,77.0,4.698,47.233,0.0
4833,2007-07-21T09:00:00,2007-07-21T10:00:00,2007-07-21T15:00:00Z,2.255,0.661,0.0,0.0,0.0,0.0,0.0,0.07,0.008,0.23,0.01,0.014,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.232,0.0,0.0,0.13128,0.13128,0.13128,0.13128,0.0,0.0,0.0,0.0,0.0,0.01389,0.00168,0.04568,0.00194,0.0028,0.0,0.01058,0.00781,0.0,0.0,0.0,0.0,0.00078,0.04613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221,0.0,0.419,0.0,0.0,72.785,72.0,68.799,68.0,72.0,22.023,0.0,0.0,68.0,61.056,68.0,5.816,116.338,14.265
4834,2007-07-21T10:00:00,2007-07-21T11:00:00,2007-07-21T16:00:00Z,3.676,0.646,1.47,0.0,0.0,0.0,0.0,0.068,0.008,0.223,0.009,0.011,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.232,1.47,0.0,0.34539,0.34539,0.12883,0.12883,0.21656,0.0,0.0,0.0,0.0,0.0135,0.00162,0.0445,0.00189,0.00225,0.0,0.01035,0.00765,0.0,0.0,0.0,0.0,0.0008,0.04628,0.21656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178,0.0,0.418,0.0,0.0,76.658,72.0,70.758,68.0,72.0,23.266,0.0,0.0,69.8,61.701,64.0,6.935,67.521,0.0
4835,2007-07-21T11:00:00,2007-07-21T12:00:00,2007-07-21T17:00:00Z,2.205,0.646,0.0,0.0,0.0,0.0,0.0,0.077,0.009,0.214,0.009,0.008,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.004,0.235,0.0,0.0,0.1285,0.1285,0.1285,0.1285,0.0,0.0,0.0,0.0,0.0,0.01523,0.00184,0.04262,0.00181,0.0015,0.0,0.01033,0.00763,0.0,0.0,0.0,0.0,0.00081,0.04673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.427,0.0,0.0,77.763,71.999,72.609,68.0,72.0,17.151,0.0,0.0,71.6,63.288,64.0,5.816,64.985,0.0
4836,2007-07-21T12:00:00,2007-07-21T13:00:00,2007-07-21T18:00:00Z,6.377,0.972,3.062,0.0,0.0,0.0,0.0,0.091,0.011,0.208,0.009,0.006,0.0,0.055,0.04,0.311,0.0,0.0,0.0,0.004,0.238,3.062,0.0,0.64874,0.64874,0.19773,0.19773,0.45101,0.0,0.0,0.0,0.0,0.01858,0.00226,0.04225,0.00179,0.00115,0.0,0.0111,0.0082,0.0632,0.0,0.0,0.0,0.00081,0.04839,0.45101,0.0,0.0,2.625,0.0,0.0,0.0,0.0,1.603,1.413,0.419,0.0,0.0,78.513,71.999,73.823,68.0,72.0,17.151,0.0,0.0,71.6,64.532,69.0,5.816,70.057,0.0
4837,2007-07-21T13:00:00,2007-07-21T14:00:00,2007-07-21T19:00:00Z,4.393,0.839,1.529,0.0,0.0,0.0,0.0,0.1,0.012,0.207,0.009,0.005,0.0,0.055,0.04,0.17,0.0,0.0,0.0,0.004,0.238,1.529,0.0,0.39789,0.39789,0.17261,0.17261,0.22527,0.0,0.0,0.0,0.0,0.02052,0.0025,0.04248,0.0018,0.00106,0.0,0.01122,0.00829,0.03495,0.0,0.0,0.0,0.00089,0.04892,0.22527,0.0,0.0,1.919,0.48,0.184,0.0,0.0,1.754,1.399,0.423,0.0,0.0,80.894,71.999,74.732,68.0,72.0,18.347,0.0,0.0,73.4,64.092,61.0,5.816,85.273,0.0
4838,2007-07-21T14:00:00,2007-07-21T15:00:00,2007-07-21T20:00:00Z,5.404,0.672,3.112,0.0,0.0,0.0,0.0,0.105,0.013,0.205,0.009,0.005,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.235,3.112,0.0,0.59259,0.59259,0.13416,0.13416,0.45843,0.0,0.0,0.0,0.0,0.02102,0.00256,0.04103,0.00174,0.00103,0.0,0.0109,0.00805,0.0,0.0,0.0,0.0,0.0009,0.04694,0.45843,0.0,0.0,1.652,1.439,0.553,0.0,0.0,1.85,1.969,0.421,0.0,0.0,82.951,71.999,75.726,68.0,72.0,20.882,0.0,0.0,75.2,65.659,61.0,5.816,82.103,0.0
4839,2007-07-21T15:00:00,2007-07-21T16:00:00,2007-07-21T21:00:00Z,7.584,0.818,4.794,0.0,0.0,0.0,0.0,0.11,0.013,0.207,0.009,0.006,0.0,0.053,0.039,0.0,0.135,0.0,0.0,0.005,0.241,4.794,0.0,0.86473,0.86473,0.15864,0.15864,0.70609,0.0,0.0,0.0,0.0,0.02138,0.0026,0.04007,0.0017,0.00109,0.0,0.01033,0.00763,0.0,0.02626,0.0,0.0,0.00089,0.04668,0.70609,0.0,3.001,0.275,1.441,0.554,0.0,0.0,1.939,2.843,0.421,0.0,0.0,79.797,71.999,76.298,68.0,72.0,40.616,0.0,0.0,71.6,64.532,69.0,11.408,74.812,0.0
4840,2007-07-21T16:00:00,2007-07-21T17:00:00,2007-07-21T22:00:00Z,22.126,1.349,17.523,0.0,0.0,0.0,0.0,0.199,0.024,0.358,0.015,0.009,0.0,0.057,0.042,0.0,0.085,0.277,0.0,0.006,0.276,4.955,12.568,2.85864,2.85864,0.27749,0.27749,2.58115,0.0,0.0,0.0,0.0,0.04093,0.00501,0.07371,0.00313,0.00184,0.0,0.01175,0.00868,0.0,0.0174,0.05703,0.0,0.00123,0.05678,0.72986,1.85129,1.936,0.0,3.847,1.478,0.0,0.0,3.477,3.923,0.422,0.0,0.0,79.447,72.0,76.373,68.0,72.0,8.926,148.427,0.0,73.4,65.135,65.0,11.408,63.4,0.0
4841,2007-07-21T17:00:00,2007-07-21T18:00:00,2007-07-21T23:00:00Z,7.091,1.032,3.568,0.0,0.0,0.0,0.0,0.167,0.02,0.366,0.016,0.018,0.03,0.062,0.046,0.0,0.0,0.0,0.0,0.008,0.299,3.568,0.0,0.75384,0.75384,0.22829,0.22829,0.52555,0.0,0.0,0.0,0.0,0.03693,0.00451,0.08097,0.00343,0.00395,0.00663,0.01379,0.01018,0.0,0.0,0.0,0.0,0.0018,0.06609,0.52555,0.0,3.289,0.0,0.964,0.37,0.0,0.0,2.927,2.491,0.42,0.0,0.0,78.72,72.0,76.216,68.0,72.0,9.595,99.99,0.0,73.4,64.092,61.0,10.29,48.501,0.0
4842,2007-07-21T18:00:00,2007-07-21T19:00:00,2007-07-22T00:00:00Z,6.219,1.042,2.664,0.0,0.0,0.0,0.0,0.163,0.02,0.393,0.017,0.023,0.0,0.065,0.048,0.0,0.0,0.0,0.0,0.01,0.304,2.664,0.0,0.71947,0.71947,0.32705,0.32705,0.39242,0.0,0.0,0.0,0.0,0.05107,0.00623,0.12336,0.00523,0.00708,0.0,0.02039,0.01506,0.0,0.0,0.0,0.0,0.00304,0.09559,0.39242,0.0,0.0,0.0,1.811,0.696,0.0,0.0,2.845,1.358,0.424,0.0,0.0,77.493,72.0,75.984,68.0,72.0,36.141,0.0,0.0,73.4,63.027,57.0,10.29,31.7,0.0
4843,2007-07-21T19:00:00,2007-07-21T20:00:00,2007-07-22T01:00:00Z,5.244,1.093,1.516,0.0,0.0,0.0,0.0,0.162,0.02,0.458,0.019,0.028,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.01,0.287,1.516,0.0,0.69882,0.69882,0.47554,0.47554,0.22327,0.0,0.0,0.0,0.0,0.07041,0.00858,0.19919,0.00845,0.01227,0.0,0.02713,0.02004,0.0,0.0,0.0,0.0,0.00448,0.125,0.22327,0.0,0.0,0.0,1.44,0.553,0.0,0.0,2.831,1.076,0.42,0.0,0.0,75.078,72.0,75.519,68.0,72.0,40.616,0.0,0.0,71.6,63.288,64.0,11.408,15.216,0.0
4844,2007-07-21T20:00:00,2007-07-21T21:00:00,2007-07-22T02:00:00Z,5.99,0.865,3.038,0.0,0.0,0.0,0.0,0.124,0.015,0.317,0.013,0.039,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.008,0.243,3.038,0.0,0.85069,0.85069,0.40323,0.40323,0.44746,0.0,0.0,0.0,0.0,0.05759,0.00699,0.14776,0.00626,0.01818,0.0,0.02845,0.02101,0.0,0.0,0.0,0.0,0.00354,0.11344,0.44746,0.0,0.0,0.0,1.525,0.586,0.0,0.0,2.171,1.137,0.42,0.0,0.0,70.639,71.999,74.595,68.0,72.0,35.43,0.0,0.0,66.2,62.726,83.0,9.171,3.17,0.0
4845,2007-07-21T21:00:00,2007-07-21T22:00:00,2007-07-22T03:00:00Z,4.624,1.355,0.0,0.0,0.0,0.0,0.0,0.155,0.019,0.731,0.031,0.046,0.0,0.06,0.044,0.0,0.0,0.0,0.0,0.011,0.259,0.0,0.0,0.60285,0.60285,0.60285,0.60285,0.0,0.0,0.0,0.0,0.0,0.06882,0.00837,0.32531,0.01379,0.02049,0.0,0.02658,0.01963,0.0,0.0,0.0,0.0,0.00472,0.11514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714,0.0,0.428,0.0,0.0,67.88,72.0,73.453,68.0,72.0,33.553,0.0,0.0,64.4,62.037,88.0,8.053,0.0,0.0
4846,2007-07-21T22:00:00,2007-07-21T23:00:00,2007-07-22T04:00:00Z,4.353,0.836,1.5,0.0,0.0,0.0,0.0,0.112,0.014,0.327,0.014,0.04,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.007,0.223,1.5,0.0,0.61243,0.61243,0.39145,0.39145,0.22098,0.0,0.0,0.0,0.0,0.05248,0.00636,0.15316,0.00649,0.01871,0.0,0.02676,0.01976,0.0,0.0,0.0,0.0,0.00313,0.10459,0.22098,0.0,0.0,0.0,0.963,0.37,0.0,0.0,1.975,0.719,0.421,0.0,0.0,65.563,71.999,71.958,68.0,72.0,47.439,0.0,0.0,62.6,61.464,94.0,11.408,0.0,0.0
4847,2007-07-21T23:00:00,2007-07-22T00:00:00,2007-07-22T05:00:00Z,3.542,0.603,1.485,0.0,0.0,0.0,0.0,0.055,0.007,0.166,0.007,0.028,0.03,0.053,0.039,0.0,0.0,0.0,0.0,0.006,0.212,1.485,0.0,0.50373,0.50373,0.28501,0.28501,0.21872,0.0,0.0,0.0,0.0,0.02603,0.00308,0.07862,0.00333,0.01311,0.01418,0.02517,0.01859,0.0,0.0,0.0,0.0,0.00284,0.10006,0.21872,0.0,0.0,0.0,0.483,0.185,0.0,0.0,0.953,0.359,0.418,0.0,0.0,64.234,72.0,70.894,68.0,72.0,12.608,99.99,0.0,62.6,61.464,94.0,10.066,0.0,0.0
4848,2007-07-22T00:00:00,2007-07-22T01:00:00,2007-07-22T06:00:00Z,3.265,0.517,1.5,0.0,0.0,0.0,0.0,0.081,0.01,0.097,0.004,0.022,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.005,0.209,1.5,0.0,0.46116,0.46116,0.24024,0.24024,0.22092,0.0,0.0,0.0,0.0,0.0376,0.00451,0.04483,0.0019,0.01004,0.0,0.02412,0.01781,0.0,0.0,0.0,0.0,0.00243,0.09699,0.22092,0.0,0.0,0.0,0.963,0.37,0.0,0.0,1.417,0.717,0.421,0.0,0.0,62.912,72.0,70.086,68.0,72.0,37.061,0.0,0.0,62.6,62.6,100.0,8.5,0.0,0.0
4849,2007-07-22T01:00:00,2007-07-22T02:00:00,2007-07-22T07:00:00Z,1.562,0.458,0.0,0.0,0.0,0.0,0.0,0.061,0.007,0.069,0.003,0.022,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.005,0.203,0.0,0.0,0.23208,0.23208,0.23208,0.23208,0.0,0.0,0.0,0.0,0.0,0.03072,0.00366,0.03498,0.00148,0.01096,0.0,0.02568,0.01897,0.0,0.0,0.0,0.0,0.00253,0.10309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052,0.0,0.428,0.0,0.0,60.436,72.0,69.215,68.0,72.0,37.67,0.0,0.0,59.0,59.0,100.0,7.158,0.0,0.0
4850,2007-07-22T02:00:00,2007-07-22T03:00:00,2007-07-22T08:00:00Z,1.438,0.421,0.0,0.0,0.0,0.0,0.0,0.046,0.005,0.055,0.002,0.021,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.005,0.201,0.0,0.0,0.22362,0.22362,0.22362,0.22362,0.0,0.0,0.0,0.0,0.0,0.02444,0.00287,0.02926,0.00124,0.01122,0.0,0.02619,0.01934,0.0,0.0,0.0,0.0,0.00265,0.1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,0.0,0.417,0.0,0.0,58.582,72.0,68.289,68.0,72.0,37.236,0.0,0.0,57.2,57.2,100.0,5.816,0.0,0.0
4851,2007-07-22T03:00:00,2007-07-22T04:00:00,2007-07-22T09:00:00Z,2.837,0.401,1.47,0.0,0.0,0.0,0.0,0.032,0.004,0.055,0.002,0.021,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.005,0.198,1.47,0.0,0.42804,0.42804,0.21148,0.21148,0.21657,0.0,0.0,0.0,0.0,0.01691,0.00195,0.02912,0.00123,0.01117,0.0,0.02537,0.01874,0.0,0.0,0.0,0.0,0.00259,0.10439,0.21657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.0,0.422,0.0,0.0,56.9,72.0,67.371,68.0,72.0,37.489,0.0,0.0,55.4,55.4,100.0,4.25,0.0,0.0
4852,2007-07-22T04:00:00,2007-07-22T05:00:00,2007-07-22T10:00:00Z,1.41,0.413,0.0,0.0,0.0,0.0,0.0,0.028,0.003,0.055,0.002,0.022,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.2284,0.2284,0.2284,0.2284,0.0,0.0,0.0,0.0,0.0,0.01567,0.00177,0.03049,0.00129,0.01195,0.0,0.02585,0.01909,0.0,0.0,0.0,0.0,0.00238,0.11989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.0,0.425,0.0,0.0,56.533,72.0,66.639,68.0,72.0,36.421,0.0,0.0,55.4,55.4,100.0,2.908,0.0,0.0
