,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
45,2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T03:00:00Z,7.219,1.098,3.471,0.411,0.064,0.0,0.0,0.0,0.0,0.335,0.036,0.0,0.047,0.0,0.017,0.189,3.471,0.97795,0.97795,0.46663,0.46663,0.51132,0.17464,0.02702,0.0,0.0,0.0,0.0,0.14238,0.01535,0.0,0.0198,0.0,0.00717,0.08027,0.51132,1.765,0.63,5.906,0.0,0.0,1.656,0.437,0.0,0.0,70.0,70.0,70.0,53.486,0.0,0.0,15.8,13.888,70.0,16.106,0.0,0.0
46,2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T04:00:00Z,4.88,0.744,2.342,0.46,0.072,0.0,0.0,0.0,0.0,0.02,0.042,0.0,0.046,0.0,0.004,0.1,2.342,0.68612,0.68612,0.34121,0.34121,0.34491,0.21103,0.03306,0.0,0.0,0.0,0.0,0.00929,0.01911,0.0,0.02092,0.0,0.00201,0.04578,0.34491,2.206,0.788,6.641,0.0,0.0,2.069,0.437,0.0,0.0,70.0,70.0,70.0,53.486,0.0,0.0,15.8,14.338,77.0,16.106,0.0,0.0
47,2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T05:00:00Z,4.94,0.778,2.286,0.495,0.078,0.0,0.0,0.0,0.0,0.02,0.036,0.0,0.044,0.0,0.004,0.1,2.286,0.68693,0.68693,0.35016,0.35016,0.33678,0.22294,0.03526,0.0,0.0,0.0,0.0,0.00912,0.01626,0.0,0.01965,0.0,0.00197,0.04495,0.33678,1.322,0.472,7.164,0.0,0.0,1.242,0.438,0.0,0.0,70.0,70.0,70.0,52.794,0.0,0.0,12.2,10.862,76.0,14.987,0.0,0.0
48,2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T06:00:00Z,5.446,0.934,2.259,0.626,0.102,0.0,0.0,0.0,0.0,0.02,0.025,0.015,0.041,0.0,0.004,0.1,2.259,0.78963,0.78963,0.4569,0.4569,0.33273,0.30646,0.05007,0.0,0.0,0.0,0.0,0.00991,0.01223,0.00734,0.01989,0.0,0.00215,0.04884,0.33273,0.881,0.315,9.201,0.0,0.0,0.827,0.437,0.0,0.0,70.0,70.0,70.0,27.625,50.006,0.0,10.4,9.517,83.0,14.987,0.0,0.0
49,2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T07:00:00Z,2.827,0.828,0.0,0.556,0.09,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.04,0.0,0.004,0.1,0.0,0.40984,0.40984,0.40984,0.40984,0.0,0.27519,0.0444,0.0,0.0,0.0,0.0,0.01003,0.00903,0.0,0.01963,0.0,0.00217,0.04939,0.0,0.0,0.0,8.04,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,59.8,0.0,0.0,10.4,8.146,57.0,18.343,0.0,0.0
50,2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T08:00:00Z,3.82,0.796,1.103,0.53,0.085,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.039,0.0,0.004,0.1,1.103,0.55729,0.55729,0.3948,0.3948,0.16249,0.26274,0.0421,0.0,0.0,0.0,0.0,0.01005,0.00905,0.0,0.01918,0.0,0.00217,0.0495,0.16249,0.0,0.0,7.64,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,53.464,0.0,0.0,10.4,7.667,48.0,14.987,0.0,0.0
51,2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T09:00:00Z,2.792,0.818,0.0,0.549,0.088,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.038,0.0,0.004,0.1,0.0,0.39932,0.39932,0.39932,0.39932,0.0,0.26811,0.04314,0.0,0.0,0.0,0.0,0.00989,0.00891,0.0,0.0184,0.0,0.00214,0.04873,0.0,0.0,0.0,7.944,0.0,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,56.678,0.0,0.0,10.4,7.933,53.0,16.777,0.0,0.0
52,2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T10:00:00Z,3.969,0.84,1.103,0.568,0.092,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.037,0.0,0.004,0.1,1.103,0.57485,0.57485,0.41236,0.41236,0.16249,0.27911,0.04515,0.0,0.0,0.0,0.0,0.00995,0.00896,0.0,0.01802,0.0,0.00215,0.04902,0.16249,0.0,0.0,8.233,0.0,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,59.8,0.0,0.0,10.4,8.144,57.0,18.343,0.0,0.0
53,2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T11:00:00Z,6.638,0.903,3.557,0.593,0.097,0.0,0.0,0.0,0.0,0.023,0.018,0.0,0.036,0.0,0.008,0.129,3.557,0.95806,0.95806,0.43408,0.43408,0.52398,0.28524,0.04646,0.0,0.0,0.0,0.0,0.01083,0.00878,0.0,0.01717,0.0,0.00377,0.06184,0.52398,2.647,0.945,8.607,0.0,0.0,2.489,0.437,0.0,0.0,70.0,70.0,70.0,60.397,0.0,0.0,8.6,7.434,76.0,18.343,0.0,0.0
54,2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T12:00:00Z,9.817,0.929,6.648,0.581,0.094,0.0,0.0,0.0,0.0,0.062,0.015,0.0,0.036,0.0,0.009,0.133,6.648,1.40656,1.40656,0.42738,0.42738,0.97918,0.26726,0.04345,0.0,0.0,0.0,0.0,0.0285,0.00676,0.0,0.01643,0.0,0.00393,0.06105,0.97918,5.31,1.896,8.4,0.0,0.0,4.987,0.436,0.0,0.0,70.0,70.0,70.0,56.07,0.0,0.0,8.6,7.089,69.0,16.106,0.0,0.0
55,2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T13:00:00Z,8.719,1.013,5.262,0.566,0.092,0.0,0.0,0.0,0.0,0.145,0.014,0.0,0.038,0.0,0.01,0.149,5.262,1.24145,1.24145,0.4664,0.4664,0.77504,0.26042,0.04219,0.0,0.0,0.0,0.0,0.06685,0.0064,0.0,0.01735,0.0,0.0047,0.06849,0.77504,3.586,1.281,8.164,0.0,0.0,3.371,0.437,0.0,0.0,70.0,70.0,70.0,56.07,0.0,0.0,8.6,7.433,76.0,16.106,0.0,0.0
56,2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T14:00:00Z,4.168,1.06,0.553,0.553,0.089,0.0,0.0,0.0,0.0,0.184,0.013,0.0,0.04,0.0,0.011,0.169,0.553,0.54556,0.54556,0.46415,0.46415,0.08141,0.24231,0.03913,0.0,0.0,0.0,0.0,0.08051,0.00591,0.0,0.01738,0.0,0.00489,0.07402,0.08141,0.0,0.0,7.972,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,58.161,0.0,0.0,8.6,7.089,69.0,17.224,0.0,0.0
57,2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T15:00:00Z,7.397,1.125,3.558,0.598,0.098,0.0,0.0,0.0,0.0,0.195,0.013,0.0,0.041,0.0,0.008,0.173,3.558,0.87387,0.87387,0.34977,0.34977,0.5241,0.18575,0.03031,0.0,0.0,0.0,0.0,0.0607,0.00407,0.0,0.01264,0.0,0.00251,0.05379,0.5241,2.649,0.946,8.665,0.0,0.0,2.489,0.437,0.0,0.0,70.0,70.0,70.0,63.343,0.0,0.0,6.8,5.395,69.0,19.461,0.0,0.0
58,2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T16:00:00Z,4.405,0.968,1.103,0.464,0.073,0.0,0.0,0.0,0.0,0.201,0.011,0.0,0.041,0.0,0.005,0.173,1.103,0.43003,0.43003,0.26755,0.26755,0.16249,0.12816,0.02026,0.0,0.0,0.0,0.0,0.05546,0.00307,0.0,0.01124,0.0,0.00151,0.04784,0.16249,0.0,0.0,6.603,0.0,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,58.161,0.0,0.0,8.6,6.498,57.0,17.224,35.821,90.662
59,2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T17:00:00Z,4.868,0.749,2.313,0.497,0.079,0.0,0.0,0.0,0.0,0.02,0.009,0.0,0.04,0.0,0.004,0.1,2.313,0.53818,0.53818,0.19742,0.19742,0.34075,0.13102,0.02082,0.0,0.0,0.0,0.0,0.00534,0.0023,0.0,0.01046,0.0,0.00116,0.02632,0.34075,1.764,0.63,7.14,0.0,0.0,1.659,0.437,0.0,0.0,70.0,70.0,70.0,54.131,0.0,0.0,8.6,6.795,63.0,14.987,42.161,19.654
60,2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T18:00:00Z,6.458,0.863,3.514,0.596,0.097,0.0,0.0,0.0,0.0,0.02,0.006,0.0,0.04,0.0,0.004,0.1,3.514,0.73921,0.73921,0.2216,0.2216,0.51762,0.153,0.0249,0.0,0.0,0.0,0.0,0.0052,0.00153,0.0,0.01019,0.0,0.00113,0.02564,0.51762,2.207,0.788,8.666,0.0,0.0,2.074,0.437,0.0,0.0,70.0,70.0,70.0,68.434,0.0,0.0,8.6,6.498,57.0,21.922,43.429,5.706
61,2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T19:00:00Z,3.893,0.814,1.116,0.554,0.089,0.0,0.0,0.0,0.0,0.02,0.005,0.0,0.042,0.0,0.004,0.1,1.116,0.36531,0.36531,0.20096,0.20096,0.16436,0.13667,0.02208,0.0,0.0,0.0,0.0,0.005,0.00118,0.0,0.01029,0.0,0.00108,0.02465,0.16436,0.441,0.158,7.973,0.0,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,60.397,0.0,0.0,8.6,6.498,57.0,18.343,53.256,95.099
62,2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T20:00:00Z,2.738,0.802,0.0,0.544,0.088,0.0,0.0,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,0.0,0.19405,0.19405,0.19405,0.19405,0.0,0.13161,0.0212,0.0,0.0,0.0,0.0,0.0049,0.00106,0.0,0.01007,0.0,0.00106,0.02415,0.0,0.0,0.0,7.834,0.0,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,60.397,0.0,0.0,8.6,6.004,47.0,18.343,39.308,159.45
63,2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T21:00:00Z,3.97,0.84,1.103,0.576,0.094,0.0,0.0,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,1.103,0.37091,0.37091,0.20841,0.20841,0.1625,0.14291,0.0232,0.0,0.0,0.0,0.0,0.00503,0.00108,0.0,0.01033,0.0,0.00109,0.02476,0.1625,0.0,0.0,8.331,0.0,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,66.334,0.0,0.0,6.8,5.123,63.0,20.804,27.262,130.603
64,2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T22:00:00Z,3.084,0.904,0.0,0.539,0.087,0.0,0.0,0.0,0.0,0.02,0.005,0.0,0.041,0.108,0.004,0.1,0.0,0.26122,0.26122,0.26122,0.26122,0.0,0.15583,0.02509,0.0,0.0,0.0,0.0,0.00586,0.00138,0.0,0.01175,0.03119,0.00127,0.02886,0.0,0.0,0.0,7.747,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,60.993,0.0,0.0,6.8,4.849,57.0,18.343,17.118,82.737
65,2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T23:00:00Z,6.161,1.482,1.103,0.474,0.075,0.0,0.0,0.0,0.0,0.248,0.008,0.0,0.044,0.432,0.009,0.193,1.103,0.80165,0.80165,0.63915,0.63915,0.1625,0.20449,0.03239,0.0,0.0,0.0,0.0,0.10685,0.00325,0.0,0.01882,0.18613,0.004,0.08324,0.1625,0.0,0.0,6.769,0.0,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,57.353,0.0,0.0,5.0,3.19,57.0,16.106,2.536,37.723
66,2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-04T00:00:00Z,5.675,1.663,0.0,0.87,0.151,0.0,0.0,0.0,0.0,0.329,0.015,0.03,0.048,0.0,0.013,0.209,0.0,0.74061,0.74061,0.74061,0.74061,0.0,0.38725,0.06718,0.0,0.0,0.0,0.0,0.14633,0.00654,0.01336,0.0212,0.0,0.00561,0.09313,0.0,0.0,0.0,13.229,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,24.213,99.99,0.0,1.4,0.03,62.0,18.343,0.0,0.0
67,2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T01:00:00Z,6.024,1.442,1.103,0.637,0.106,0.0,0.0,0.0,0.0,0.402,0.019,0.0,0.05,0.0,0.015,0.213,1.103,0.82217,0.82217,0.65967,0.65967,0.1625,0.29162,0.04836,0.0,0.0,0.0,0.0,0.18372,0.0089,0.0,0.02269,0.0,0.00685,0.09753,0.1625,0.0,0.0,9.194,0.0,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,71.073,0.0,0.0,-0.4,-1.464,68.0,21.922,0.0,0.0
68,2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T02:00:00Z,9.19,2.366,1.116,0.479,0.076,0.0,0.0,0.0,0.0,0.405,0.026,0.0,0.048,1.116,0.016,0.201,1.116,1.17587,1.17587,1.01151,1.01151,0.16436,0.20468,0.03259,0.0,0.0,0.0,0.0,0.17308,0.01103,0.0,0.02035,0.47696,0.00681,0.086,0.16436,0.441,0.158,6.79,0.0,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,61.244,0.0,0.0,-0.4,-1.664,62.0,17.224,0.0,0.0
69,2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T03:00:00Z,6.954,1.368,2.286,0.639,0.105,0.0,0.0,0.0,0.0,0.335,0.036,0.0,0.047,0.0,0.017,0.189,2.286,0.91785,0.91785,0.58117,0.58117,0.33668,0.27146,0.04474,0.0,0.0,0.0,0.0,0.14238,0.01535,0.0,0.0198,0.0,0.00717,0.08027,0.33668,1.324,0.473,9.313,0.0,0.0,1.245,0.437,0.0,0.0,70.0,70.0,70.0,69.075,0.0,0.0,-2.2,-3.18,68.0,20.804,0.0,0.0
70,2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T04:00:00Z,5.642,1.327,1.116,0.676,0.113,0.0,0.0,0.0,0.0,0.253,0.042,0.0,0.046,0.0,0.016,0.181,1.116,0.77267,0.77267,0.60832,0.60832,0.16435,0.3101,0.05178,0.0,0.0,0.0,0.0,0.11588,0.01911,0.0,0.02092,0.0,0.00752,0.083,0.16435,0.441,0.158,9.848,0.0,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,65.144,0.0,0.0,-5.8,-6.448,75.0,18.343,0.0,0.0
71,2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T05:00:00Z,4.37,1.281,0.0,0.691,0.116,0.0,0.0,0.0,0.0,0.219,0.036,0.0,0.044,0.0,0.014,0.161,0.0,0.57655,0.57655,0.57655,0.57655,0.0,0.31123,0.05227,0.0,0.0,0.0,0.0,0.09843,0.01626,0.0,0.01965,0.0,0.00631,0.0724,0.0,0.0,0.0,10.055,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,61.781,0.0,0.0,-7.6,-8.385,67.0,16.106,0.0,0.0
72,2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T06:00:00Z,8.03,1.324,3.512,0.839,0.146,0.0,0.0,0.0,0.0,0.102,0.025,0.015,0.041,0.0,0.012,0.145,3.512,1.16507,1.16507,0.6478,0.6478,0.51727,0.41031,0.07144,0.0,0.0,0.0,0.0,0.04997,0.01223,0.00734,0.01989,0.0,0.00581,0.07079,0.51727,2.178,0.778,12.48,0.0,0.0,2.048,0.437,0.0,0.0,70.0,70.0,70.0,31.481,50.006,0.0,-7.6,-8.527,61.0,13.869,0.0,0.0
73,2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T07:00:00Z,4.783,1.075,1.116,0.761,0.131,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.04,0.0,0.004,0.1,1.116,0.69603,0.69603,0.53165,0.53165,0.16438,0.37671,0.06469,0.0,0.0,0.0,0.0,0.01003,0.00903,0.0,0.01963,0.0,0.00217,0.04939,0.16438,0.441,0.158,11.103,0.0,0.0,0.416,0.437,0.0,0.0,70.0,70.0,70.0,60.67,0.0,0.0,-9.4,-10.119,67.0,14.987,0.0,0.0
74,2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T08:00:00Z,3.677,1.078,0.0,0.765,0.131,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.039,0.0,0.004,0.1,0.0,0.53425,0.53425,0.53425,0.53425,0.0,0.37909,0.0652,0.0,0.0,0.0,0.0,0.01005,0.00905,0.0,0.01918,0.0,0.00217,0.0495,0.0,0.0,0.0,11.14,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,59.086,0.0,0.0,-9.4,-10.249,61.0,13.869,0.0,0.0
75,2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T09:00:00Z,4.89,1.11,1.103,0.792,0.137,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.038,0.0,0.004,0.1,1.103,0.70419,0.70419,0.54167,0.54167,0.16252,0.38662,0.06697,0.0,0.0,0.0,0.0,0.00989,0.00891,0.0,0.0184,0.0,0.00214,0.04873,0.16252,0.0,0.0,11.582,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,59.743,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
76,2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T10:00:00Z,4.918,1.118,1.103,0.8,0.139,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.037,0.0,0.004,0.1,1.103,0.71147,0.71147,0.54901,0.54901,0.16246,0.39269,0.06822,0.0,0.0,0.0,0.0,0.00995,0.00896,0.0,0.01802,0.0,0.00215,0.04902,0.16246,0.0,0.0,11.693,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,59.743,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
77,2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T11:00:00Z,3.801,1.114,0.0,0.797,0.138,0.0,0.0,0.0,0.0,0.02,0.018,0.0,0.036,0.0,0.004,0.1,0.0,0.53559,0.53559,0.53559,0.53559,0.0,0.38321,0.06657,0.0,0.0,0.0,0.0,0.00974,0.00878,0.0,0.01717,0.0,0.00211,0.04801,0.0,0.0,0.0,11.631,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,58.331,0.0,0.0,-11.2,-11.856,67.0,12.751,0.0,0.0
78,2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T12:00:00Z,4.9,1.113,1.103,0.799,0.139,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.036,0.0,0.004,0.1,1.103,0.67441,0.67441,0.51195,0.51195,0.16246,0.36757,0.06392,0.0,0.0,0.0,0.0,0.00932,0.00676,0.0,0.01643,0.0,0.00202,0.04594,0.16246,0.0,0.0,11.653,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,56.477,0.0,0.0,-13.0,-13.599,67.0,10.29,0.0,0.0
79,2007-01-04T07:00:00,2007-01-04T07:00:00,2007-01-04T13:00:00Z,3.827,1.121,0.0,0.805,0.14,0.0,0.0,0.0,0.0,0.02,0.014,0.0,0.038,0.0,0.004,0.1,0.0,0.51624,0.51624,0.51624,0.51624,0.0,0.37062,0.06457,0.0,0.0,0.0,0.0,0.00933,0.0064,0.0,0.01735,0.0,0.00202,0.04596,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,55.54,0.0,0.0,-14.8,-15.23,74.0,8.053,0.0,0.0
80,2007-01-04T08:00:00,2007-01-04T08:00:00,2007-01-04T14:00:00Z,8.866,1.193,4.794,0.863,0.152,0.0,0.0,0.0,0.0,0.02,0.013,0.0,0.04,0.0,0.004,0.1,4.794,1.22894,1.22894,0.52273,0.52273,0.7062,0.37814,0.06676,0.0,0.0,0.0,0.0,0.00888,0.00591,0.0,0.01738,0.0,0.00192,0.04374,0.7062,3.012,1.076,12.739,0.0,0.0,2.833,0.436,0.0,0.0,70.0,70.0,70.0,61.05,0.0,0.0,-14.8,-15.23,74.0,13.869,0.0,0.0
81,2007-01-04T09:00:00,2007-01-04T09:00:00,2007-01-04T15:00:00Z,4.034,1.182,0.0,0.854,0.15,0.0,0.0,0.0,0.0,0.02,0.013,0.0,0.041,0.0,0.004,0.1,0.0,0.36753,0.36753,0.36753,0.36753,0.0,0.26534,0.04678,0.0,0.0,0.0,0.0,0.0063,0.00407,0.0,0.01264,0.0,0.00136,0.03104,0.0,0.0,0.0,12.559,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,60.398,0.0,0.0,-13.0,-13.598,67.0,13.869,0.0,0.0
82,2007-01-04T10:00:00,2007-01-04T10:00:00,2007-01-04T16:00:00Z,4.602,1.025,1.103,0.725,0.124,0.0,0.0,0.0,0.0,0.02,0.011,0.0,0.041,0.0,0.004,0.1,1.103,0.44594,0.44594,0.28347,0.28347,0.16246,0.20042,0.03431,0.0,0.0,0.0,0.0,0.0056,0.00307,0.0,0.01124,0.0,0.00121,0.0276,0.16246,0.0,0.0,10.409,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,59.002,0.0,0.0,-13.0,-13.598,67.0,12.751,29.481,167.058
83,2007-01-04T11:00:00,2007-01-04T11:00:00,2007-01-04T17:00:00Z,3.227,0.946,0.0,0.661,0.111,0.0,0.0,0.0,0.0,0.02,0.009,0.0,0.04,0.0,0.004,0.1,0.0,0.24935,0.24935,0.24935,0.24935,0.0,0.17441,0.02935,0.0,0.0,0.0,0.0,0.00534,0.0023,0.0,0.01046,0.0,0.00116,0.02632,0.0,0.0,0.0,9.433,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,55.776,0.0,0.0,-11.2,-11.914,64.0,10.29,26.945,192.101
84,2007-01-04T12:00:00,2007-01-04T12:00:00,2007-01-04T18:00:00Z,5.333,0.935,2.143,0.655,0.11,0.0,0.0,0.0,0.0,0.02,0.006,0.0,0.04,0.0,0.004,0.1,2.143,0.55579,0.55579,0.24016,0.24016,0.31563,0.16826,0.0282,0.0,0.0,0.0,0.0,0.0052,0.00153,0.0,0.01019,0.0,0.00113,0.02564,0.31563,0.885,0.316,9.371,0.0,0.0,0.831,0.435,0.0,0.0,70.0,70.0,70.0,53.373,0.0,0.0,-9.4,-10.246,61.0,8.053,30.749,203.83
85,2007-01-04T13:00:00,2007-01-04T13:00:00,2007-01-04T19:00:00Z,3.315,0.938,0.113,0.657,0.11,0.0,0.0,0.0,0.0,0.02,0.005,0.0,0.042,0.0,0.004,0.1,0.113,0.24837,0.24837,0.23168,0.23168,0.01669,0.16229,0.02719,0.0,0.0,0.0,0.0,0.005,0.00118,0.0,0.01029,0.0,0.00108,0.02465,0.01669,0.0,0.0,9.422,0.0,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,53.425,0.0,0.0,-7.6,-8.523,61.0,9.171,30.749,239.334
86,2007-01-04T14:00:00,2007-01-04T14:00:00,2007-01-04T20:00:00Z,4.2,0.908,1.103,0.632,0.105,0.0,0.0,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,1.103,0.38199,0.38199,0.21953,0.21953,0.16246,0.15286,0.02543,0.0,0.0,0.0,0.0,0.0049,0.00106,0.0,0.01007,0.0,0.00106,0.02415,0.16246,0.0,0.0,9.037,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,52.699,0.0,0.0,-5.8,-6.806,61.0,9.171,20.288,255.501
87,2007-01-04T15:00:00,2007-01-04T15:00:00,2007-01-04T21:00:00Z,2.961,0.868,0.0,0.599,0.099,0.0,0.0,0.0,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,0.0,0.21523,0.21523,0.21523,0.21523,0.0,0.14846,0.02447,0.0,0.0,0.0,0.0,0.00503,0.00108,0.0,0.01033,0.0,0.00109,0.02476,0.0,0.0,0.0,8.536,0.0,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,51.904,0.0,0.0,-5.8,-6.806,61.0,8.053,16.484,231.726
88,2007-01-04T16:00:00,2007-01-04T16:00:00,2007-01-04T22:00:00Z,4.01,0.852,1.103,0.586,0.096,0.0,0.0,0.0,0.0,0.02,0.005,0.0,0.041,0.0,0.004,0.1,1.103,0.40875,0.40875,0.24628,0.24628,0.16246,0.16938,0.02779,0.0,0.0,0.0,0.0,0.00586,0.00138,0.0,0.01175,0.0,0.00127,0.02886,0.16246,0.0,0.0,8.363,0.0,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,51.904,0.0,0.0,-5.8,-6.806,61.0,8.053,10.461,183.542
