Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-07-03T18:00:00,2007-07-03T19:00:00,2007-07-04T00:00:00Z,11.933,1.156,7.989,0.0,0.476,0.105,0.231,0.016,0.0,0.065,0.069,0.01,0.185,0.0,1.103,6.886,1.53966,1.53966,0.36288,0.36288,1.17678,0.0,0.14937,0.03293,0.07241,0.00494,0.0,0.02039,0.02162,0.0031,0.05814,0.0,0.16249,1.01429,0.0,0.0,0.0,5.283,0.0,0.438,0.0,0.0,69.002,69.0,69.0,59.05,0.0,0.0,71.6,67.854,83.0,13.869,32.968,0.0
2007-07-03T19:00:00,2007-07-03T20:00:00,2007-07-04T01:00:00Z,7.854,0.868,4.892,0.0,0.271,0.06,0.269,0.021,0.0,0.062,0.0,0.01,0.175,0.0,4.892,0.0,1.09832,1.09832,0.37775,0.37775,0.72057,0.0,0.11805,0.026,0.11691,0.00908,0.0,0.02713,0.0,0.00456,0.07603,0.0,0.72057,0.0,4.603,1.644,0.0,2.913,3.495,0.445,0.0,0.0,69.0,69.0,69.0,52.007,0.0,0.0,71.6,67.854,83.0,12.527,16.484,0.0
2007-07-03T20:00:00,2007-07-03T21:00:00,2007-07-04T02:00:00Z,6.679,0.925,3.524,0.0,0.262,0.058,0.339,0.029,0.0,0.061,0.0,0.011,0.164,0.0,3.524,0.0,0.94998,0.94998,0.43093,0.43093,0.51905,0.0,0.1221,0.02688,0.15818,0.01361,0.0,0.02845,0.0,0.00517,0.07653,0.0,0.51905,0.0,2.858,1.021,0.0,2.8,2.167,0.445,0.0,0.0,69.0,69.0,69.0,46.341,0.0,0.0,71.6,67.854,83.0,11.408,4.755,0.0
2007-07-03T21:00:00,2007-07-03T22:00:00,2007-07-04T03:00:00Z,5.662,0.975,2.335,0.0,0.232,0.053,0.429,0.034,0.0,0.06,0.0,0.011,0.157,0.0,2.335,0.0,0.77772,0.77772,0.43375,0.43375,0.34396,0.0,0.10302,0.0234,0.19094,0.01499,0.0,0.02658,0.0,0.0048,0.07003,0.0,0.34396,0.0,2.598,0.928,0.0,2.568,1.973,0.446,0.0,0.0,69.0,69.0,69.0,45.384,0.0,0.0,68.0,66.772,94.0,11.408,0.0,0.0
2007-07-03T22:00:00,2007-07-03T23:00:00,2007-07-04T04:00:00Z,7.614,0.831,4.781,0.0,0.198,0.046,0.351,0.029,0.0,0.057,0.0,0.009,0.14,0.0,4.781,0.0,1.09309,1.09309,0.38891,0.38891,0.70418,0.0,0.09284,0.02138,0.16446,0.01368,0.0,0.02676,0.0,0.00432,0.06547,0.0,0.70418,0.0,3.596,1.284,0.0,2.231,2.728,0.445,0.0,0.0,69.0,69.0,69.0,35.817,0.0,0.0,66.2,66.2,100.0,9.171,0.0,0.0
2007-07-03T23:00:00,2007-07-04T00:00:00,2007-07-04T05:00:00Z,3.891,0.465,2.306,0.0,0.169,0.038,0.032,0.02,0.015,0.053,0.0,0.004,0.132,0.0,2.306,0.0,0.55929,0.55929,0.21961,0.21961,0.33968,0.0,0.07993,0.01815,0.0153,0.00956,0.00709,0.02517,0.0,0.00207,0.06233,0.0,0.33968,0.0,2.038,0.728,0.0,1.858,1.548,0.446,0.0,0.0,69.0,69.0,69.0,11.393,50.006,0.0,68.0,66.772,94.0,8.277,0.0,0.0
2007-07-04T00:00:00,2007-07-04T01:00:00,2007-07-04T06:00:00Z,1.508,0.442,0.0,0.0,0.168,0.038,0.032,0.015,0.0,0.052,0.0,0.004,0.132,0.0,0.0,0.0,0.20514,0.20514,0.20514,0.20514,0.0,0.0,0.07814,0.01773,0.01503,0.00685,0.0,0.02412,0.0,0.00204,0.06123,0.0,0.0,0.0,0.0,0.0,0.0,1.839,0.0,0.441,0.0,0.0,69.0,69.0,69.0,25.256,0.0,0.0,68.0,65.511,88.0,7.158,0.0,0.0
2007-07-04T01:00:00,2007-07-04T02:00:00,2007-07-04T07:00:00Z,2.532,0.416,1.113,0.0,0.148,0.034,0.032,0.015,0.0,0.051,0.0,0.004,0.132,0.0,1.113,0.0,0.37482,0.37482,0.21086,0.21086,0.16397,0.0,0.07494,0.01724,0.01641,0.00749,0.0,0.02568,0.0,0.00222,0.06687,0.0,0.16397,0.0,0.407,0.145,0.0,1.641,0.309,0.446,0.0,0.0,69.0,69.0,69.0,23.684,0.0,0.0,66.2,63.774,88.0,6.263,0.0,0.0
2007-07-04T02:00:00,2007-07-04T03:00:00,2007-07-04T08:00:00Z,2.573,0.431,1.103,0.0,0.162,0.036,0.032,0.015,0.0,0.049,0.0,0.004,0.132,0.0,1.103,0.0,0.39108,0.39108,0.22855,0.22855,0.16253,0.0,0.08585,0.01919,0.01718,0.00783,0.0,0.02619,0.0,0.00233,0.06998,0.0,0.16253,0.0,0.0,0.0,0.0,1.734,0.0,0.446,0.0,0.0,69.0,69.0,69.0,16.794,0.0,0.0,69.8,65.014,78.0,5.145,0.0,0.0
2007-07-04T03:00:00,2007-07-04T04:00:00,2007-07-04T09:00:00Z,1.445,0.423,0.0,0.0,0.157,0.035,0.032,0.015,0.0,0.048,0.0,0.004,0.132,0.0,0.0,0.0,0.22355,0.22355,0.22355,0.22355,0.0,0.0,0.08281,0.01853,0.01709,0.0078,0.0,0.02537,0.0,0.00232,0.06963,0.0,0.0,0.0,0.0,0.0,0.0,1.689,0.0,0.443,0.0,0.0,69.0,69.0,69.0,13.494,0.0,0.0,69.8,63.856,73.0,4.25,0.0,0.0
2007-07-04T04:00:00,2007-07-04T05:00:00,2007-07-04T10:00:00Z,2.52,0.415,1.103,0.0,0.151,0.034,0.032,0.015,0.0,0.047,0.0,0.004,0.132,0.0,1.103,0.0,0.39205,0.39205,0.22952,0.22952,0.16253,0.0,0.08356,0.01871,0.0179,0.00816,0.0,0.02585,0.0,0.00243,0.07292,0.0,0.16253,0.0,0.0,0.0,0.0,1.636,0.0,0.447,0.0,0.0,69.0,69.0,69.0,9.846,0.0,0.0,69.8,62.91,69.0,3.132,0.0,0.0
2007-07-04T05:00:00,2007-07-04T06:00:00,2007-07-04T11:00:00Z,3.656,0.392,2.319,0.0,0.135,0.03,0.032,0.012,0.0,0.047,0.0,0.004,0.132,0.0,2.319,0.0,0.54756,0.54756,0.20598,0.20598,0.34158,0.0,0.0707,0.01584,0.01701,0.00624,0.0,0.02457,0.0,0.00231,0.06931,0.0,0.34158,0.0,2.284,0.816,0.0,1.463,1.729,0.445,0.0,0.0,69.0,69.0,69.0,7.483,0.0,0.0,69.8,61.701,64.0,2.237,0.0,0.0
2007-07-04T06:00:00,2007-07-04T07:00:00,2007-07-04T12:00:00Z,4.29,0.588,2.284,0.0,0.156,0.035,0.2,0.011,0.0,0.049,0.0,0.007,0.129,0.0,2.284,0.0,0.50551,0.50551,0.16914,0.16914,0.33637,0.0,0.04498,0.01008,0.0575,0.00323,0.0,0.0142,0.0,0.00194,0.03721,0.0,0.33637,0.0,1.578,0.564,0.0,1.713,1.196,0.445,0.0,0.0,69.0,69.0,69.0,5.616,0.0,0.0,69.8,62.91,69.0,1.118,9.827,0.0
2007-07-04T07:00:00,2007-07-04T08:00:00,2007-07-04T13:00:00Z,2.477,0.403,1.103,0.0,0.14,0.031,0.032,0.011,0.0,0.052,0.0,0.004,0.132,0.0,1.103,0.0,0.25507,0.25507,0.09256,0.09256,0.16251,0.0,0.03212,0.0072,0.00744,0.00251,0.0,0.01195,0.0,0.00101,0.03032,0.0,0.16251,0.0,0.0,0.0,0.0,1.535,0.0,0.442,0.0,0.0,69.0,69.0,69.0,15.108,0.0,0.0,69.8,61.701,64.0,4.698,20.605,0.0
2007-07-04T08:00:00,2007-07-04T09:00:00,2007-07-04T14:00:00Z,1.49,0.437,0.0,0.0,0.168,0.036,0.032,0.011,0.0,0.053,0.0,0.004,0.132,0.0,0.0,0.0,0.09196,0.09196,0.09196,0.09196,0.0,0.0,0.03535,0.00767,0.00681,0.00223,0.0,0.01121,0.0,0.00092,0.02776,0.0,0.0,0.0,0.0,0.0,0.0,1.782,0.0,0.448,0.0,0.0,69.0,69.0,69.0,28.26,0.0,0.0,73.4,63.027,57.0,6.935,37.406,0.0
2007-07-04T09:00:00,2007-07-04T10:00:00,2007-07-04T15:00:00Z,3.873,0.459,2.307,0.0,0.188,0.04,0.032,0.009,0.0,0.053,0.0,0.004,0.132,0.0,2.307,0.0,0.43098,0.43098,0.09118,0.09118,0.3398,0.0,0.03736,0.00797,0.00643,0.00179,0.0,0.01058,0.0,0.00087,0.0262,0.0,0.3398,0.0,2.04,0.729,0.0,1.969,1.543,0.444,0.0,0.0,69.0,69.0,69.0,30.586,0.0,0.0,75.2,63.725,54.0,6.935,67.204,0.0
2007-07-04T10:00:00,2007-07-04T11:00:00,2007-07-04T16:00:00Z,2.917,0.529,1.113,0.0,0.248,0.053,0.032,0.007,0.0,0.052,0.0,0.004,0.132,0.0,1.113,0.0,0.26935,0.26935,0.10538,0.10538,0.16397,0.0,0.04946,0.01056,0.00645,0.00141,0.0,0.01035,0.0,0.00087,0.02628,0.0,0.16397,0.0,0.407,0.146,0.0,2.634,0.309,0.446,0.0,0.0,69.0,69.0,69.0,43.917,0.0,0.0,75.2,63.725,54.0,10.29,86.541,96.684
2007-07-04T11:00:00,2007-07-04T12:00:00,2007-07-04T17:00:00Z,3.14,0.597,1.103,0.0,0.308,0.063,0.032,0.005,0.0,0.052,0.0,0.004,0.132,0.0,1.103,0.0,0.28124,0.28124,0.11871,0.11871,0.16253,0.0,0.06129,0.0126,0.00644,0.00096,0.0,0.01033,0.0,0.00087,0.02622,0.0,0.16253,0.0,0.0,0.0,0.0,3.16,0.0,0.446,0.0,0.0,69.0,69.0,69.0,58.253,0.0,0.0,78.8,64.928,48.0,12.751,115.704,19.337
2007-07-04T12:00:00,2007-07-04T13:00:00,2007-07-04T18:00:00Z,2.035,0.596,0.0,0.0,0.306,0.063,0.032,0.004,0.0,0.055,0.0,0.004,0.132,0.0,0.0,0.0,0.12135,0.12135,0.12135,0.12135,0.0,0.0,0.06233,0.01282,0.00659,0.00078,0.0,0.0111,0.0,0.00089,0.02683,0.0,0.0,0.0,0.0,0.0,0.0,3.171,0.0,0.443,0.0,0.0,69.0,69.0,69.0,52.101,0.0,0.0,78.8,64.928,48.0,11.408,104.609,0.0
2007-07-04T13:00:00,2007-07-04T14:00:00,2007-07-04T19:00:00Z,3.172,0.606,1.103,0.0,0.315,0.065,0.032,0.004,0.0,0.055,0.0,0.004,0.132,0.0,1.103,0.0,0.28723,0.28723,0.1247,0.1247,0.16253,0.0,0.06474,0.01333,0.00666,0.00073,0.0,0.01122,0.0,0.0009,0.02713,0.0,0.16253,0.0,0.0,0.0,0.0,3.294,0.0,0.447,0.0,0.0,69.0,69.0,69.0,52.101,0.0,0.0,78.8,64.928,48.0,11.408,113.485,34.236
2007-07-04T14:00:00,2007-07-04T15:00:00,2007-07-04T20:00:00Z,2.148,0.63,0.0,0.0,0.334,0.069,0.032,0.004,0.0,0.055,0.0,0.004,0.132,0.0,0.0,0.0,0.12574,0.12574,0.12574,0.12574,0.0,0.0,0.06672,0.01375,0.00647,0.00071,0.0,0.0109,0.0,0.00088,0.02634,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.442,0.0,0.0,69.0,69.0,69.0,63.671,0.0,0.0,78.8,63.99,45.0,13.869,109.047,18.703
2007-07-04T15:00:00,2007-07-04T16:00:00,2007-07-04T21:00:00Z,3.357,0.661,1.103,0.0,0.361,0.074,0.032,0.004,0.0,0.053,0.0,0.004,0.132,0.0,1.103,0.0,0.29069,0.29069,0.12815,0.12815,0.16254,0.0,0.06996,0.0144,0.00628,0.00075,0.0,0.01033,0.0,0.00085,0.02558,0.0,0.16254,0.0,0.0,0.0,0.0,3.864,0.0,0.448,0.0,0.0,69.0,69.0,69.0,63.8,0.0,0.0,78.98,64.763,47.0,13.869,118.557,56.743
2007-07-04T16:00:00,2007-07-04T17:00:00,2007-07-04T22:00:00Z,4.551,0.653,2.321,0.0,0.349,0.072,0.032,0.006,0.0,0.057,0.0,0.004,0.132,0.0,2.321,0.0,0.47632,0.47632,0.13439,0.13439,0.34192,0.0,0.07186,0.01484,0.00666,0.00125,0.0,0.01175,0.0,0.0009,0.02713,0.0,0.34192,0.0,2.329,0.832,0.0,3.788,1.761,0.444,0.0,0.0,69.0,69.0,69.0,52.101,0.0,0.0,78.8,65.849,51.0,11.408,106.511,25.994
2007-07-04T17:00:00,2007-07-04T18:00:00,2007-07-04T23:00:00Z,4.801,1.084,1.103,0.0,0.476,0.098,0.215,0.012,0.03,0.062,0.0,0.008,0.182,0.0,1.103,0.0,0.40216,0.40216,0.23962,0.23962,0.16254,0.0,0.10527,0.02175,0.04752,0.00263,0.00663,0.01379,0.0,0.00183,0.0402,0.0,0.16254,0.0,0.0,0.0,0.0,5.278,0.0,0.448,0.0,0.0,69.002,69.0,69.0,17.848,99.99,0.0,78.8,64.928,48.0,11.408,72.91,56.426
2007-07-04T18:00:00,2007-07-04T19:00:00,2007-07-05T00:00:00Z,2.313,0.678,0.0,0.0,0.355,0.073,0.032,0.016,0.0,0.065,0.0,0.004,0.132,0.0,0.0,0.0,0.21281,0.21281,0.21281,0.21281,0.0,0.0,0.1115,0.02305,0.01016,0.00494,0.0,0.02039,0.0,0.00138,0.0414,0.0,0.0,0.0,0.0,0.0,0.0,3.905,0.0,0.441,0.0,0.0,69.0,69.0,69.0,35.281,0.0,0.0,78.8,64.928,48.0,6.935,40.576,30.432
2007-07-04T19:00:00,2007-07-04T20:00:00,2007-07-05T01:00:00Z,4.4,0.966,1.103,0.0,0.354,0.075,0.269,0.021,0.0,0.062,0.0,0.01,0.175,0.0,1.103,0.0,0.58303,0.58303,0.42049,0.42049,0.16254,0.0,0.15421,0.03257,0.11691,0.00908,0.0,0.02713,0.0,0.00456,0.07603,0.0,0.16254,0.0,0.0,0.0,0.0,4.032,0.0,0.449,0.0,0.0,69.0,69.0,69.0,32.939,0.0,0.0,77.0,64.064,50.0,6.935,21.556,9.51
2007-07-04T20:00:00,2007-07-04T21:00:00,2007-07-05T02:00:00Z,8.218,0.979,4.877,0.0,0.308,0.066,0.339,0.029,0.0,0.061,0.0,0.011,0.164,0.0,4.877,0.0,1.17479,1.17479,0.45635,0.45635,0.71844,0.0,0.14346,0.03093,0.15818,0.01361,0.0,0.02845,0.0,0.00517,0.07653,0.0,0.71844,0.0,4.475,1.598,0.0,3.604,3.387,0.445,0.0,0.0,69.0,69.0,69.0,30.586,0.0,0.0,75.2,63.725,54.0,6.935,6.974,0.951
2007-07-04T21:00:00,2007-07-04T22:00:00,2007-07-05T03:00:00Z,4.27,0.587,2.265,0.0,0.268,0.058,0.032,0.034,0.0,0.06,0.0,0.004,0.132,0.0,2.265,0.0,0.59505,0.59505,0.26134,0.26134,0.3337,0.0,0.11906,0.02569,0.0144,0.01499,0.0,0.02658,0.0,0.00195,0.05867,0.0,0.3337,0.0,1.226,0.438,0.0,3.135,0.926,0.443,0.0,0.0,69.0,69.0,69.0,24.13,0.0,0.0,75.2,63.725,54.0,4.698,0.0,0.0
2007-07-04T22:00:00,2007-07-04T23:00:00,2007-07-05T04:00:00Z,2.979,0.541,1.132,0.0,0.235,0.052,0.032,0.029,0.0,0.057,0.0,0.004,0.132,0.0,1.132,0.0,0.42017,0.42017,0.2534,0.2534,0.16678,0.0,0.10983,0.02417,0.01516,0.01368,0.0,0.02676,0.0,0.00205,0.06175,0.0,0.16678,0.0,1.221,0.436,0.0,2.815,0.926,0.447,0.0,0.0,69.0,69.0,69.0,21.104,0.0,0.0,73.4,61.939,53.0,4.698,0.0,0.0
2007-07-04T23:00:00,2007-07-05T00:00:00,2007-07-05T05:00:00Z,2.914,0.531,1.103,0.0,0.223,0.05,0.032,0.02,0.015,0.053,0.0,0.004,0.132,0.0,1.103,0.0,0.41335,0.41335,0.25084,0.25084,0.16251,0.0,0.10562,0.02369,0.0153,0.00956,0.00709,0.02517,0.0,0.00207,0.06233,0.0,0.16251,0.0,0.0,0.0,0.0,2.754,0.0,0.442,0.0,0.0,69.0,69.0,69.0,3.657,50.006,0.0,71.6,62.27,60.0,3.803,0.0,0.0
2007-07-05T00:00:00,2007-07-05T01:00:00,2007-07-05T06:00:00Z,1.659,0.486,0.0,0.0,0.205,0.046,0.032,0.015,0.0,0.052,0.0,0.004,0.132,0.0,0.0,0.0,0.2258,0.2258,0.2258,0.2258,0.0,0.0,0.09518,0.02136,0.01503,0.00685,0.0,0.02412,0.0,0.00204,0.06123,0.0,0.0,0.0,0.0,0.0,0.0,2.528,0.0,0.448,0.0,0.0,69.0,69.0,69.0,13.045,0.0,0.0,71.6,61.492,57.0,2.684,0.0,0.0
2007-07-05T01:00:00,2007-07-05T02:00:00,2007-07-05T07:00:00Z,2.718,0.473,1.103,0.0,0.195,0.044,0.032,0.015,0.0,0.051,0.0,0.004,0.132,0.0,1.103,0.0,0.4024,0.4024,0.23988,0.23988,0.16251,0.0,0.09898,0.02222,0.01641,0.00749,0.0,0.02568,0.0,0.00222,0.06687,0.0,0.16251,0.0,0.0,0.0,0.0,2.414,0.0,0.443,0.0,0.0,69.0,69.0,69.0,11.154,0.0,0.0,71.6,61.492,57.0,0.671,0.0,0.0
2007-07-05T02:00:00,2007-07-05T03:00:00,2007-07-05T08:00:00Z,1.542,0.452,0.0,0.0,0.178,0.041,0.032,0.015,0.0,0.049,0.0,0.004,0.132,0.0,0.0,0.0,0.23981,0.23981,0.23981,0.23981,0.0,0.0,0.09465,0.02165,0.01718,0.00783,0.0,0.02619,0.0,0.00233,0.06998,0.0,0.0,0.0,0.0,0.0,0.0,2.262,0.0,0.447,0.0,0.0,69.0,69.0,69.0,9.2,0.0,0.0,69.8,60.712,60.0,2.908,0.0,0.0
2007-07-05T03:00:00,2007-07-05T04:00:00,2007-07-05T09:00:00Z,2.546,0.423,1.103,0.0,0.155,0.037,0.032,0.015,0.0,0.048,0.0,0.004,0.132,0.0,1.103,0.0,0.38583,0.38583,0.22331,0.22331,0.16252,0.0,0.08177,0.01934,0.01709,0.0078,0.0,0.02537,0.0,0.00232,0.06963,0.0,0.16252,0.0,0.0,0.0,0.0,2.052,0.0,0.444,0.0,0.0,69.0,69.0,69.0,17.044,0.0,0.0,66.2,59.442,68.0,4.25,0.0,0.0
2007-07-05T04:00:00,2007-07-05T05:00:00,2007-07-05T10:00:00Z,1.435,0.421,0.0,0.0,0.154,0.036,0.032,0.015,0.0,0.047,0.0,0.004,0.132,0.0,0.0,0.0,0.23258,0.23258,0.23258,0.23258,0.0,0.0,0.08542,0.0199,0.0179,0.00816,0.0,0.02585,0.0,0.00243,0.07292,0.0,0.0,0.0,0.0,0.0,0.0,2.014,0.0,0.446,0.0,0.0,69.0,69.0,69.0,10.274,0.0,0.0,68.0,60.115,64.0,3.132,0.0,0.0
2007-07-05T05:00:00,2007-07-05T06:00:00,2007-07-05T11:00:00Z,2.528,0.418,1.103,0.0,0.155,0.035,0.032,0.012,0.0,0.047,0.0,0.004,0.132,0.0,1.103,0.0,0.38202,0.38202,0.21949,0.21949,0.16252,0.0,0.08139,0.01866,0.01701,0.00624,0.0,0.02457,0.0,0.00231,0.06931,0.0,0.16252,0.0,0.0,0.0,0.0,1.984,0.0,0.445,0.0,0.0,69.0,69.0,69.0,14.291,0.0,0.0,69.8,60.712,60.0,4.474,0.0,0.0
2007-07-05T06:00:00,2007-07-05T07:00:00,2007-07-05T12:00:00Z,1.434,0.42,0.0,0.0,0.155,0.036,0.032,0.011,0.0,0.049,0.0,0.004,0.132,0.0,0.0,0.0,0.12092,0.12092,0.12092,0.12092,0.0,0.0,0.04471,0.01025,0.00931,0.00323,0.0,0.0142,0.0,0.00126,0.03794,0.0,0.0,0.0,0.0,0.0,0.0,1.998,0.0,0.445,0.0,0.0,69.0,69.0,69.0,18.543,0.0,0.0,69.8,61.701,64.0,5.592,13.948,12.68
2007-07-05T07:00:00,2007-07-05T08:00:00,2007-07-05T13:00:00Z,2.764,0.487,1.103,0.0,0.208,0.047,0.032,0.011,0.0,0.052,0.0,0.004,0.132,0.0,1.103,0.0,0.27441,0.27441,0.11188,0.11188,0.16253,0.0,0.04786,0.01079,0.00744,0.00251,0.0,0.01195,0.0,0.00101,0.03032,0.0,0.16253,0.0,0.0,0.0,0.0,2.641,0.0,0.446,0.0,0.0,69.0,69.0,69.0,21.779,0.0,0.0,71.6,62.27,60.0,5.816,42.161,70.374
2007-07-05T08:00:00,2007-07-05T09:00:00,2007-07-05T14:00:00Z,1.639,0.48,0.0,0.0,0.2,0.048,0.032,0.011,0.0,0.053,0.0,0.004,0.132,0.0,0.0,0.0,0.10114,0.10114,0.10114,0.10114,0.0,0.0,0.04219,0.01001,0.00681,0.00223,0.0,0.01121,0.0,0.00092,0.02776,0.0,0.0,0.0,0.0,0.0,0.0,2.717,0.0,0.443,0.0,0.0,69.0,69.0,69.0,22.052,0.0,0.0,66.2,60.561,73.0,5.816,52.939,81.786
2007-07-05T09:00:00,2007-07-05T10:00:00,2007-07-05T15:00:00Z,3.014,0.56,1.103,0.0,0.269,0.061,0.032,0.009,0.0,0.053,0.0,0.004,0.132,0.0,1.103,0.0,0.27378,0.27378,0.11124,0.11124,0.16253,0.0,0.05335,0.01203,0.00643,0.00179,0.0,0.01058,0.0,0.00087,0.0262,0.0,0.16253,0.0,0.0,0.0,0.0,3.455,0.0,0.447,0.0,0.0,69.0,69.0,69.0,46.341,0.0,0.0,71.6,62.27,60.0,11.408,53.573,157.231
2007-07-05T10:00:00,2007-07-05T11:00:00,2007-07-05T16:00:00Z,1.946,0.57,0.0,0.0,0.281,0.061,0.032,0.007,0.0,0.052,0.0,0.004,0.132,0.0,0.0,0.0,0.11364,0.11364,0.11364,0.11364,0.0,0.0,0.05609,0.01218,0.00645,0.00141,0.0,0.01035,0.0,0.00087,0.02628,0.0,0.0,0.0,0.0,0.0,0.0,3.465,0.0,0.442,0.0,0.0,69.0,69.0,69.0,49.042,0.0,0.0,75.2,64.563,57.0,11.408,113.802,34.87
2007-07-05T11:00:00,2007-07-05T12:00:00,2007-07-05T17:00:00Z,3.151,0.6,1.103,0.0,0.31,0.065,0.032,0.005,0.0,0.052,0.0,0.004,0.132,0.0,1.103,0.0,0.28189,0.28189,0.11936,0.11936,0.16254,0.0,0.06168,0.01285,0.00644,0.00096,0.0,0.01033,0.0,0.00087,0.02622,0.0,0.16254,0.0,0.0,0.0,0.0,3.647,0.0,0.448,0.0,0.0,69.0,69.0,69.0,52.101,0.0,0.0,78.8,65.849,51.0,11.408,107.779,19.02
2007-07-05T12:00:00,2007-07-05T13:00:00,2007-07-05T18:00:00Z,2.068,0.606,0.0,0.0,0.314,0.065,0.032,0.004,0.0,0.055,0.0,0.004,0.132,0.0,0.0,0.0,0.1233,0.1233,0.1233,0.1233,0.0,0.0,0.06381,0.0133,0.00659,0.00078,0.0,0.0111,0.0,0.00089,0.02683,0.0,0.0,0.0,0.0,0.0,0.0,3.693,0.0,0.441,0.0,0.0,69.0,69.0,69.0,63.671,0.0,0.0,78.8,65.849,51.0,13.869,80.201,14.582
2007-07-05T13:00:00,2007-07-05T14:00:00,2007-07-05T19:00:00Z,3.289,0.64,1.103,0.0,0.342,0.071,0.032,0.004,0.0,0.055,0.0,0.004,0.132,0.0,1.103,0.0,0.29429,0.29429,0.13174,0.13174,0.16254,0.0,0.07043,0.01468,0.00666,0.00073,0.0,0.01122,0.0,0.0009,0.02713,0.0,0.16254,0.0,0.0,0.0,0.0,4.047,0.0,0.449,0.0,0.0,69.0,69.0,69.0,63.671,0.0,0.0,78.8,65.849,51.0,13.869,178.153,18.703
2007-07-05T14:00:00,2007-07-05T15:00:00,2007-07-05T20:00:00Z,2.169,0.636,0.0,0.0,0.34,0.069,0.032,0.004,0.0,0.055,0.0,0.004,0.132,0.0,0.0,0.0,0.12695,0.12695,0.12695,0.12695,0.0,0.0,0.06783,0.01383,0.00647,0.00071,0.0,0.0109,0.0,0.00088,0.02634,0.0,0.0,0.0,0.0,0.0,0.0,3.905,0.0,0.44,0.0,0.0,69.0,69.0,69.0,44.799,0.0,0.0,80.6,65.426,45.0,9.171,81.152,0.0
2007-07-05T15:00:00,2007-07-05T16:00:00,2007-07-05T21:00:00Z,3.376,0.666,1.104,0.0,0.366,0.075,0.032,0.004,0.0,0.053,0.0,0.004,0.132,0.0,1.104,0.0,0.29174,0.29174,0.12919,0.12919,0.16255,0.0,0.07092,0.01447,0.00628,0.00075,0.0,0.01033,0.0,0.00085,0.02558,0.0,0.16255,0.0,0.0,0.0,0.0,4.226,0.0,0.45,0.0,0.0,69.0,69.0,69.0,53.699,0.0,0.0,80.6,66.392,48.0,11.408,118.24,20.605
2007-07-05T16:00:00,2007-07-05T17:00:00,2007-07-05T22:00:00Z,3.26,0.955,0.0,0.0,0.422,0.086,0.21,0.006,0.0,0.057,0.0,0.006,0.168,0.0,0.0,0.0,0.19653,0.19653,0.19653,0.19653,0.0,0.0,0.08676,0.0177,0.04326,0.00125,0.0,0.01175,0.0,0.00126,0.03453,0.0,0.0,0.0,0.0,0.0,0.0,4.921,0.0,0.439,0.0,0.0,69.003,69.0,69.0,59.687,0.0,0.0,80.6,65.426,45.0,12.751,71.325,46.599
