,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
43,2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T01:00:00Z,7.467,1.058,3.856,0.029,0.05,0.0,0.641,0.024,0.0,0.05,0.0,0.0,0.0,0.0,0.015,0.25,3.856,0.0,1.05213,1.05213,0.48421,0.48421,0.56792,0.0132,0.02287,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.0,0.0,0.0,0.00685,0.11422,0.56792,0.0,0.0,0.0,0.0,0.0,3.183,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,66.636,0.0,0.0,15.8,14.787,84.0,12.751,0.0,0.0
44,2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T02:00:00Z,7.741,1.05,4.156,0.023,0.05,0.0,0.647,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.236,3.053,1.103,1.06127,1.06127,0.44903,0.44903,0.61224,0.00977,0.02137,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.0,0.00681,0.10071,0.44976,0.16247,0.0,0.0,0.0,0.0,2.521,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,60.656,0.0,0.0,15.8,15.295,92.0,9.171,0.0,0.0
45,2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T03:00:00Z,9.773,0.946,6.545,0.032,0.05,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,4.232,2.313,1.366,1.366,0.40196,0.40196,0.96404,0.01346,0.02124,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,0.62336,0.34068,0.0,0.0,1.762,0.629,3.494,0.0,1.656,0.438,0.0,0.0,70.0,70.0,70.0,74.47,0.0,0.0,15.8,13.888,70.0,16.106,0.0,0.0
46,2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T04:00:00Z,9.98,0.34,8.819,0.04,0.05,0.0,0.032,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.117,5.306,3.513,1.45509,1.45509,0.15602,0.15602,1.29907,0.01821,0.02293,0.0,0.01484,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00201,0.05361,0.78156,0.51751,0.0,0.0,2.206,0.788,4.38,0.0,2.069,0.437,0.0,0.0,70.0,70.0,70.0,74.47,0.0,0.0,15.8,14.338,77.0,16.106,0.0,0.0
47,2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T05:00:00Z,9.243,0.335,8.099,0.044,0.05,0.0,0.032,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.117,5.814,2.285,1.3439,1.3439,0.15091,0.15091,1.19299,0.01959,0.02251,0.0,0.01457,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00197,0.05264,0.85637,0.33662,0.0,0.0,1.324,0.473,4.799,0.0,1.242,0.437,0.0,0.0,70.0,70.0,70.0,73.507,0.0,0.0,12.2,10.862,76.0,14.987,0.0,0.0
48,2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T06:00:00Z,10.246,0.349,9.054,0.059,0.05,0.0,0.032,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.117,7.925,1.129,1.50462,1.50462,0.17092,0.17092,1.3337,0.02902,0.02446,0.0,0.01583,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00215,0.0572,1.16742,0.16628,0.0,0.0,0.88,0.314,6.543,0.0,0.827,0.438,0.0,0.0,70.0,70.0,70.0,44.527,50.006,0.0,10.4,9.517,83.0,14.987,0.0,0.0
49,2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T07:00:00Z,9.216,0.318,8.13,0.053,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,7.027,1.103,1.355,1.355,0.15751,0.15751,1.19749,0.02602,0.02474,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,1.03502,0.16247,0.0,0.0,0.0,0.0,5.801,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,83.261,0.0,0.0,10.4,8.146,57.0,18.343,0.0,0.0
50,2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T08:00:00Z,7.435,0.312,6.369,0.048,0.05,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,6.369,0.0,1.09309,1.09309,0.15493,0.15493,0.93816,0.02363,0.02479,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,0.93816,0.0,0.0,0.0,0.0,0.0,5.258,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,74.439,0.0,0.0,10.4,7.667,48.0,14.987,0.0,0.0
51,2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T09:00:00Z,9.014,0.315,7.939,0.051,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,6.836,1.103,1.32312,1.32312,0.15374,0.15374,1.16939,0.02497,0.02441,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,1.00691,0.16247,0.0,0.0,0.0,0.0,5.643,0.0,0.0,0.433,0.0,0.0,70.0,70.0,70.0,78.914,0.0,0.0,10.4,7.933,53.0,16.777,0.0,0.0
52,2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T10:00:00Z,8.356,0.317,7.274,0.054,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,7.274,0.0,1.22716,1.22716,0.15576,0.15576,1.0714,0.02673,0.02455,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,1.0714,0.0,0.0,0.0,0.0,0.0,6.005,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,83.261,0.0,0.0,10.4,8.144,57.0,18.343,0.0,0.0
53,2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T11:00:00Z,12.544,0.361,11.314,0.058,0.05,0.0,0.036,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.008,0.151,7.755,3.558,1.83988,1.83988,0.17339,0.17339,1.66648,0.02791,0.02404,0.0,0.0173,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00377,0.07242,1.14235,0.52413,0.0,0.0,2.649,0.946,6.402,0.0,2.489,0.437,0.0,0.0,70.0,70.0,70.0,84.093,0.0,0.0,8.6,7.434,76.0,18.343,0.0,0.0
54,2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T12:00:00Z,16.459,0.421,15.021,0.055,0.05,0.0,0.099,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.009,0.155,7.322,7.699,2.40651,2.40651,0.19391,0.19391,2.21261,0.02521,0.02301,0.0,0.04552,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00393,0.0715,1.0785,1.1341,0.0,0.0,5.305,1.895,6.044,0.0,4.987,0.437,0.0,0.0,70.0,70.0,70.0,78.068,0.0,0.0,8.6,7.089,69.0,16.106,0.0,0.0
55,2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T13:00:00Z,13.782,0.573,11.826,0.052,0.05,0.0,0.232,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.01,0.174,6.954,4.873,2.00589,2.00589,0.26387,0.26387,1.74202,0.02396,0.02302,0.0,0.10677,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.0047,0.08021,1.02427,0.71775,0.0,0.0,3.585,1.281,5.74,0.0,3.371,0.437,0.0,0.0,70.0,70.0,70.0,78.068,0.0,0.0,8.6,7.433,76.0,16.106,0.0,0.0
56,2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T14:00:00Z,9.007,0.659,6.757,0.051,0.05,0.0,0.294,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.011,0.198,6.757,0.0,1.28419,1.28419,0.28887,0.28887,0.99532,0.02215,0.0219,0.0,0.12859,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00489,0.08668,0.99532,0.0,0.0,0.0,0.0,0.0,5.578,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,80.98,0.0,0.0,8.6,7.089,69.0,17.224,0.0,0.0
57,2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T15:00:00Z,13.631,0.687,11.286,0.058,0.05,0.0,0.312,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.008,0.203,7.727,3.559,1.87603,1.87603,0.21362,0.21362,1.66241,0.01798,0.01554,0.0,0.09695,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00251,0.063,1.13821,0.5242,0.0,0.0,2.65,0.947,6.379,0.0,2.489,0.437,0.0,0.0,70.0,70.0,70.0,88.196,0.0,0.0,6.8,5.395,69.0,19.461,0.0,0.0
58,2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T16:00:00Z,9.874,0.681,7.55,0.048,0.05,0.0,0.32,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.203,6.446,1.103,1.30037,1.30037,0.1883,0.1883,1.11207,0.01334,0.01382,0.0,0.08858,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00151,0.05603,0.94955,0.16251,0.0,0.0,0.0,0.0,5.322,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,80.98,0.0,0.0,8.6,6.498,57.0,17.224,35.821,90.662
59,2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T17:00:00Z,10.084,0.304,9.046,0.05,0.05,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,6.732,2.314,1.41269,1.41269,0.08028,0.08028,1.33241,0.01328,0.01318,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,0.99158,0.34084,0.0,0.0,1.767,0.631,5.557,0.0,1.659,0.437,0.0,0.0,70.0,70.0,70.0,75.367,0.0,0.0,8.6,6.795,63.0,14.987,42.161,19.654
60,2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T18:00:00Z,13.269,0.316,12.192,0.065,0.05,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,8.677,3.515,1.8769,1.8769,0.08106,0.08106,1.79584,0.01668,0.01284,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,1.27815,0.51769,0.0,0.0,2.206,0.788,7.163,0.0,2.074,0.438,0.0,0.0,70.0,70.0,70.0,95.284,0.0,0.0,8.6,6.498,57.0,21.922,43.429,5.706
61,2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T19:00:00Z,9.752,0.308,8.702,0.057,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,7.586,1.116,1.3578,1.3578,0.07604,0.07604,1.28176,0.01402,0.01235,0.0,0.00799,0.00145,0.0,0.01029,0.0,0.0,0.0,0.0,0.00108,0.02887,1.11737,0.16439,0.0,0.0,0.441,0.158,6.262,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,84.093,0.0,0.0,8.6,6.498,57.0,18.343,53.256,95.099
62,2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T20:00:00Z,9.748,0.308,8.698,0.057,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,7.595,1.103,1.35566,1.35566,0.07438,0.07438,1.28128,0.01375,0.01209,0.0,0.00783,0.0013,0.0,0.01007,0.0,0.0,0.0,0.0,0.00106,0.02828,1.11881,0.16247,0.0,0.0,0.0,0.0,6.27,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,84.093,0.0,0.0,8.6,6.004,47.0,18.343,39.308,159.45
63,2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T21:00:00Z,9.773,0.316,8.696,0.065,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.117,8.696,0.0,1.35923,1.35923,0.07832,0.07832,1.28091,0.01614,0.0124,0.0,0.00803,0.00133,0.0,0.01033,0.0,0.0,0.0,0.0,0.00109,0.029,1.28091,0.0,0.0,0.0,0.0,0.0,7.179,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,92.36,0.0,0.0,6.8,5.123,63.0,20.804,27.262,130.603
64,2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T22:00:00Z,10.447,0.417,9.023,0.059,0.05,0.0,0.032,0.006,0.0,0.041,0.0,0.0,0.0,0.108,0.004,0.117,7.92,1.103,1.44968,1.44968,0.12063,0.12063,1.32905,0.01713,0.01445,0.0,0.00936,0.00169,0.0,0.01175,0.0,0.0,0.0,0.03119,0.00127,0.03379,1.16658,0.16247,0.0,0.0,0.0,0.0,6.538,0.0,0.0,0.432,0.0,0.0,70.0,70.0,70.0,84.923,0.0,0.0,6.8,4.849,57.0,18.343,17.118,82.737
65,2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T23:00:00Z,10.343,1.212,6.207,0.046,0.05,0.0,0.396,0.009,0.0,0.044,0.0,0.0,0.0,0.432,0.009,0.226,6.207,0.0,1.43701,1.43701,0.52267,0.52267,0.91433,0.02003,0.02156,0.0,0.17066,0.004,0.0,0.01882,0.0,0.0,0.0,0.18613,0.004,0.09748,0.91433,0.0,0.0,0.0,0.0,0.0,5.124,0.0,0.0,0.442,0.0,0.0,70.0,70.0,70.0,79.854,0.0,0.0,5.0,3.19,57.0,16.106,2.536,37.723
66,2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-04T00:00:00Z,16.259,1.016,12.794,0.087,0.05,0.0,0.525,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.013,0.245,11.691,1.103,2.33683,2.33683,0.45224,0.45224,1.88459,0.03897,0.02227,0.0,0.23373,0.00804,0.01336,0.0212,0.0,0.0,0.0,0.0,0.00561,0.10906,1.72212,0.16247,0.0,0.0,0.0,0.0,9.911,0.0,0.0,0.433,1.0,0.0,68.591,70.0,70.0,40.77,99.99,0.0,1.4,0.03,62.0,18.343,0.0,0.0
67,2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T01:00:00Z,13.499,1.103,9.737,0.073,0.05,0.0,0.641,0.024,0.0,0.05,0.0,0.0,0.0,0.0,0.015,0.25,9.737,0.0,1.93865,1.93865,0.50435,0.50435,1.4343,0.03334,0.02287,0.0,0.29345,0.01094,0.0,0.02269,0.0,0.0,0.0,0.0,0.00685,0.11422,1.4343,0.0,0.0,0.0,0.0,0.0,7.847,0.0,0.0,0.452,0.0,0.0,69.838,70.0,70.0,98.382,0.0,0.0,-0.4,-1.464,68.0,21.922,0.0,0.0
68,2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T02:00:00Z,14.17,2.185,6.714,0.042,0.05,0.0,0.647,0.032,0.0,0.048,0.0,0.0,0.0,1.116,0.016,0.236,5.598,1.116,1.92308,1.92308,0.93413,0.93413,0.98894,0.01791,0.02137,0.0,0.27645,0.01356,0.0,0.02035,0.0,0.0,0.0,0.47696,0.00681,0.10071,0.82454,0.1644,0.0,0.0,0.441,0.158,4.608,0.0,0.415,0.438,0.0,0.0,69.984,70.0,70.0,85.196,0.0,0.0,-0.4,-1.664,62.0,17.224,0.0,0.0
69,2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T03:00:00Z,14.398,0.98,11.054,0.066,0.05,0.0,0.535,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.221,8.768,2.286,2.04459,2.04459,0.41638,0.41638,1.62821,0.02788,0.02124,0.0,0.22742,0.01886,0.0,0.0198,0.0,0.0,0.0,0.0,0.00717,0.094,1.29147,0.33674,0.0,0.0,1.324,0.473,7.236,0.0,1.245,0.437,0.0,0.0,69.998,70.0,70.0,96.17,0.0,0.0,-2.2,-3.18,68.0,20.804,0.0,0.0
70,2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T04:00:00Z,13.036,0.846,10.148,0.068,0.05,0.0,0.404,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.212,9.032,1.116,1.88291,1.88291,0.38815,0.38815,1.49477,0.031,0.02293,0.0,0.18509,0.02349,0.0,0.02092,0.0,0.0,0.0,0.0,0.00752,0.0972,1.33039,0.16438,0.0,0.0,0.441,0.158,7.456,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,90.702,0.0,0.0,-5.8,-6.448,75.0,18.343,0.0,0.0
71,2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T05:00:00Z,12.704,0.757,10.121,0.067,0.05,0.0,0.349,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.014,0.188,9.018,1.103,1.83164,1.83164,0.34084,0.34084,1.49079,0.03038,0.02251,0.0,0.15722,0.01999,0.0,0.01965,0.0,0.0,0.0,0.0,0.00631,0.08478,1.32833,0.16246,0.0,0.0,0.0,0.0,7.445,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,86.02,0.0,0.0,-7.6,-8.385,67.0,16.106,0.0,0.0
72,2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T06:00:00Z,15.569,0.565,13.639,0.085,0.05,0.0,0.163,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.012,0.169,11.3,2.34,2.28573,2.28573,0.27664,0.27664,2.00909,0.04137,0.02446,0.0,0.07982,0.01504,0.00734,0.01989,0.0,0.0,0.0,0.0,0.00581,0.08291,1.66445,0.34464,0.0,0.0,2.177,0.778,9.328,0.0,2.048,0.438,0.0,0.0,70.0,70.0,70.0,50.379,50.006,0.0,-7.6,-8.527,61.0,13.869,0.0,0.0
73,2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T07:00:00Z,12.379,0.341,11.214,0.076,0.05,0.0,0.032,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,10.098,1.116,1.82068,1.82068,0.16888,0.16888,1.6518,0.03739,0.02474,0.0,0.01601,0.0111,0.0,0.01963,0.0,0.0,0.0,0.0,0.00217,0.05784,1.48738,0.16442,0.0,0.0,0.441,0.158,8.336,0.0,0.416,0.437,0.0,0.0,70.0,70.0,70.0,84.472,0.0,0.0,-9.4,-10.119,67.0,14.987,0.0,0.0
74,2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T08:00:00Z,12.235,0.339,11.077,0.075,0.05,0.0,0.032,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.117,9.974,1.103,1.79997,1.79997,0.1683,0.1683,1.63166,0.03701,0.02479,0.0,0.01605,0.01113,0.0,0.01918,0.0,0.0,0.0,0.0,0.00217,0.05797,1.46917,0.16249,0.0,0.0,0.0,0.0,8.234,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,82.267,0.0,0.0,-9.4,-10.249,61.0,13.869,0.0,0.0
75,2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T09:00:00Z,11.737,0.343,10.567,0.079,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,10.567,0.0,1.7239,1.7239,0.16737,0.16737,1.55653,0.0386,0.02441,0.0,0.0158,0.01095,0.0,0.0184,0.0,0.0,0.0,0.0,0.00214,0.05707,1.55653,0.0,0.0,0.0,0.0,0.0,8.724,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,83.182,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
76,2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T10:00:00Z,13.003,0.343,11.832,0.08,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.117,10.729,1.103,1.91137,1.91137,0.16846,0.16846,1.74291,0.03942,0.02455,0.0,0.01589,0.01102,0.0,0.01802,0.0,0.0,0.0,0.0,0.00215,0.0574,1.58042,0.1625,0.0,0.0,0.0,0.0,8.857,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,83.182,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
77,2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T11:00:00Z,11.772,0.341,10.608,0.079,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,10.608,0.0,1.72657,1.72657,0.16406,0.16406,1.5625,0.03817,0.02404,0.0,0.01556,0.01079,0.0,0.01717,0.0,0.0,0.0,0.0,0.00211,0.05622,1.5625,0.0,0.0,0.0,0.0,0.0,8.757,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,81.216,0.0,0.0,-11.2,-11.856,67.0,12.751,0.0,0.0
78,2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T12:00:00Z,12.905,0.337,11.755,0.08,0.05,0.0,0.032,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.117,10.652,1.103,1.88663,1.88663,0.15513,0.15513,1.73151,0.03668,0.02301,0.0,0.01489,0.00831,0.0,0.01643,0.0,0.0,0.0,0.0,0.00202,0.0538,1.56901,0.1625,0.0,0.0,0.0,0.0,8.793,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,78.634,0.0,0.0,-13.0,-13.599,67.0,10.29,0.0,0.0
79,2007-01-04T07:00:00,2007-01-04T07:00:00,2007-01-04T13:00:00Z,11.966,0.339,10.808,0.081,0.05,0.0,0.032,0.017,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.117,10.808,0.0,1.74825,1.74825,0.1562,0.1562,1.59205,0.03724,0.02302,0.0,0.0149,0.00786,0.0,0.01735,0.0,0.0,0.0,0.0,0.00202,0.05382,1.59205,0.0,0.0,0.0,0.0,0.0,8.923,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,77.329,0.0,0.0,-14.8,-15.23,74.0,8.053,0.0,0.0
80,2007-01-04T08:00:00,2007-01-04T08:00:00,2007-01-04T14:00:00Z,17.671,0.347,16.486,0.087,0.05,0.0,0.032,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,11.691,4.795,2.58058,2.58058,0.1522,0.1522,2.42838,0.03833,0.0219,0.0,0.01418,0.00727,0.0,0.01738,0.0,0.0,0.0,0.0,0.00192,0.05122,1.72212,0.70626,0.0,0.0,3.007,1.074,9.705,0.0,2.833,0.437,0.0,0.0,69.71,70.0,70.0,85.002,0.0,0.0,-14.8,-15.23,74.0,13.869,0.0,0.0
81,2007-01-04T09:00:00,2007-01-04T09:00:00,2007-01-04T15:00:00Z,12.878,0.348,11.691,0.087,0.05,0.0,0.032,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,11.691,0.0,1.83028,1.83028,0.10816,0.10816,1.72212,0.0272,0.01554,0.0,0.01006,0.005,0.0,0.01264,0.0,0.0,0.0,0.0,0.00136,0.03634,1.72212,0.0,0.0,0.0,0.0,0.0,9.635,0.0,0.0,0.437,0.0,0.0,69.803,70.0,70.0,83.948,0.0,0.0,-13.0,-13.598,67.0,13.869,0.0,0.0
82,2007-01-04T10:00:00,2007-01-04T10:00:00,2007-01-04T16:00:00Z,13.831,0.344,12.655,0.086,0.05,0.0,0.032,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.117,11.552,1.103,1.95933,1.95933,0.09523,0.09523,1.86411,0.0239,0.01382,0.0,0.00895,0.00378,0.0,0.01124,0.0,0.0,0.0,0.0,0.00121,0.03232,1.7016,0.16251,0.0,0.0,0.0,0.0,9.506,0.0,0.0,0.441,0.0,0.0,69.971,70.0,70.0,82.048,0.0,0.0,-13.0,-13.598,67.0,12.751,29.481,167.058
83,2007-01-04T11:00:00,2007-01-04T11:00:00,2007-01-04T17:00:00Z,11.742,0.333,10.604,0.079,0.05,0.0,0.032,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,10.604,0.0,1.64989,1.64989,0.08792,0.08792,1.56197,0.02093,0.01318,0.0,0.00853,0.00283,0.0,0.01046,0.0,0.0,0.0,0.0,0.00116,0.03083,1.56197,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.434,0.0,0.0,69.996,70.0,70.0,77.643,0.0,0.0,-11.2,-11.914,64.0,10.29,26.945,192.101
84,2007-01-04T12:00:00,2007-01-04T12:00:00,2007-01-04T18:00:00Z,13.285,0.325,12.177,0.074,0.05,0.0,0.032,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.117,9.918,2.259,1.87708,1.87708,0.08344,0.08344,1.79363,0.01906,0.01284,0.0,0.00831,0.00188,0.0,0.01019,0.0,0.0,0.0,0.0,0.00113,0.03003,1.46086,0.33278,0.0,0.0,0.881,0.315,8.187,0.0,0.831,0.438,0.0,0.0,69.999,70.0,70.0,74.31,0.0,0.0,-9.4,-10.246,61.0,8.053,30.749,203.83
