Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,16.725,0.836,13.873,0.093,0.05,0.0,0.201,0.006,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.402,12.385,1.487,0.0,3.04769,3.04769,1.00426,1.00426,2.04343,0.11137,0.06008,0.0,0.24096,0.00699,0.03605,0.0506,0.0,0.0,0.0,0.0,0.01488,0.48335,1.82434,0.2191,0.0,0.0,0.0,0.457,0.18,10.224,0.0,0.397,0.438,0.0,0.0,70.0,70.0,75.0,93.454,99.99,0.0,35.6,31.528,67.0,6.935,0.0,0.0
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T00:00:00Z,18.686,0.87,15.718,0.081,0.05,0.0,0.262,0.008,0.0,0.044,0.0,0.0,0.0,0.0,0.015,0.41,10.873,4.845,0.0,3.35495,3.35495,1.03976,1.03976,2.3152,0.09727,0.05977,0.0,0.31324,0.00921,0.0,0.05244,0.0,0.0,0.0,0.0,0.0176,0.49024,1.60157,0.71362,0.0,0.0,0.0,3.659,1.442,8.976,0.0,3.178,0.437,0.0,0.0,70.0,70.0,75.0,156.201,0.0,0.0,33.8,31.368,79.0,5.816,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T01:00:00Z,17.343,0.886,14.319,0.084,0.05,0.0,0.297,0.01,0.0,0.042,0.0,0.0,0.0,0.0,0.016,0.387,11.24,3.078,0.0,3.15792,3.15792,1.04878,1.04878,2.10914,0.09955,0.05917,0.0,0.35161,0.01209,0.0,0.04984,0.0,0.0,0.0,0.0,0.01853,0.45799,1.6557,0.45344,0.0,0.0,0.0,1.829,0.721,9.279,0.0,1.585,0.435,0.0,0.0,70.0,70.0,75.0,180.008,0.0,0.0,35.6,33.309,80.0,12.751,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T02:00:00Z,16.229,0.848,13.337,0.088,0.05,0.0,0.274,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.363,11.816,1.521,0.0,2.96465,2.96465,1.00016,1.00016,1.9645,0.10434,0.059,0.0,0.32286,0.01688,0.0,0.04865,0.0,0.0,0.0,0.0,0.01958,0.42885,1.74046,0.22404,0.0,0.0,0.0,1.37,0.54,9.754,0.0,1.193,0.439,0.0,0.0,70.0,70.0,75.0,195.175,0.0,0.0,35.6,33.306,80.0,14.987,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T03:00:00Z,13.783,0.589,11.772,0.088,0.05,0.0,0.114,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.27,11.772,0.0,0.0,2.43491,2.43491,0.70087,0.70087,1.73404,0.10477,0.05946,0.0,0.13567,0.01963,0.0,0.04799,0.0,0.0,0.0,0.0,0.01214,0.32121,1.73404,0.0,0.0,0.0,0.0,0.0,0.0,9.718,0.0,0.0,0.434,0.0,0.0,70.0,70.0,75.0,200.137,0.0,0.0,37.4,35.125,81.0,16.106,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T04:00:00Z,15.871,0.411,14.468,0.097,0.05,0.0,0.015,0.014,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.192,12.981,1.487,0.0,2.62215,2.62215,0.49099,0.49099,2.13117,0.11606,0.05973,0.0,0.01739,0.01709,0.0,0.04612,0.0,0.0,0.0,0.0,0.00515,0.22944,1.91206,0.2191,0.0,0.0,0.0,0.456,0.18,10.716,0.0,0.397,0.439,0.0,0.0,70.0,70.0,75.0,219.318,0.0,0.0,37.4,35.125,81.0,18.343,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T05:00:00Z,16.269,0.436,14.781,0.099,0.05,0.0,0.015,0.01,0.03,0.036,0.0,0.0,0.0,0.0,0.004,0.192,13.294,1.487,0.0,2.69227,2.69227,0.51507,0.51507,2.1772,0.11745,0.05903,0.0,0.01719,0.01169,0.03542,0.04247,0.0,0.0,0.0,0.0,0.00509,0.22673,1.95814,0.21906,0.0,0.0,0.0,0.457,0.18,10.974,0.0,0.397,0.436,0.0,0.0,70.0,70.0,75.0,125.741,99.99,0.0,37.4,35.125,81.0,14.987,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T06:00:00Z,13.52,0.394,12.174,0.091,0.05,0.0,0.015,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,12.174,0.0,0.0,2.24937,2.24937,0.45609,0.45609,1.79328,0.10538,0.05783,0.0,0.01684,0.00836,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.22212,1.79328,0.0,0.0,0.0,0.0,0.0,0.0,10.05,0.0,0.0,0.439,0.0,0.0,70.0,70.0,75.0,200.137,0.0,0.0,37.4,34.264,74.0,16.106,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T07:00:00Z,14.948,0.393,13.606,0.091,0.05,0.0,0.015,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.192,12.119,1.487,0.0,2.45242,2.45242,0.44819,0.44819,2.00423,0.10342,0.05701,0.0,0.0166,0.00824,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.21898,1.78515,0.21909,0.0,0.0,0.0,0.458,0.18,10.005,0.0,0.398,0.437,0.0,0.0,70.0,70.0,75.0,176.469,0.0,0.0,33.8,32.272,86.0,11.408,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T08:00:00Z,17.546,0.422,16.106,0.121,0.05,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,16.106,0.0,0.0,2.85332,2.85332,0.48084,0.48084,2.37248,0.13734,0.05697,0.0,0.01659,0.00824,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.21882,2.37248,0.0,0.0,0.0,0.0,0.0,0.0,13.296,0.0,0.0,0.436,0.0,0.0,70.0,70.0,75.0,232.464,0.0,0.0,30.2,29.398,92.0,18.343,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T09:00:00Z,25.33,0.455,23.776,0.155,0.05,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,20.693,3.084,0.0,4.02459,4.02459,0.52236,0.52236,3.50223,0.1776,0.05734,0.0,0.0167,0.00829,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.22026,3.04801,0.45423,0.0,0.0,0.0,1.882,0.742,17.082,0.0,1.638,0.438,0.0,0.0,70.0,70.0,75.0,277.519,0.0,0.0,25.52,24.907,93.0,22.369,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T10:00:00Z,29.174,0.523,27.388,0.194,0.05,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.22,25.866,1.522,0.0,4.63799,4.63799,0.60372,0.60372,4.03427,0.22325,0.05766,0.0,0.01771,0.00834,0.0,0.03642,0.0,0.0,0.0,0.0,0.00694,0.2534,3.81011,0.22416,0.0,0.0,0.0,1.376,0.542,21.354,0.0,1.195,0.436,0.0,0.0,70.0,70.0,75.0,325.771,0.0,0.0,21.2,20.587,92.0,26.396,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T11:00:00Z,30.889,0.516,29.13,0.169,0.05,0.0,0.029,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.224,22.532,6.598,0.0,4.89565,4.89565,0.60487,0.60487,4.29078,0.19778,0.05864,0.0,0.03457,0.00682,0.0,0.03704,0.0,0.0,0.0,0.0,0.00747,0.26255,3.31895,0.97183,0.0,0.0,0.0,4.421,1.742,18.601,0.0,3.845,0.437,0.0,0.0,70.0,70.0,75.0,261.201,0.0,0.0,19.4,17.208,70.0,19.461,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T12:00:00Z,24.974,0.662,22.716,0.163,0.05,0.0,0.104,0.006,0.0,0.033,0.0,0.0,0.0,0.009,0.01,0.286,21.836,0.0,0.88,4.13288,4.13288,0.78677,0.78677,3.34611,0.19434,0.05946,0.0,0.12401,0.00654,0.0,0.03965,0.0,0.0,0.0,0.01046,0.01194,0.34037,3.21651,0.0,0.1296,0.0,0.0,0.219,0.086,18.027,0.0,0.191,0.44,0.0,0.0,70.0,70.0,75.0,261.201,0.0,0.0,19.4,17.21,70.0,19.461,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T13:00:00Z,29.002,0.763,26.398,0.133,0.05,0.0,0.132,0.005,0.0,0.035,0.0,0.0,0.0,0.072,0.011,0.325,17.714,1.471,7.214,4.7828,4.7828,0.89432,0.89432,3.88848,0.15537,0.0586,0.0,0.1546,0.00626,0.0,0.04113,0.0,0.0,0.0,0.08455,0.01287,0.38094,2.60923,0.21664,1.06261,0.0,0.0,0.0,0.0,14.623,0.0,0.0,0.431,0.0,0.0,70.0,70.0,75.0,243.576,0.0,0.0,19.4,17.212,70.0,17.224,0.0,0.0
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T14:00:00Z,23.416,0.729,20.929,0.157,0.05,0.0,0.14,0.005,0.0,0.036,0.0,0.0,0.0,0.0,0.008,0.333,20.929,0.0,0.0,3.73284,3.73284,0.64997,0.64997,3.08287,0.13968,0.04459,0.0,0.12506,0.00463,0.0,0.03208,0.0,0.0,0.0,0.0,0.00708,0.29686,3.08287,0.0,0.0,0.0,0.0,0.0,0.0,17.278,0.0,0.0,0.444,0.0,0.0,70.0,70.0,75.0,252.112,0.0,0.0,19.4,17.213,70.0,18.343,0.0,0.0
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T15:00:00Z,27.487,0.748,24.934,0.175,0.05,0.0,0.144,0.004,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.333,23.428,1.507,0.0,4.24035,4.24035,0.5675,0.5675,3.67285,0.13301,0.03793,0.0,0.10931,0.00334,0.0,0.02729,0.0,0.0,0.0,0.0,0.00408,0.25254,3.45092,0.22192,0.0,0.0,0.0,0.979,0.386,19.341,0.0,0.853,0.437,0.0,0.0,70.0,70.0,75.0,283.006,0.0,0.0,19.4,16.769,64.0,21.922,24.092,0.0
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T16:00:00Z,26.382,0.592,24.361,0.159,0.05,0.0,0.077,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.262,21.262,3.099,0.0,4.03189,4.03189,0.44347,0.44347,3.58842,0.11917,0.03745,0.0,0.05785,0.00259,0.0,0.02628,0.0,0.0,0.0,0.0,0.00372,0.19641,3.13188,0.45654,0.0,0.0,0.0,2.085,0.822,17.552,0.0,1.814,0.437,0.0,0.0,70.0,70.0,75.0,243.576,0.0,0.0,19.4,17.216,70.0,17.224,31.7,0.0
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T17:00:00Z,29.39,0.615,27.292,0.181,0.05,0.0,0.075,0.002,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.266,24.211,3.081,0.0,4.47874,4.47874,0.45859,0.45859,4.02015,0.13518,0.0373,0.0,0.05564,0.00176,0.0,0.02618,0.0,0.0,0.0,0.0,0.00379,0.19874,3.56632,0.45383,0.0,0.0,0.0,1.857,0.732,19.987,0.0,1.613,0.436,0.0,0.0,70.0,70.0,75.0,283.006,0.0,0.0,19.4,16.771,64.0,21.922,21.873,0.0
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T18:00:00Z,34.761,0.626,32.624,0.19,0.05,0.0,0.073,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.27,25.332,7.293,0.0,5.27091,5.27091,0.46537,0.46537,4.80555,0.14089,0.03716,0.0,0.0541,0.0014,0.0,0.02738,0.0,0.0,0.0,0.0,0.00369,0.20074,3.73133,1.07422,0.0,0.0,0.0,6.97,2.747,20.912,0.0,6.06,0.437,0.0,0.0,70.0,70.0,75.0,293.682,0.0,0.0,19.4,16.771,64.0,23.04,26.945,0.0
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T19:00:00Z,26.066,0.606,23.997,0.17,0.05,0.0,0.072,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.27,22.695,1.302,0.0,3.98128,3.98128,0.44648,0.44648,3.5348,0.1251,0.03683,0.0,0.05318,0.00127,0.0,0.02714,0.0,0.0,0.0,0.0,0.004,0.19896,3.34297,0.19183,0.0,0.0,0.0,0.0,0.0,18.736,0.0,0.0,0.446,0.0,0.0,70.0,70.0,75.0,261.201,0.0,0.0,19.4,17.216,70.0,19.461,40.576,0.0
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T20:00:00Z,25.625,0.599,23.582,0.165,0.05,0.0,0.072,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.266,22.095,1.487,0.0,3.91554,3.91554,0.44184,0.44184,3.4737,0.12205,0.03691,0.0,0.05351,0.00128,0.0,0.0272,0.0,0.0,0.0,0.0,0.00427,0.19663,3.25465,0.21905,0.0,0.0,0.0,0.459,0.181,18.241,0.0,0.398,0.434,0.0,0.0,70.0,70.0,75.0,252.112,0.0,0.0,19.4,17.218,70.0,18.343,37.089,0.0
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T21:00:00Z,28.58,0.647,26.372,0.178,0.05,0.0,0.075,0.002,0.0,0.036,0.0,0.0,0.0,0.026,0.006,0.274,23.731,0.0,2.641,4.39132,4.39132,0.50679,0.50679,3.88453,0.13908,0.03915,0.0,0.05886,0.00148,0.0,0.02817,0.0,0.0,0.0,0.02068,0.00462,0.21476,3.49558,0.0,0.38895,0.0,0.0,0.0,0.0,19.591,0.0,0.0,0.443,0.0,0.0,70.0,70.0,75.0,293.682,0.0,0.0,19.4,17.218,70.0,23.04,35.187,27.262
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T22:00:00Z,22.197,0.774,19.557,0.146,0.05,0.0,0.155,0.003,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.371,19.557,0.0,0.0,3.70504,3.70504,0.82426,0.82426,2.88078,0.15592,0.05326,0.0,0.16553,0.00318,0.0,0.04112,0.0,0.0,0.0,0.0,0.0097,0.39554,2.88078,0.0,0.0,0.0,0.0,0.0,0.0,16.145,0.0,0.0,0.432,0.0,0.0,70.0,70.0,75.0,219.233,0.0,0.0,17.6,16.034,77.0,12.751,13.631,9.827
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-03T23:00:00Z,26.928,0.91,23.822,0.167,0.05,0.0,0.201,0.006,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.402,22.317,1.505,0.0,4.60256,4.60256,1.09357,1.09357,3.50898,0.20068,0.06008,0.0,0.24096,0.00699,0.03605,0.0506,0.0,0.0,0.0,0.0,0.01488,0.48335,3.28734,0.22164,0.0,0.0,0.0,0.917,0.361,18.424,0.0,0.796,0.436,0.0,0.0,70.0,70.0,75.0,155.975,99.99,0.0,17.6,15.552,70.0,13.869,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T00:00:00Z,28.414,0.968,25.113,0.17,0.05,0.0,0.262,0.008,0.0,0.044,0.0,0.0,0.0,0.009,0.015,0.41,22.762,1.471,0.88,4.85572,4.85572,1.15663,1.15663,3.69909,0.20363,0.05977,0.0,0.31324,0.00921,0.0,0.05244,0.0,0.0,0.0,0.01052,0.0176,0.49024,3.35281,0.21668,0.1296,0.0,0.0,0.0,0.0,18.791,0.0,0.0,0.443,0.0,0.0,70.0,70.0,75.0,258.611,0.0,0.0,15.8,13.098,58.0,18.343,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T01:00:00Z,31.76,1.002,28.34,0.154,0.05,0.0,0.297,0.01,0.0,0.042,0.0,0.0,0.0,0.046,0.016,0.387,20.614,3.153,4.573,5.36047,5.36047,1.18593,1.18593,4.17454,0.18258,0.05917,0.0,0.35161,0.01209,0.0,0.04984,0.0,0.0,0.0,0.05412,0.01853,0.45799,3.03648,0.4644,0.67366,0.0,0.0,2.748,1.083,17.018,0.0,2.391,0.437,0.0,0.0,70.0,70.0,75.0,250.296,0.0,0.0,15.8,13.685,67.0,17.224,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T02:00:00Z,28.042,0.922,24.895,0.163,0.05,0.0,0.274,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.363,21.779,3.116,0.0,4.7552,4.7552,1.08814,1.08814,3.66706,0.19232,0.059,0.0,0.32286,0.01688,0.0,0.04865,0.0,0.0,0.0,0.0,0.01958,0.42885,3.2081,0.45896,0.0,0.0,0.0,2.287,0.901,17.98,0.0,1.989,0.437,0.0,0.0,70.0,70.0,75.0,242.558,0.0,0.0,15.8,14.332,77.0,16.106,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T03:00:00Z,26.341,0.849,23.444,0.164,0.05,0.0,0.214,0.017,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.348,21.973,1.471,0.0,4.46315,4.46315,1.00988,1.00988,3.45327,0.19555,0.05946,0.0,0.25403,0.01963,0.0,0.04799,0.0,0.0,0.0,0.0,0.01918,0.41404,3.23663,0.21664,0.0,0.0,0.0,0.0,0.0,18.14,0.0,0.0,0.43,0.0,0.0,70.0,70.0,75.0,232.546,0.0,0.0,14.0,12.566,76.0,13.869,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T04:00:00Z,27.55,0.785,24.872,0.175,0.05,0.0,0.184,0.014,0.0,0.039,0.0,0.0,0.0,0.0,0.014,0.309,23.346,1.527,0.0,4.60113,4.60113,0.93743,0.93743,3.66369,0.20873,0.05973,0.0,0.21971,0.01709,0.0,0.04612,0.0,0.0,0.0,0.0,0.01647,0.36958,3.43882,0.22487,0.0,0.0,0.0,1.514,0.597,19.273,0.0,1.321,0.439,0.0,0.0,70.0,70.0,75.0,236.176,0.0,0.0,12.2,10.859,76.0,13.869,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T05:00:00Z,32.443,0.679,30.127,0.189,0.05,0.0,0.073,0.01,0.03,0.036,0.0,0.0,0.0,0.0,0.012,0.278,25.301,4.826,0.0,5.23896,5.23896,0.80122,0.80122,4.43774,0.22355,0.05903,0.0,0.08664,0.01169,0.03542,0.04247,0.0,0.0,0.0,0.0,0.01379,0.32864,3.72686,0.71088,0.0,0.0,0.0,3.507,1.382,20.887,0.0,3.051,0.437,0.0,0.0,70.0,70.0,75.0,162.622,99.99,0.0,14.0,12.566,76.0,13.869,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T06:00:00Z,27.268,0.495,25.58,0.191,0.05,0.0,0.015,0.007,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,25.58,0.0,0.0,4.34001,4.34001,0.57212,0.57212,3.76788,0.22141,0.05783,0.0,0.01684,0.00836,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.22212,3.76788,0.0,0.0,0.0,0.0,0.0,0.0,21.117,0.0,0.0,0.436,0.0,0.0,70.0,70.0,75.0,261.848,0.0,0.0,14.0,12.567,76.0,18.343,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T07:00:00Z,28.101,0.489,26.432,0.187,0.05,0.0,0.015,0.007,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.192,24.961,1.471,0.0,4.45122,4.45122,0.55778,0.55778,3.89344,0.21301,0.05701,0.0,0.0166,0.00824,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.21898,3.6768,0.21665,0.0,0.0,0.0,0.0,0.0,20.606,0.0,0.0,0.433,0.0,0.0,70.0,70.0,75.0,242.503,0.0,0.0,12.2,10.522,70.0,14.987,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T08:00:00Z,27.869,0.497,26.172,0.196,0.05,0.0,0.015,0.007,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,26.172,0.0,0.0,4.42178,4.42178,0.56667,0.56667,3.85511,0.22316,0.05697,0.0,0.01659,0.00824,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.21882,3.85511,0.0,0.0,0.0,0.0,0.457,0.18,21.606,0.0,0.399,0.438,0.0,0.0,70.0,70.0,75.0,246.017,0.0,0.0,10.4,8.782,69.0,14.987,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T09:00:00Z,30.706,0.506,28.978,0.206,0.05,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,27.507,1.471,0.0,4.84924,4.84924,0.58085,0.58085,4.2684,0.23609,0.05734,0.0,0.0167,0.00829,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.22026,4.05173,0.21667,0.0,0.0,0.0,0.0,0.0,22.708,0.0,0.0,0.438,0.0,0.0,70.0,70.0,75.0,260.291,0.0,0.0,10.4,8.782,69.0,17.224,0.0,0.0
2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T10:00:00Z,30.469,0.515,28.713,0.215,0.05,0.0,0.015,0.007,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,28.713,0.0,0.0,4.82288,4.82288,0.59348,0.59348,4.2294,0.24781,0.05766,0.0,0.01679,0.00834,0.0,0.03642,0.0,0.0,0.0,0.0,0.00497,0.22148,4.2294,0.0,0.0,0.0,0.0,0.0,0.0,23.703,0.0,0.0,0.44,0.0,0.0,70.0,70.0,75.0,263.598,0.0,0.0,8.6,7.094,69.0,17.224,0.0,0.0
2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T11:00:00Z,31.028,0.517,29.262,0.219,0.05,0.0,0.015,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.192,29.262,0.0,0.0,4.91711,4.91711,0.60675,0.60675,4.31037,0.25686,0.05864,0.0,0.01707,0.00682,0.0,0.03704,0.0,0.0,0.0,0.0,0.00506,0.22525,4.31037,0.0,0.0,0.0,0.0,0.0,0.0,24.16,0.0,0.0,0.429,0.0,0.0,69.993,70.0,75.0,259.65,0.0,0.0,6.8,5.401,69.0,16.106,0.0,0.0
2007-01-04T07:00:00,2007-01-04T07:00:00,2007-01-04T12:00:00Z,32.504,0.519,30.734,0.219,0.05,0.0,0.015,0.006,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.192,29.262,1.471,0.0,5.14395,5.14395,0.6169,0.6169,4.52706,0.26043,0.05946,0.0,0.01731,0.00654,0.0,0.03965,0.0,0.0,0.0,0.0,0.00513,0.22838,4.31037,0.21669,0.0,0.0,0.0,0.0,0.0,24.167,0.0,0.0,0.445,0.0,0.0,69.972,70.0,75.0,250.465,0.0,0.0,5.0,3.702,69.0,13.869,0.0,0.0
2007-01-04T08:00:00,2007-01-04T08:00:00,2007-01-04T13:00:00Z,34.185,0.52,32.41,0.219,0.05,0.0,0.015,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.192,29.262,3.147,0.0,5.38377,5.38377,0.60985,0.60985,4.77392,0.25666,0.0586,0.0,0.01706,0.00626,0.0,0.04113,0.0,0.0,0.0,0.0,0.00505,0.22508,4.31037,0.46356,0.0,0.0,0.0,2.673,1.053,24.149,0.0,2.329,0.437,0.0,0.0,69.991,70.0,75.0,239.108,0.0,0.0,3.2,2.542,83.0,10.29,0.0,0.0
2007-01-04T09:00:00,2007-01-04T09:00:00,2007-01-04T14:00:00Z,32.41,0.52,30.634,0.218,0.05,0.0,0.015,0.005,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.192,29.164,1.471,0.0,4.97648,4.97648,0.46402,0.46402,4.51246,0.19464,0.04459,0.0,0.01298,0.00463,0.0,0.03208,0.0,0.0,0.0,0.0,0.00385,0.17127,4.29582,0.21664,0.0,0.0,0.0,0.0,0.0,24.072,0.0,0.0,0.43,0.0,0.0,69.999,70.0,75.0,235.751,0.0,0.0,3.2,2.542,83.0,9.171,0.0,0.0
2007-01-04T10:00:00,2007-01-04T10:00:00,2007-01-04T15:00:00Z,31.038,0.52,29.262,0.219,0.05,0.0,0.015,0.004,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.192,29.262,0.0,0.0,4.70507,4.70507,0.3947,0.3947,4.31037,0.16614,0.03793,0.0,0.01104,0.00334,0.0,0.02729,0.0,0.0,0.0,0.0,0.00327,0.14569,4.31037,0.0,0.0,0.0,0.0,0.0,0.0,24.292,0.0,0.0,0.445,0.0,0.0,69.706,70.0,75.0,256.451,0.0,0.0,5.0,3.704,69.0,14.987,34.87,16.484
