Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,5.291,1.227,1.103,0.71,0.111,0.0,0.0,0.0,0.0,0.149,0.006,0.0,0.041,0.0,0.0,0.0,0.0,0.006,0.205,1.103,1.12356,1.12356,0.96105,0.96105,0.1625,0.55605,0.087,0.0,0.0,0.0,0.0,0.11652,0.00458,0.0,0.03185,0.0,0.0,0.0,0.0,0.00462,0.16044,0.1625,0.0,0.0,0.0,0.0,10.563,0.0,0.0,0.0,0.441,0.0,0.0,70.0,70.0,72.0,117.491,0.0,0.0,30.2,27.24,71.0,20.804,22.824,0.0
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,6.832,1.108,3.051,0.581,0.089,0.0,0.0,0.0,0.0,0.168,0.009,0.0,0.044,0.0,0.0,0.0,0.0,0.007,0.21,3.051,1.62996,1.62996,1.18054,1.18054,0.44942,0.61938,0.09429,0.0,0.0,0.0,0.0,0.17918,0.00987,0.0,0.04649,0.0,0.0,0.0,0.0,0.00716,0.22417,0.44942,0.0,0.0,2.213,0.872,8.633,0.0,0.0,1.918,0.436,0.0,0.0,70.0,70.0,72.0,88.433,0.0,0.0,33.8,29.989,67.0,14.987,6.023,0.0
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,5.459,1.475,0.427,0.581,0.088,0.0,0.0,0.0,0.0,0.397,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.301,0.427,1.83491,1.83491,1.77203,1.77203,0.06288,0.69825,0.10588,0.0,0.0,0.0,0.0,0.47699,0.02169,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.36109,0.06288,0.0,0.0,0.457,0.18,8.679,0.0,0.0,0.397,0.437,0.0,0.0,70.0,70.0,72.0,24.744,99.99,0.0,35.6,31.528,67.0,6.935,0.0,0.0
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T00:00:00Z,9.562,1.382,4.846,0.409,0.06,0.0,0.0,0.0,0.0,0.519,0.024,0.0,0.05,0.0,0.0,0.0,0.0,0.015,0.306,4.846,2.36607,2.36607,1.65223,1.65223,0.71383,0.48881,0.07166,0.0,0.0,0.0,0.0,0.62006,0.02858,0.0,0.05928,0.0,0.0,0.0,0.0,0.0176,0.36624,0.71383,0.0,0.0,3.656,1.441,6.076,0.0,0.0,3.178,0.438,0.0,0.0,70.0,70.0,72.0,63.925,0.0,0.0,33.8,31.368,79.0,5.816,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T01:00:00Z,8.36,1.435,3.464,0.404,0.059,0.0,0.0,0.0,0.0,0.588,0.032,0.0,0.048,0.0,0.0,0.0,0.0,0.016,0.289,3.464,2.20837,2.20837,1.69811,1.69811,0.51026,0.47779,0.06975,0.0,0.0,0.0,0.0,0.69601,0.03753,0.0,0.05634,0.0,0.0,0.0,0.0,0.01853,0.34215,0.51026,0.0,0.0,1.826,0.72,6.029,0.0,0.0,1.585,0.436,0.0,0.0,70.0,70.0,72.0,78.611,0.0,0.0,35.6,33.309,80.0,12.751,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T02:00:00Z,5.899,1.395,1.141,0.413,0.06,0.0,0.0,0.0,0.0,0.542,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.272,1.141,1.8135,1.8135,1.64546,1.64546,0.16804,0.48775,0.07124,0.0,0.0,0.0,0.0,0.63912,0.05238,0.0,0.055,0.0,0.0,0.0,0.0,0.01958,0.32038,0.16804,0.0,0.0,1.373,0.541,6.188,0.0,0.0,1.193,0.437,0.0,0.0,70.0,70.0,72.0,87.066,0.0,0.0,35.6,33.306,80.0,14.987,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T03:00:00Z,4.618,1.03,1.103,0.432,0.063,0.0,0.0,0.0,0.0,0.226,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.01,0.202,1.103,1.38748,1.38748,1.22497,1.22497,0.16251,0.51386,0.07526,0.0,0.0,0.0,0.0,0.26856,0.06092,0.0,0.05426,0.0,0.0,0.0,0.0,0.01214,0.23997,0.16251,0.0,0.0,0.0,0.0,6.481,0.0,0.0,0.0,0.442,0.0,0.0,70.0,70.0,72.0,90.468,0.0,0.0,37.4,35.125,81.0,16.106,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T04:00:00Z,3.938,0.827,1.115,0.49,0.073,0.0,0.0,0.0,0.0,0.029,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.143,1.115,1.15269,1.15269,0.9884,0.9884,0.16428,0.58558,0.08666,0.0,0.0,0.0,0.0,0.03443,0.05304,0.0,0.05214,0.0,0.0,0.0,0.0,0.00515,0.17141,0.16428,0.0,0.0,0.457,0.18,7.375,0.0,0.0,0.397,0.437,0.0,0.0,70.0,70.0,72.0,100.822,0.0,0.0,37.4,35.125,81.0,18.343,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T05:00:00Z,3.993,0.843,1.115,0.505,0.075,0.0,0.0,0.0,0.0,0.029,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.004,0.143,1.115,1.15992,1.15992,0.99564,0.99564,0.16428,0.59654,0.0886,0.0,0.0,0.0,0.0,0.03402,0.03629,0.01771,0.04801,0.0,0.0,0.0,0.0,0.00509,0.16938,0.16428,0.0,0.0,0.457,0.18,7.6,0.0,0.0,0.397,0.437,0.0,0.0,70.0,70.0,72.0,54.121,50.006,0.0,37.4,35.125,81.0,14.987,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T06:00:00Z,2.675,0.784,0.0,0.475,0.07,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,0.0,0.90661,0.90661,0.90661,0.90661,0.0,0.54936,0.08116,0.0,0.0,0.0,0.0,0.03333,0.02596,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16594,0.0,0.0,0.0,0.0,0.0,7.132,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,72.0,90.468,0.0,0.0,37.4,34.264,74.0,16.106,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T07:00:00Z,3.758,0.774,1.116,0.468,0.069,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,1.116,1.04716,1.04716,0.88282,0.88282,0.16434,0.53313,0.07862,0.0,0.0,0.0,0.0,0.03286,0.02559,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.1636,0.16434,0.0,0.0,0.457,0.18,7.024,0.0,0.0,0.398,0.437,0.0,0.0,70.0,70.0,72.0,75.803,0.0,0.0,33.8,32.272,86.0,11.408,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T08:00:00Z,4.213,0.911,1.103,0.586,0.088,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.143,1.103,1.20081,1.20081,1.03832,1.03832,0.1625,0.66797,0.10062,0.0,0.0,0.0,0.0,0.03283,0.02557,0.0,0.04294,0.0,0.0,0.0,0.0,0.00491,0.16347,0.1625,0.0,0.0,0.0,0.0,8.867,0.0,0.0,0.0,0.439,0.0,0.0,70.0,70.0,72.0,105.505,0.0,0.0,30.2,29.398,92.0,18.343,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T09:00:00Z,5.974,1.073,2.312,0.725,0.112,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.143,2.312,1.57144,1.57144,1.23087,1.23087,0.34058,0.8317,0.1288,0.0,0.0,0.0,0.0,0.03305,0.02574,0.0,0.04209,0.0,0.0,0.0,0.0,0.00495,0.16454,0.34058,0.0,0.0,1.883,0.742,11.025,0.0,0.0,1.638,0.437,0.0,0.0,70.0,70.0,72.0,128.258,0.0,0.0,25.52,24.907,93.0,22.369,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T10:00:00Z,6.645,1.278,2.283,0.879,0.141,0.0,0.0,0.0,0.0,0.03,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.164,2.283,1.81067,1.81067,1.4744,1.4744,0.33627,1.01388,0.16216,0.0,0.0,0.0,0.0,0.03507,0.02588,0.0,0.04118,0.0,0.0,0.0,0.0,0.00694,0.1893,0.33627,0.0,0.0,1.374,0.541,13.431,0.0,0.0,1.195,0.437,0.0,0.0,70.0,70.0,72.0,152.627,0.0,0.0,21.2,20.587,92.0,26.396,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T11:00:00Z,9.556,1.219,5.398,0.805,0.128,0.0,0.0,0.0,0.0,0.058,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.167,5.398,2.22449,2.22449,1.42941,1.42941,0.79508,0.9444,0.14992,0.0,0.0,0.0,0.0,0.06843,0.02117,0.0,0.04188,0.0,0.0,0.0,0.0,0.00747,0.19614,0.79508,0.0,0.0,4.425,1.744,12.124,0.0,0.0,3.845,0.436,0.0,0.0,70.0,70.0,72.0,117.595,0.0,0.0,19.4,17.208,70.0,19.461,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T12:00:00Z,5.868,1.513,0.705,0.777,0.123,0.0,0.0,0.0,0.0,0.206,0.017,0.0,0.038,0.0,0.0,0.0,0.129,0.01,0.214,0.705,1.90336,1.90336,1.79955,1.79955,0.1038,0.92391,0.1459,0.0,0.0,0.0,0.0,0.24548,0.02031,0.0,0.04482,0.0,0.0,0.0,0.15291,0.01194,0.25428,0.1038,0.0,0.0,0.219,0.086,11.676,0.0,0.0,0.191,0.441,0.0,0.0,70.0,70.0,72.0,117.595,0.0,0.0,19.4,17.21,70.0,19.461,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T13:00:00Z,9.192,2.371,1.103,0.646,0.099,0.0,0.0,0.0,0.0,0.261,0.017,0.0,0.04,0.0,0.0,0.0,1.054,0.011,0.243,1.103,2.9409,2.9409,2.77842,2.77842,0.16249,0.75675,0.11658,0.0,0.0,0.0,0.0,0.30604,0.01944,0.0,0.0465,0.0,0.0,0.0,1.23566,0.01287,0.28459,0.16249,0.0,0.0,0.0,0.0,9.631,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,72.0,107.883,0.0,0.0,19.4,17.212,70.0,17.224,0.0,0.0
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T14:00:00Z,4.944,1.449,0.0,0.742,0.116,0.0,0.0,0.0,0.0,0.278,0.016,0.0,0.041,0.0,0.0,0.0,0.0,0.008,0.249,0.0,1.29215,1.29215,1.29215,1.29215,0.0,0.66169,0.10342,0.0,0.0,0.0,0.0,0.24755,0.01436,0.0,0.03626,0.0,0.0,0.0,0.0,0.00708,0.22178,0.0,0.0,0.0,0.0,0.0,11.188,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,72.0,112.607,0.0,0.0,19.4,17.213,70.0,18.343,0.0,0.0
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T15:00:00Z,7.514,1.54,2.26,0.816,0.13,0.0,0.0,0.0,0.0,0.285,0.014,0.0,0.041,0.0,0.0,0.0,0.0,0.005,0.249,2.26,1.501,1.501,1.16804,1.16804,0.33296,0.61936,0.09834,0.0,0.0,0.0,0.0,0.21639,0.01036,0.0,0.03085,0.0,0.0,0.0,0.0,0.00408,0.18866,0.33296,0.0,0.0,0.98,0.386,12.336,0.0,0.0,0.853,0.437,0.0,0.0,70.0,70.0,72.0,129.421,0.0,0.0,19.4,16.769,64.0,21.922,24.092,0.0
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T16:00:00Z,6.749,1.297,2.324,0.771,0.122,0.0,0.0,0.0,0.0,0.153,0.011,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.196,2.324,1.31352,1.31352,0.9712,0.9712,0.34232,0.57734,0.09114,0.0,0.0,0.0,0.0,0.11452,0.00804,0.0,0.02971,0.0,0.0,0.0,0.0,0.00372,0.14673,0.34232,0.0,0.0,2.085,0.822,11.564,0.0,0.0,1.814,0.437,0.0,0.0,70.0,70.0,72.0,107.883,0.0,0.0,19.4,17.216,70.0,17.224,31.7,0.0
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T17:00:00Z,8.11,1.402,3.327,0.864,0.139,0.0,0.0,0.0,0.0,0.148,0.007,0.0,0.04,0.0,0.0,0.0,0.0,0.005,0.199,3.327,1.53594,1.53594,1.04593,1.04593,0.49001,0.64494,0.10353,0.0,0.0,0.0,0.0,0.11013,0.00546,0.0,0.0296,0.0,0.0,0.0,0.0,0.00379,0.14847,0.49001,0.0,0.0,1.858,0.732,13.065,0.0,0.0,1.613,0.436,0.0,0.0,70.0,70.0,72.0,129.421,0.0,0.0,19.4,16.771,64.0,21.922,21.873,0.0
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T18:00:00Z,13.104,1.456,8.136,0.91,0.148,0.0,0.0,0.0,0.0,0.144,0.006,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.202,8.136,2.28037,2.28037,1.08188,1.08188,1.1985,0.67606,0.10976,0.0,0.0,0.0,0.0,0.10709,0.00435,0.0,0.03096,0.0,0.0,0.0,0.0,0.00369,0.14997,1.1985,0.0,0.0,6.962,2.744,13.733,0.0,0.0,6.06,0.438,0.0,0.0,70.0,70.0,72.0,135.15,0.0,0.0,19.4,16.771,64.0,23.04,26.945,0.0
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T19:00:00Z,4.614,1.352,0.0,0.823,0.132,0.0,0.0,0.0,0.0,0.143,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.005,0.202,0.0,0.99597,0.99597,0.99597,0.99597,0.0,0.60632,0.09711,0.0,0.0,0.0,0.0,0.10527,0.00395,0.0,0.03068,0.0,0.0,0.0,0.0,0.004,0.14863,0.0,0.0,0.0,0.0,0.0,12.303,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,72.0,117.595,0.0,0.0,19.4,17.216,70.0,19.461,40.576,0.0
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T20:00:00Z,5.633,1.324,1.116,0.801,0.128,0.0,0.0,0.0,0.0,0.144,0.005,0.0,0.042,0.0,0.0,0.0,0.0,0.006,0.199,1.116,1.14153,1.14153,0.97719,0.97719,0.16434,0.59124,0.09415,0.0,0.0,0.0,0.0,0.10592,0.00396,0.0,0.03075,0.0,0.0,0.0,0.0,0.00427,0.14689,0.16434,0.0,0.0,0.457,0.18,11.982,0.0,0.0,0.398,0.437,0.0,0.0,70.0,70.0,72.0,112.607,0.0,0.0,19.4,17.218,70.0,18.343,37.089,0.0
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T21:00:00Z,7.077,1.751,1.103,0.827,0.132,0.0,0.0,0.0,0.0,0.149,0.006,0.0,0.041,0.0,0.0,0.0,0.386,0.006,0.205,1.103,1.53341,1.53341,1.37091,1.37091,0.1625,0.64723,0.10347,0.0,0.0,0.0,0.0,0.11652,0.00458,0.0,0.03185,0.0,0.0,0.0,0.30221,0.00462,0.16044,0.1625,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.439,0.0,0.0,70.0,70.0,72.0,135.15,0.0,0.0,19.4,17.218,70.0,23.04,35.187,27.262
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T22:00:00Z,4.914,1.44,0.0,0.686,0.107,0.0,0.0,0.0,0.0,0.308,0.009,0.0,0.044,0.0,0.0,0.0,0.0,0.009,0.277,0.0,1.53402,1.53402,1.53402,1.53402,0.0,0.7309,0.11389,0.0,0.0,0.0,0.0,0.32767,0.00987,0.0,0.04649,0.0,0.0,0.0,0.0,0.0097,0.29549,0.0,0.0,0.0,0.0,0.0,10.192,0.0,0.0,0.0,0.434,0.0,0.0,70.0,70.0,72.0,93.421,0.0,0.0,17.6,16.034,77.0,12.751,13.631,9.827
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-03T23:00:00Z,8.55,1.844,2.257,0.895,0.144,0.0,0.0,0.0,0.0,0.397,0.018,0.03,0.048,0.0,0.0,0.0,0.0,0.012,0.301,2.257,2.54848,2.54848,2.21604,2.21604,0.33244,1.07481,0.17334,0.0,0.0,0.0,0.0,0.47699,0.02169,0.03605,0.0572,0.0,0.0,0.0,0.0,0.01488,0.36109,0.33244,0.0,0.0,0.914,0.36,13.564,0.0,0.0,0.796,0.438,0.0,0.0,70.0,70.0,72.0,47.664,99.99,0.0,17.6,15.552,70.0,13.869,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T00:00:00Z,6.636,1.945,0.0,0.779,0.124,0.0,0.0,0.0,0.0,0.519,0.024,0.0,0.05,0.0,0.0,0.0,0.129,0.015,0.306,0.0,2.32459,2.32459,2.32459,2.32459,0.0,0.93129,0.14783,0.0,0.0,0.0,0.0,0.62006,0.02858,0.0,0.05928,0.0,0.0,0.0,0.15371,0.0176,0.36624,0.0,0.0,0.0,0.0,0.0,11.619,0.0,0.0,0.0,0.437,0.0,0.0,70.0,70.0,72.0,114.979,0.0,0.0,15.8,13.098,58.0,18.343,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T01:00:00Z,11.952,2.463,3.548,0.711,0.111,0.0,0.0,0.0,0.0,0.588,0.032,0.0,0.048,0.0,0.0,0.0,0.668,0.016,0.289,3.548,3.43742,3.43742,2.91479,2.91479,0.52263,0.84155,0.13164,0.0,0.0,0.0,0.0,0.69601,0.03753,0.0,0.05634,0.0,0.0,0.0,0.79103,0.01853,0.34215,0.52263,0.0,0.0,2.749,1.083,10.59,0.0,0.0,2.391,0.437,0.0,0.0,70.0,70.0,72.0,110.357,0.0,0.0,15.8,13.685,67.0,17.224,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T02:00:00Z,9.605,1.788,3.506,0.749,0.118,0.0,0.0,0.0,0.0,0.542,0.044,0.0,0.047,0.0,0.0,0.0,0.0,0.017,0.272,3.506,2.62556,2.62556,2.10918,2.10918,0.51638,0.88379,0.13893,0.0,0.0,0.0,0.0,0.63912,0.05238,0.0,0.055,0.0,0.0,0.0,0.0,0.01958,0.32038,0.51638,0.0,0.0,2.285,0.901,11.219,0.0,0.0,1.989,0.438,0.0,0.0,70.0,70.0,72.0,106.018,0.0,0.0,15.8,14.332,77.0,16.106,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T03:00:00Z,6.83,1.679,1.103,0.762,0.12,0.0,0.0,0.0,0.0,0.423,0.051,0.0,0.046,0.0,0.0,0.0,0.0,0.016,0.26,1.103,2.15858,2.15858,1.99612,1.99612,0.16246,0.90664,0.14295,0.0,0.0,0.0,0.0,0.50286,0.06092,0.0,0.05426,0.0,0.0,0.0,0.0,0.01918,0.30931,0.16246,0.0,0.0,0.0,0.0,11.42,0.0,0.0,0.0,0.43,0.0,0.0,70.0,70.0,72.0,99.641,0.0,0.0,14.0,12.566,76.0,13.869,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T04:00:00Z,7.746,1.643,2.139,0.816,0.13,0.0,0.0,0.0,0.0,0.364,0.044,0.0,0.044,0.0,0.0,0.0,0.0,0.014,0.231,2.139,2.27825,2.27825,1.96317,1.96317,0.31508,0.97515,0.15535,0.0,0.0,0.0,0.0,0.43493,0.05304,0.0,0.05214,0.0,0.0,0.0,0.0,0.01647,0.2761,0.31508,0.0,0.0,1.518,0.598,12.264,0.0,0.0,1.321,0.437,0.0,0.0,70.0,70.0,72.0,101.02,0.0,0.0,12.2,10.859,76.0,13.869,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T05:00:00Z,8.919,1.507,3.777,0.908,0.147,0.0,0.0,0.0,0.0,0.145,0.031,0.015,0.041,0.0,0.0,0.0,0.0,0.012,0.208,3.777,2.33533,2.33533,1.77891,1.77891,0.55642,1.0721,0.174,0.0,0.0,0.0,0.0,0.1715,0.03629,0.01771,0.04801,0.0,0.0,0.0,0.0,0.01379,0.24552,0.55642,0.0,0.0,3.504,1.381,13.704,0.0,0.0,3.051,0.438,0.0,0.0,70.0,70.0,72.0,66.345,50.006,0.0,14.0,12.566,76.0,13.869,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T06:00:00Z,5.671,1.339,1.103,0.945,0.155,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.04,0.0,0.0,0.0,0.0,0.004,0.143,1.103,1.71073,1.71073,1.54823,1.54823,0.16249,1.09293,0.1792,0.0,0.0,0.0,0.0,0.03333,0.02596,0.0,0.04589,0.0,0.0,0.0,0.0,0.00499,0.16594,0.16249,0.0,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,116.165,0.0,0.0,14.0,12.567,76.0,18.343,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T07:00:00Z,4.523,1.326,0.0,0.935,0.153,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.143,0.0,1.51142,1.51142,1.51142,1.51142,0.0,1.06556,0.17479,0.0,0.0,0.0,0.0,0.03286,0.02559,0.0,0.04411,0.0,0.0,0.0,0.0,0.00492,0.1636,0.0,0.0,0.0,0.0,0.0,14.009,0.0,0.0,0.0,0.435,0.0,0.0,70.0,70.0,72.0,104.645,0.0,0.0,12.2,10.522,70.0,14.987,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T08:00:00Z,5.795,1.371,1.116,0.974,0.161,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.038,0.0,0.0,0.0,0.0,0.004,0.143,1.116,1.72688,1.72688,1.56254,1.56254,0.16434,1.10938,0.18343,0.0,0.0,0.0,0.0,0.03283,0.02557,0.0,0.04294,0.0,0.0,0.0,0.0,0.00491,0.16347,0.16434,0.0,0.0,0.457,0.18,14.628,0.0,0.0,0.399,0.437,0.0,0.0,70.0,70.0,72.0,105.971,0.0,0.0,10.4,8.782,69.0,14.987,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T09:00:00Z,5.975,1.428,1.103,1.021,0.171,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.143,1.103,1.79999,1.79999,1.6375,1.6375,0.16249,1.17139,0.19574,0.0,0.0,0.0,0.0,0.03305,0.02574,0.0,0.04209,0.0,0.0,0.0,0.0,0.00495,0.16454,0.16249,0.0,0.0,0.0,0.0,15.366,0.0,0.0,0.0,0.438,0.0,0.0,70.0,70.0,72.0,114.056,0.0,0.0,10.4,8.782,69.0,17.224,0.0,0.0
2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T10:00:00Z,5.028,1.473,0.0,1.06,0.179,0.0,0.0,0.0,0.0,0.029,0.022,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,0.0,1.69924,1.69924,1.69924,1.69924,0.0,1.22235,0.20617,0.0,0.0,0.0,0.0,0.03323,0.02588,0.0,0.04118,0.0,0.0,0.0,0.0,0.00497,0.16546,0.0,0.0,0.0,0.0,0.0,15.948,0.0,0.0,0.0,0.436,0.0,0.0,70.0,70.0,72.0,115.286,0.0,0.0,8.6,7.094,69.0,17.224,0.0,0.0
2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T11:00:00Z,6.196,1.493,1.103,1.079,0.183,0.0,0.0,0.0,0.0,0.029,0.018,0.0,0.036,0.0,0.0,0.0,0.0,0.004,0.143,1.103,1.91306,1.91306,1.75056,1.75056,0.1625,1.2657,0.21468,0.0,0.0,0.0,0.0,0.0338,0.02117,0.0,0.04188,0.0,0.0,0.0,0.0,0.00506,0.16828,0.1625,0.0,0.0,0.0,0.0,16.216,0.0,0.0,0.0,0.439,0.0,0.0,70.0,70.0,72.0,112.411,0.0,0.0,6.8,5.401,69.0,16.106,0.0,0.0
