Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,38.379,0.797,35.658,0.267,0.05,0.0,0.125,0.003,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.307,35.658,0.0,0.0,5.84091,5.84091,0.58847,0.58847,5.25244,0.19694,0.03691,0.0,0.09238,0.00217,0.00184,0.0,0.0272,0.0,0.0,0.0,0.0,0.00427,0.22677,5.25244,0.0,0.0,0.0,0.0,0.0,0.0,29.437,0.0,0.0,0.444,0.0,0.0,26.788,68.0,39.227,68.0,72.0,234.549,0.0,0.0,26.6,24.497,77.0,24.159,28.213,0.0
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,36.218,0.784,33.544,0.24,0.05,0.0,0.13,0.003,0.003,0.0,0.036,0.0,0.0,0.0,0.0,0.006,0.316,32.072,1.472,0.0,5.55468,5.55468,0.61368,0.61368,4.941,0.18793,0.03915,0.0,0.10162,0.00239,0.00213,0.0,0.02817,0.0,0.0,0.0,0.0,0.00462,0.24768,4.72414,0.21686,0.0,0.0,0.0,0.0,0.0,26.476,0.0,0.0,0.457,0.0,0.0,29.659,68.0,39.824,68.0,72.0,202.567,0.0,0.0,30.2,27.24,71.0,20.804,22.824,0.0
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,34.151,0.787,31.467,0.212,0.05,0.0,0.147,0.003,0.004,0.0,0.039,0.0,0.0,0.0,0.0,0.007,0.325,28.343,3.124,0.0,5.47315,5.47315,0.83807,0.83807,4.63508,0.22593,0.05326,0.0,0.15627,0.00367,0.00459,0.0,0.04112,0.0,0.0,0.0,0.0,0.00716,0.34606,4.17498,0.4601,0.0,0.0,0.0,2.514,0.965,23.398,0.0,2.168,0.451,0.0,0.0,32.678,68.0,40.575,68.0,72.0,156.914,0.0,0.0,33.8,29.989,67.0,14.987,6.023,0.0
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,32.082,1.16,28.122,0.199,0.05,0.0,0.346,0.008,0.008,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.464,26.633,1.49,0.0,5.53673,5.53673,1.39433,1.39433,4.1424,0.23945,0.06008,0.0,0.41599,0.00976,0.01009,0.03605,0.0506,0.0,0.0,0.0,0.0,0.01488,0.55744,3.92298,0.21942,0.0,0.0,0.0,0.521,0.2,21.986,0.0,0.449,0.45,0.0,0.0,33.825,68.0,41.274,68.0,72.0,65.351,99.99,0.0,35.6,31.528,67.0,6.935,0.0,0.0
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T00:00:00Z,33.396,1.237,29.174,0.182,0.05,0.0,0.452,0.011,0.011,0.0,0.044,0.0,0.0,0.0,0.0,0.015,0.473,24.292,4.882,0.0,5.77651,5.77651,1.47923,1.47923,4.29728,0.21728,0.05977,0.0,0.54077,0.01269,0.01329,0.0,0.05244,0.0,0.0,0.0,0.0,0.0176,0.5654,3.5782,0.71908,0.0,0.0,0.0,4.165,1.6,20.054,0.0,3.592,0.451,0.0,0.0,33.16,68.0,41.655,68.0,72.0,121.555,0.0,0.0,33.8,31.368,79.0,5.816,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T01:00:00Z,31.442,1.273,27.097,0.18,0.05,0.0,0.513,0.012,0.015,0.0,0.042,0.0,0.0,0.0,0.0,0.016,0.446,24.006,3.091,0.0,5.49839,5.49839,1.50703,1.50703,3.99136,0.21258,0.05917,0.0,0.60701,0.01425,0.01746,0.0,0.04984,0.0,0.0,0.0,0.0,0.01853,0.5282,3.53603,0.45532,0.0,0.0,0.0,2.077,0.798,19.817,0.0,1.791,0.451,0.0,0.0,34.267,68.0,41.923,68.0,72.0,141.379,0.0,0.0,35.6,33.309,80.0,12.751,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T02:00:00Z,29.779,1.212,25.645,0.18,0.05,0.0,0.472,0.011,0.021,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.419,24.118,1.527,0.0,5.20707,5.20707,1.42959,1.42959,3.77748,0.21294,0.059,0.0,0.55739,0.01308,0.02437,0.0,0.04865,0.0,0.0,0.0,0.0,0.01958,0.49459,3.5526,0.22487,0.0,0.0,0.0,1.567,0.602,19.91,0.0,1.348,0.449,0.0,0.0,34.928,68.0,42.169,68.0,72.0,153.889,0.0,0.0,35.6,33.306,80.0,14.987,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T03:00:00Z,28.345,0.818,25.555,0.18,0.05,0.0,0.197,0.005,0.024,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.312,24.082,1.472,0.0,4.73658,4.73658,0.97239,0.97239,3.76419,0.21429,0.05946,0.0,0.23422,0.0055,0.02834,0.0,0.04799,0.0,0.0,0.0,0.0,0.01214,0.37045,3.54733,0.21686,0.0,0.0,0.0,0.0,0.0,19.881,0.0,0.0,0.457,0.0,0.0,36.266,68.0,42.476,68.0,72.0,158.027,0.0,0.0,37.4,35.125,81.0,16.106,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T04:00:00Z,28.477,0.549,26.605,0.188,0.05,0.0,0.025,0.001,0.021,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.221,25.115,1.489,0.0,4.57444,4.57444,0.65554,0.65554,3.9189,0.22452,0.05973,0.0,0.03003,0.0007,0.02467,0.0,0.04612,0.0,0.0,0.0,0.0,0.00515,0.26462,3.69951,0.2194,0.0,0.0,0.0,0.522,0.201,20.734,0.0,0.449,0.449,0.0,0.0,36.85,68.0,42.713,68.0,72.0,173.767,0.0,0.0,37.4,35.125,81.0,18.343,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T05:00:00Z,27.676,0.574,25.717,0.192,0.05,0.0,0.025,0.001,0.014,0.03,0.036,0.0,0.0,0.0,0.0,0.004,0.221,25.717,0.0,0.0,4.46604,4.46604,0.67792,0.67792,3.78812,0.22718,0.05903,0.0,0.02967,0.0007,0.01688,0.03542,0.04247,0.0,0.0,0.0,0.0,0.00509,0.26149,3.78812,0.0,0.0,0.0,0.0,0.521,0.2,21.23,0.0,0.449,0.45,0.0,0.0,37.002,68.0,42.949,68.0,72.0,90.722,99.99,0.0,37.4,35.125,81.0,14.987,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T06:00:00Z,27.514,0.528,25.711,0.181,0.05,0.0,0.025,0.001,0.01,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,24.239,1.472,0.0,4.39839,4.39839,0.61116,0.61116,3.78723,0.20977,0.05783,0.0,0.02907,0.00068,0.01207,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.25617,3.57038,0.21686,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,0.456,0.0,0.0,37.107,68.0,43.12,68.0,72.0,158.027,0.0,0.0,37.4,34.264,74.0,16.106,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T07:00:00Z,27.455,0.527,25.656,0.181,0.05,0.0,0.025,0.001,0.01,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.221,24.167,1.489,0.0,4.38012,4.38012,0.60092,0.60092,3.7792,0.20619,0.05701,0.0,0.02866,0.00067,0.0119,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.25256,3.55981,0.21939,0.0,0.0,0.0,0.522,0.201,19.951,0.0,0.45,0.448,0.0,0.0,35.109,68.0,43.127,68.0,72.0,138.392,0.0,0.0,33.8,32.272,86.0,11.408,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T08:00:00Z,29.302,0.551,27.423,0.205,0.05,0.0,0.025,0.001,0.01,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.221,27.423,0.0,0.0,4.66668,4.66668,0.62722,0.62722,4.03946,0.2338,0.05697,0.0,0.02864,0.00067,0.01189,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.25236,4.03946,0.0,0.0,0.0,0.0,0.0,0.0,22.639,0.0,0.0,0.457,0.0,0.0,32.033,68.0,42.745,68.0,72.0,184.35,0.0,0.0,30.2,29.398,92.0,18.343,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T09:00:00Z,36.457,0.579,34.481,0.235,0.05,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,31.384,3.096,0.0,5.74333,5.74333,0.66433,0.66433,5.07899,0.26933,0.05734,0.0,0.02882,0.00068,0.01197,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.25402,4.6229,0.45609,0.0,0.0,0.0,2.145,0.824,25.909,0.0,1.852,0.451,0.0,0.0,27.991,68.0,42.023,68.0,72.0,221.049,0.0,0.0,25.52,24.907,93.0,22.369,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T10:00:00Z,39.686,0.648,37.477,0.269,0.05,0.0,0.027,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.253,35.95,1.527,0.0,6.26712,6.26712,0.74683,0.74683,5.52029,0.31022,0.05766,0.0,0.03058,0.00072,0.01204,0.0,0.03642,0.0,0.0,0.0,0.0,0.00694,0.29224,5.2954,0.22489,0.0,0.0,0.0,1.568,0.602,29.678,0.0,1.351,0.449,0.0,0.0,23.856,68.0,41.034,68.0,72.0,260.243,0.0,0.0,21.2,20.587,92.0,26.396,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T11:00:00Z,42.864,0.661,40.61,0.254,0.05,0.0,0.051,0.001,0.008,0.0,0.032,0.0,0.0,0.0,0.0,0.006,0.258,33.95,6.66,0.0,6.75666,6.75666,0.77483,0.77483,5.98183,0.29795,0.05864,0.0,0.05968,0.0014,0.00985,0.0,0.03704,0.0,0.0,0.0,0.0,0.00747,0.3028,5.00087,0.98095,0.0,0.0,0.0,5.028,1.931,28.027,0.0,4.346,0.452,0.0,0.0,21.593,68.0,40.638,68.0,72.0,207.63,0.0,0.0,19.4,17.208,70.0,19.461,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T12:00:00Z,38.991,0.876,36.001,0.251,0.05,0.0,0.18,0.004,0.008,0.0,0.033,0.0,0.0,0.0,0.009,0.01,0.33,33.605,1.48,0.916,6.34508,6.34508,1.04208,1.04208,5.30301,0.29902,0.05946,0.0,0.21409,0.00503,0.00945,0.0,0.03965,0.0,0.0,0.0,0.0109,0.01194,0.39254,4.94996,0.21806,0.13498,0.0,0.0,0.249,0.096,27.742,0.0,0.215,0.449,0.0,0.0,20.643,68.0,40.334,68.0,72.0,207.63,0.0,0.0,19.4,17.21,70.0,19.461,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T13:00:00Z,40.827,1.01,37.379,0.223,0.05,0.0,0.228,0.005,0.008,0.0,0.035,0.0,0.0,0.0,0.075,0.011,0.375,29.866,0.0,7.514,6.69007,6.69007,1.18411,1.18411,5.50595,0.26191,0.0586,0.0,0.2669,0.00626,0.00904,0.0,0.04113,0.0,0.0,0.0,0.08806,0.01287,0.43934,4.39921,0.0,1.10674,0.0,0.0,0.0,0.0,24.655,0.0,0.0,0.453,0.0,0.0,20.149,68.0,40.108,68.0,72.0,193.223,0.0,0.0,19.4,17.212,70.0,17.224,0.0,0.0
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T14:00:00Z,38.024,0.984,34.667,0.251,0.05,0.0,0.242,0.006,0.007,0.0,0.036,0.0,0.0,0.0,0.0,0.008,0.384,33.534,1.133,0.0,5.98395,5.98395,0.87753,0.87753,5.10642,0.22377,0.04459,0.0,0.21589,0.00507,0.00668,0.0,0.03208,0.0,0.0,0.0,0.0,0.00708,0.34237,4.93959,0.16683,0.0,0.0,0.0,0.0,0.0,27.684,0.0,0.0,0.442,0.0,0.0,19.883,68.0,39.898,68.0,72.0,200.205,0.0,0.0,19.4,17.213,70.0,18.343,0.0,0.0
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T15:00:00Z,41.115,1.004,37.688,0.268,0.05,0.0,0.249,0.006,0.006,0.0,0.036,0.0,0.0,0.0,0.0,0.005,0.384,35.83,1.858,0.0,6.31337,6.31337,0.7619,0.7619,5.55146,0.20339,0.03793,0.0,0.18872,0.00443,0.00482,0.0,0.02729,0.0,0.0,0.0,0.0,0.00408,0.29125,5.27771,0.27375,0.0,0.0,0.0,1.113,0.428,29.579,0.0,0.964,0.453,0.0,0.0,20.288,68.0,39.663,68.0,72.0,225.418,0.0,0.0,19.4,16.769,64.0,21.922,24.092,0.0
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T16:00:00Z,40.284,0.792,37.581,0.258,0.05,0.0,0.133,0.003,0.005,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.302,34.469,3.113,0.0,6.12882,6.12882,0.59308,0.59308,5.53574,0.19316,0.03745,0.0,0.09987,0.00234,0.00374,0.0,0.02628,0.0,0.0,0.0,0.0,0.00372,0.22652,5.07722,0.45852,0.0,0.0,0.0,2.372,0.911,28.455,0.0,2.05,0.451,0.0,0.0,20.98,68.0,39.71,68.0,72.0,193.223,0.0,0.0,19.4,17.216,70.0,17.224,31.7,0.0
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T17:00:00Z,42.879,0.81,40.117,0.277,0.05,0.0,0.129,0.003,0.003,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.307,37.023,3.093,0.0,6.51318,6.51318,0.60401,0.60401,5.90917,0.20668,0.0373,0.0,0.09605,0.00225,0.00254,0.0,0.02618,0.0,0.0,0.0,0.0,0.00379,0.22921,5.45351,0.45567,0.0,0.0,0.0,2.112,0.811,30.564,0.0,1.824,0.451,0.0,0.0,20.975,68.0,39.59,68.0,72.0,225.418,0.0,0.0,19.4,16.771,64.0,21.922,21.873,0.0
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T18:00:00Z,49.87,0.82,47.074,0.285,0.05,0.0,0.126,0.003,0.003,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.312,38.074,8.999,0.0,7.54303,7.54303,0.60909,0.60909,6.93394,0.21173,0.03716,0.0,0.09339,0.00219,0.00202,0.0,0.02738,0.0,0.0,0.0,0.0,0.00369,0.23152,5.60834,1.3256,0.0,0.0,0.0,7.929,3.045,31.432,0.0,6.85,0.451,0.0,0.0,20.917,68.0,39.46,68.0,72.0,234.115,0.0,0.0,19.4,16.771,64.0,23.04,26.945,0.0
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T19:00:00Z,38.514,0.802,35.779,0.268,0.05,0.0,0.125,0.003,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.005,0.312,35.779,0.0,0.0,5.86071,5.86071,0.59042,0.59042,5.27029,0.1972,0.03683,0.0,0.0918,0.00215,0.00184,0.0,0.02714,0.0,0.0,0.0,0.0,0.004,0.22946,5.27029,0.0,0.0,0.0,0.0,0.0,0.0,29.537,0.0,0.0,0.446,0.0,0.0,21.415,68.0,39.513,68.0,72.0,207.63,0.0,0.0,19.4,17.216,70.0,19.461,40.576,0.0
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T20:00:00Z,39.494,0.795,36.783,0.264,0.05,0.0,0.125,0.003,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.006,0.307,35.293,1.49,0.0,6.00464,6.00464,0.58646,0.58646,5.41818,0.19493,0.03691,0.0,0.09238,0.00217,0.00184,0.0,0.0272,0.0,0.0,0.0,0.0,0.00427,0.22677,5.19871,0.21947,0.0,0.0,0.0,0.52,0.2,29.136,0.0,0.45,0.453,0.0,0.0,21.778,68.0,39.572,68.0,72.0,200.205,0.0,0.0,19.4,17.218,70.0,18.343,37.089,0.0
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T21:00:00Z,43.099,0.841,40.231,0.269,0.05,0.0,0.13,0.003,0.003,0.0,0.036,0.0,0.0,0.0,0.028,0.006,0.316,36.008,1.472,2.75,6.58424,6.58424,0.65829,0.65829,5.92596,0.211,0.03915,0.0,0.10162,0.00239,0.00213,0.0,0.02817,0.0,0.0,0.0,0.02154,0.00462,0.24768,5.30404,0.21681,0.4051,0.0,0.0,0.0,0.0,29.726,0.0,0.0,0.444,0.0,0.0,21.697,68.0,39.462,68.0,72.0,234.115,0.0,0.0,19.4,17.218,70.0,23.04,35.187,27.262
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T22:00:00Z,36.48,1.051,32.894,0.246,0.05,0.0,0.268,0.006,0.004,0.0,0.039,0.0,0.0,0.0,0.0,0.009,0.428,32.894,0.0,0.0,5.96479,5.96479,1.11953,1.11953,4.84526,0.2622,0.05326,0.0,0.28577,0.00671,0.00459,0.0,0.04112,0.0,0.0,0.0,0.0,0.0097,0.45617,4.84526,0.0,0.0,0.0,0.0,0.0,0.0,27.155,0.0,0.0,0.458,0.0,0.0,20.653,68.0,39.629,68.0,72.0,173.231,0.0,0.0,17.6,16.034,77.0,12.751,13.631,9.827
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-03T23:00:00Z,41.704,1.231,37.505,0.269,0.05,0.0,0.346,0.008,0.008,0.03,0.042,0.0,0.0,0.0,0.0,0.012,0.464,35.998,1.508,0.0,7.00308,7.00308,1.47853,1.47853,5.52455,0.32364,0.06008,0.0,0.41599,0.00976,0.01009,0.03605,0.0506,0.0,0.0,0.0,0.0,0.01488,0.55744,5.30245,0.2221,0.0,0.0,0.0,1.041,0.4,29.717,0.0,0.899,0.451,0.0,0.0,19.386,68.0,39.583,68.0,72.0,114.105,99.99,0.0,17.6,15.552,70.0,13.869,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T00:00:00Z,42.024,1.332,37.481,0.267,0.05,0.0,0.452,0.011,0.011,0.0,0.044,0.0,0.0,0.0,0.009,0.015,0.473,35.632,0.932,0.916,7.1125,7.1125,1.59162,1.59162,5.52089,0.31871,0.05977,0.0,0.54077,0.01269,0.01329,0.0,0.05244,0.0,0.0,0.0,0.01095,0.0176,0.5654,5.24863,0.13728,0.13498,0.0,0.0,0.0,0.0,29.416,0.0,0.0,0.442,0.0,0.0,17.287,68.0,39.153,68.0,72.0,205.454,0.0,0.0,15.8,13.098,58.0,18.343,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T01:00:00Z,46.897,1.393,42.144,0.252,0.05,0.0,0.513,0.012,0.015,0.0,0.042,0.0,0.0,0.0,0.048,0.016,0.446,33.627,3.753,4.763,7.85641,7.85641,1.64861,1.64861,6.2078,0.29778,0.05917,0.0,0.60701,0.01425,0.01746,0.0,0.04984,0.0,0.0,0.0,0.05637,0.01853,0.5282,4.95329,0.55287,0.70164,0.0,0.0,3.122,1.199,27.76,0.0,2.702,0.452,0.0,0.0,16.451,68.0,38.921,68.0,72.0,198.657,0.0,0.0,15.8,13.685,67.0,17.224,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T02:00:00Z,42.847,1.295,38.428,0.264,0.05,0.0,0.472,0.011,0.021,0.0,0.041,0.0,0.0,0.0,0.0,0.017,0.419,35.296,3.131,0.0,7.18871,7.18871,1.52829,1.52829,5.66042,0.31163,0.059,0.0,0.55739,0.01308,0.02437,0.0,0.04865,0.0,0.0,0.0,0.0,0.01958,0.49459,5.19916,0.46126,0.0,0.0,0.0,2.605,1.001,29.138,0.0,2.249,0.45,0.0,0.0,16.246,68.0,38.807,68.0,72.0,192.325,0.0,0.0,15.8,14.332,77.0,16.106,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T03:00:00Z,41.419,1.178,37.399,0.269,0.05,0.0,0.369,0.009,0.024,0.0,0.04,0.0,0.0,0.0,0.0,0.016,0.402,35.927,1.472,0.0,6.90985,6.90985,1.40101,1.40101,5.50885,0.31969,0.05946,0.0,0.43855,0.01029,0.02834,0.0,0.04799,0.0,0.0,0.0,0.0,0.01918,0.47751,5.292,0.21684,0.0,0.0,0.0,0.0,0.0,29.659,0.0,0.0,0.452,0.0,0.0,15.184,68.0,38.635,68.0,72.0,184.09,0.0,0.0,14.0,12.566,76.0,13.869,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T04:00:00Z,42.718,1.085,39.015,0.28,0.05,0.0,0.317,0.007,0.021,0.0,0.039,0.0,0.0,0.0,0.0,0.014,0.357,37.483,1.532,0.0,7.04349,7.04349,1.29652,1.29652,5.74697,0.33508,0.05973,0.0,0.37931,0.0089,0.02467,0.0,0.04612,0.0,0.0,0.0,0.0,0.01647,0.42623,5.52124,0.22573,0.0,0.0,0.0,1.73,0.665,30.943,0.0,1.493,0.45,0.0,0.0,13.718,68.0,38.351,68.0,72.0,187.034,0.0,0.0,12.2,10.859,76.0,13.869,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T05:00:00Z,48.507,0.895,45.454,0.302,0.05,0.0,0.127,0.003,0.014,0.03,0.036,0.0,0.0,0.0,0.0,0.012,0.321,40.35,5.104,0.0,7.75154,7.75154,1.05613,1.05613,6.69541,0.35645,0.05903,0.0,0.14957,0.00351,0.01688,0.03542,0.04247,0.0,0.0,0.0,0.0,0.01379,0.37902,5.94354,0.75187,0.0,0.0,0.0,3.996,1.535,33.31,0.0,3.449,0.45,0.0,0.0,14.04,68.0,38.236,68.0,72.0,119.294,99.99,0.0,14.0,12.566,76.0,13.869,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T06:00:00Z,43.688,0.648,41.477,0.301,0.05,0.0,0.025,0.001,0.01,0.0,0.035,0.0,0.0,0.0,0.0,0.004,0.221,40.224,1.253,0.0,6.85905,6.85905,0.74949,0.74949,6.10955,0.3481,0.05783,0.0,0.02907,0.00068,0.01207,0.0,0.04059,0.0,0.0,0.0,0.0,0.00499,0.25617,5.92494,0.18461,0.0,0.0,0.0,0.0,0.0,33.206,0.0,0.0,0.459,0.0,0.0,14.208,68.0,38.008,68.0,72.0,208.07,0.0,0.0,14.0,12.567,76.0,18.343,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T07:00:00Z,42.222,0.646,40.019,0.299,0.05,0.0,0.025,0.001,0.01,0.0,0.034,0.0,0.0,0.0,0.0,0.004,0.221,40.019,0.0,0.0,6.63104,6.63104,0.73618,0.73618,5.89486,0.34145,0.05701,0.0,0.02866,0.00067,0.0119,0.0,0.03901,0.0,0.0,0.0,0.0,0.00492,0.25256,5.89486,0.0,0.0,0.0,0.0,0.0,0.0,33.037,0.0,0.0,0.448,0.0,0.0,13.251,68.0,37.869,68.0,72.0,192.217,0.0,0.0,12.2,10.522,70.0,14.987,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T08:00:00Z,44.982,0.654,42.75,0.309,0.05,0.0,0.025,0.001,0.01,0.0,0.033,0.0,0.0,0.0,0.0,0.004,0.221,41.26,1.49,0.0,7.04224,7.04224,0.74519,0.74519,6.29706,0.35176,0.05697,0.0,0.02864,0.00067,0.01189,0.0,0.03798,0.0,0.0,0.0,0.0,0.00491,0.25236,6.07759,0.21947,0.0,0.0,0.0,0.521,0.2,34.061,0.0,0.451,0.452,0.0,0.0,11.837,68.0,37.621,68.0,72.0,195.066,0.0,0.0,10.4,8.782,69.0,14.987,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T09:00:00Z,44.792,0.663,42.53,0.318,0.05,0.0,0.025,0.001,0.01,0.0,0.032,0.0,0.0,0.0,0.0,0.004,0.221,42.53,0.0,0.0,7.02473,7.02473,0.75998,0.75998,6.26474,0.36498,0.05734,0.0,0.02882,0.00068,0.01197,0.0,0.03723,0.0,0.0,0.0,0.0,0.00495,0.25402,6.26474,0.0,0.0,0.0,0.0,0.0,0.0,35.11,0.0,0.0,0.443,0.0,0.0,11.256,68.0,37.333,68.0,72.0,206.741,0.0,0.0,10.4,8.782,69.0,17.224,0.0,0.0
