Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T08:00:00Z,11.407,0.273,10.476,0.042,0.05,0.0,0.02,0.018,0.0,0.039,0.0,0.004,0.1,9.372,1.103,1.67844,1.67844,0.13538,0.13538,1.54306,0.02064,0.02479,0.0,0.01005,0.00905,0.0,0.01918,0.0,0.00217,0.0495,1.38057,0.16249,0.0,0.0,7.64,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,53.464,0.0,0.0,10.4,7.667,48.0,14.987,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T09:00:00Z,10.679,0.274,9.745,0.043,0.05,0.0,0.02,0.018,0.0,0.038,0.0,0.004,0.1,9.745,0.0,1.56909,1.56909,0.1336,0.1336,1.43549,0.02112,0.02441,0.0,0.00989,0.00891,0.0,0.0184,0.0,0.00214,0.04873,1.43549,0.0,0.0,0.0,7.944,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,56.678,0.0,0.0,10.4,7.933,53.0,16.777,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T10:00:00Z,12.139,0.274,11.203,0.045,0.05,0.0,0.02,0.018,0.0,0.037,0.0,0.004,0.1,10.1,1.103,1.78492,1.78492,0.13467,0.13467,1.65024,0.02202,0.02455,0.0,0.00995,0.00896,0.0,0.01802,0.0,0.00215,0.04902,1.48775,0.16249,0.0,0.0,8.233,0.0,0.0,0.438,0.0,0.0,70.0,70.0,70.0,59.8,0.0,0.0,10.4,8.144,57.0,18.343,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T11:00:00Z,15.174,0.31,14.116,0.047,0.05,0.0,0.023,0.018,0.0,0.036,0.0,0.008,0.129,10.559,3.557,2.22832,2.22832,0.14897,0.14897,2.07935,0.02255,0.02404,0.0,0.01083,0.00878,0.0,0.01717,0.0,0.00377,0.06184,1.55537,0.52398,2.647,0.945,8.607,0.0,2.489,0.437,0.0,0.0,70.0,70.0,70.0,60.397,0.0,0.0,8.6,7.434,76.0,18.343,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T12:00:00Z,18.144,0.349,16.952,0.046,0.05,0.0,0.062,0.015,0.0,0.036,0.0,0.009,0.133,10.304,6.648,2.65774,2.65774,0.16073,0.16073,2.49701,0.02105,0.02301,0.0,0.0285,0.00676,0.0,0.01643,0.0,0.00393,0.06105,1.51782,0.97919,5.31,1.896,8.4,0.0,4.987,0.436,0.0,0.0,70.0,70.0,70.0,56.07,0.0,0.0,8.6,7.089,69.0,16.106,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T13:00:00Z,16.813,0.45,15.276,0.044,0.05,0.0,0.145,0.014,0.0,0.038,0.0,0.01,0.149,10.015,5.262,2.45749,2.45749,0.20728,0.20728,2.25021,0.02047,0.02302,0.0,0.06685,0.0064,0.0,0.01735,0.0,0.0047,0.06849,1.47517,0.77504,3.586,1.281,8.164,0.0,3.371,0.437,0.0,0.0,70.0,70.0,70.0,56.07,0.0,0.0,8.6,7.433,76.0,16.106,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T14:00:00Z,12.074,0.511,10.332,0.043,0.05,0.0,0.184,0.013,0.0,0.04,0.0,0.011,0.169,9.78,0.553,1.74558,1.74558,0.22364,0.22364,1.52194,0.01902,0.0219,0.0,0.08051,0.00591,0.0,0.01738,0.0,0.00489,0.07402,1.44054,0.0814,0.0,0.0,7.972,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,58.161,0.0,0.0,8.6,7.089,69.0,17.224,0.0,0.0
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T15:00:00Z,15.987,0.527,14.188,0.047,0.05,0.0,0.195,0.013,0.0,0.041,0.0,0.008,0.173,10.63,3.558,2.25381,2.25381,0.16393,0.16393,2.08988,0.01467,0.01554,0.0,0.0607,0.00407,0.0,0.01264,0.0,0.00251,0.05379,1.56578,0.5241,2.649,0.946,8.665,0.0,2.489,0.437,0.0,0.0,70.0,70.0,70.0,63.343,0.0,0.0,6.8,5.395,69.0,19.461,0.0,0.0
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T16:00:00Z,10.967,0.517,9.203,0.036,0.05,0.0,0.201,0.011,0.0,0.041,0.0,0.005,0.173,8.1,1.103,1.49855,1.49855,0.1429,0.1429,1.35565,0.00994,0.01382,0.0,0.05546,0.00307,0.0,0.01124,0.0,0.00151,0.04784,1.19316,0.16249,0.0,0.0,6.603,0.0,0.0,0.436,0.0,0.0,70.0,70.0,70.0,58.161,0.0,0.0,8.6,6.498,57.0,17.224,35.821,90.662
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T17:00:00Z,11.966,0.262,11.072,0.039,0.05,0.0,0.02,0.009,0.0,0.04,0.0,0.004,0.1,8.759,2.313,1.69998,1.69998,0.06903,0.06903,1.63096,0.01026,0.01318,0.0,0.00534,0.0023,0.0,0.01046,0.0,0.00116,0.02632,1.2902,0.34075,1.764,0.63,7.14,0.0,1.659,0.437,0.0,0.0,70.0,70.0,70.0,54.131,0.0,0.0,8.6,6.795,63.0,14.987,42.161,19.654
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T18:00:00Z,15.057,0.267,14.145,0.047,0.05,0.0,0.02,0.006,0.0,0.04,0.0,0.004,0.1,10.631,3.514,2.15221,2.15221,0.06866,0.06866,2.08355,0.01212,0.01284,0.0,0.0052,0.00153,0.0,0.01019,0.0,0.00113,0.02564,1.56593,0.51762,2.207,0.788,8.666,0.0,2.074,0.437,0.0,0.0,70.0,70.0,70.0,68.434,0.0,0.0,8.6,6.498,57.0,21.922,43.429,5.706
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T19:00:00Z,11.799,0.264,10.897,0.043,0.05,0.0,0.02,0.005,0.0,0.042,0.0,0.004,0.1,9.781,1.116,1.67036,1.67036,0.06527,0.06527,1.60509,0.01072,0.01235,0.0,0.005,0.00118,0.0,0.01029,0.0,0.00108,0.02465,1.44073,0.16436,0.441,0.158,7.973,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,60.397,0.0,0.0,8.6,6.498,57.0,18.343,53.256,95.099
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T20:00:00Z,10.509,0.263,9.61,0.043,0.05,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,9.61,0.0,1.47928,1.47928,0.06365,0.06365,1.41563,0.01032,0.01209,0.0,0.0049,0.00106,0.0,0.01007,0.0,0.00106,0.02415,1.41563,0.0,0.0,0.0,7.834,0.0,0.0,0.435,0.0,0.0,70.0,70.0,70.0,60.397,0.0,0.0,8.6,6.004,47.0,18.343,39.308,159.45
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T21:00:00Z,12.231,0.266,11.324,0.045,0.05,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,10.22,1.103,1.7339,1.7339,0.06595,0.06595,1.66795,0.01126,0.0124,0.0,0.00503,0.00108,0.0,0.01033,0.0,0.00109,0.02476,1.50545,0.1625,0.0,0.0,8.331,0.0,0.0,0.439,0.0,0.0,70.0,70.0,70.0,66.334,0.0,0.0,6.8,5.123,63.0,20.804,27.262,130.603
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T22:00:00Z,10.766,0.37,9.503,0.042,0.05,0.0,0.02,0.005,0.0,0.041,0.108,0.004,0.1,9.503,0.0,1.50677,1.50677,0.10695,0.10695,1.39982,0.0122,0.01445,0.0,0.00586,0.00138,0.0,0.01175,0.03119,0.00127,0.02886,1.39982,0.0,0.0,0.0,7.747,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,60.993,0.0,0.0,6.8,4.849,57.0,18.343,17.118,82.737
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T23:00:00Z,12.887,1.02,9.408,0.037,0.05,0.0,0.248,0.008,0.0,0.044,0.432,0.009,0.193,8.304,1.103,1.82548,1.82548,0.43974,0.43974,1.38574,0.0159,0.02156,0.0,0.10685,0.00325,0.0,0.01882,0.18613,0.004,0.08324,1.22324,0.1625,0.0,0.0,6.769,0.0,0.0,0.44,0.0,0.0,70.0,70.0,70.0,57.353,0.0,0.0,5.0,3.19,57.0,16.106,2.536,37.723
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-04T00:00:00Z,18.837,0.765,16.228,0.072,0.05,0.0,0.329,0.015,0.03,0.048,0.0,0.013,0.209,16.228,0.0,2.73094,2.73094,0.34053,0.34053,2.3904,0.03209,0.02227,0.0,0.14633,0.00654,0.01336,0.0212,0.0,0.00561,0.09313,2.3904,0.0,0.0,0.0,13.228,0.0,0.0,0.434,0.0,0.0,70.0,70.0,70.0,24.213,99.99,0.0,1.4,0.03,62.0,18.343,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T01:00:00Z,15.108,0.799,12.382,0.05,0.05,0.0,0.402,0.019,0.0,0.05,0.0,0.015,0.213,11.279,1.103,2.18936,2.18936,0.36547,0.36547,1.82388,0.02291,0.02287,0.0,0.18372,0.0089,0.0,0.02269,0.0,0.00685,0.09753,1.66138,0.1625,0.0,0.0,9.194,0.0,0.0,0.441,0.0,0.0,70.0,70.0,70.0,71.073,0.0,0.0,-0.4,-1.464,68.0,21.922,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T02:00:00Z,15.922,1.898,9.446,0.037,0.05,0.0,0.405,0.026,0.0,0.048,1.116,0.016,0.201,8.33,1.116,2.20275,2.20275,0.81142,0.81142,1.39133,0.01581,0.02137,0.0,0.17308,0.01103,0.0,0.02035,0.47696,0.00681,0.086,1.22696,0.16436,0.441,0.158,6.79,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,61.244,0.0,0.0,-0.4,-1.664,62.0,17.224,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T03:00:00Z,16.183,0.724,13.711,0.051,0.05,0.0,0.335,0.036,0.0,0.047,0.0,0.017,0.189,11.425,2.286,2.32739,2.32739,0.30777,0.30777,2.01962,0.02155,0.02124,0.0,0.14238,0.01535,0.0,0.0198,0.0,0.00717,0.08027,1.68294,0.33668,1.324,0.473,9.313,0.0,1.245,0.437,0.0,0.0,70.0,70.0,70.0,69.075,0.0,0.0,-2.2,-3.18,68.0,20.804,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T04:00:00Z,15.385,0.641,13.197,0.054,0.05,0.0,0.253,0.042,0.0,0.046,0.0,0.016,0.181,12.082,1.116,2.23793,2.23793,0.29396,0.29396,1.94397,0.0246,0.02293,0.0,0.11588,0.01911,0.0,0.02092,0.0,0.00752,0.083,1.77962,0.16435,0.441,0.158,9.848,0.0,0.415,0.437,0.0,0.0,70.0,70.0,70.0,65.144,0.0,0.0,-5.8,-6.448,75.0,18.343,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T05:00:00Z,14.308,0.578,12.335,0.055,0.05,0.0,0.219,0.036,0.0,0.044,0.0,0.014,0.161,12.335,0.0,2.0772,2.0772,0.26022,0.26022,1.81698,0.02466,0.02251,0.0,0.09843,0.01626,0.0,0.01965,0.0,0.00631,0.0724,1.81698,0.0,0.0,0.0,10.055,0.0,0.0,0.437,0.0,0.0,70.0,70.0,70.0,61.781,0.0,0.0,-7.6,-8.385,67.0,16.106,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T06:00:00Z,20.382,0.457,18.821,0.068,0.05,0.0,0.102,0.025,0.015,0.041,0.0,0.012,0.145,15.31,3.512,2.99617,2.99617,0.22376,0.22376,2.77241,0.03326,0.02446,0.0,0.04997,0.01223,0.00734,0.01989,0.0,0.00581,0.07079,2.25514,0.51727,2.178,0.778,12.48,0.0,2.048,0.437,0.0,0.0,70.0,70.0,70.0,31.481,50.006,0.0,-7.6,-8.527,61.0,13.869,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T07:00:00Z,15.736,0.293,14.736,0.06,0.05,0.0,0.02,0.018,0.0,0.04,0.0,0.004,0.1,13.62,1.116,2.31557,2.31557,0.14491,0.14491,2.17067,0.02992,0.02474,0.0,0.01003,0.00903,0.0,0.01963,0.0,0.00217,0.04939,2.00629,0.16438,0.441,0.158,11.103,0.0,0.416,0.437,0.0,0.0,70.0,70.0,70.0,60.67,0.0,0.0,-9.4,-10.119,67.0,14.987,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T08:00:00Z,14.663,0.292,13.666,0.061,0.05,0.0,0.02,0.018,0.0,0.039,0.0,0.004,0.1,13.666,0.0,2.15791,2.15791,0.14484,0.14484,2.01307,0.03009,0.02479,0.0,0.01005,0.00905,0.0,0.01918,0.0,0.00217,0.0495,2.01307,0.0,0.0,0.0,11.14,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,59.086,0.0,0.0,-9.4,-10.249,61.0,13.869,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T09:00:00Z,16.314,0.294,15.312,0.063,0.05,0.0,0.02,0.018,0.0,0.038,0.0,0.004,0.1,14.209,1.103,2.39874,2.39874,0.14328,0.14328,2.25546,0.0308,0.02441,0.0,0.00989,0.00891,0.0,0.0184,0.0,0.00214,0.04873,2.09295,0.16252,0.0,0.0,11.582,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,59.743,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T10:00:00Z,16.447,0.293,15.447,0.064,0.05,0.0,0.02,0.018,0.0,0.037,0.0,0.004,0.1,14.344,1.103,2.41928,2.41928,0.14393,0.14393,2.27535,0.03127,0.02455,0.0,0.00995,0.00896,0.0,0.01802,0.0,0.00215,0.04902,2.11289,0.16246,0.0,0.0,11.693,0.0,0.0,0.43,0.0,0.0,70.0,70.0,70.0,59.743,0.0,0.0,-11.2,-11.857,67.0,13.869,0.0,0.0
2007-01-04T05:00:00,2007-01-04T05:00:00,2007-01-04T11:00:00Z,15.264,0.292,14.268,0.063,0.05,0.0,0.02,0.018,0.0,0.036,0.0,0.004,0.1,14.268,0.0,2.24206,2.24206,0.14031,0.14031,2.10175,0.03047,0.02404,0.0,0.00974,0.00878,0.0,0.01717,0.0,0.00211,0.04801,2.10175,0.0,0.0,0.0,11.631,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,58.331,0.0,0.0,-11.2,-11.856,67.0,12.751,0.0,0.0
2007-01-04T06:00:00,2007-01-04T06:00:00,2007-01-04T12:00:00Z,16.383,0.288,15.399,0.063,0.05,0.0,0.02,0.015,0.0,0.036,0.0,0.004,0.1,14.296,1.103,2.40091,2.40091,0.13268,0.13268,2.26823,0.02921,0.02301,0.0,0.00932,0.00676,0.0,0.01643,0.0,0.00202,0.04594,2.10577,0.16246,0.0,0.0,11.653,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,56.477,0.0,0.0,-13.0,-13.599,67.0,10.29,0.0,0.0
2007-01-04T07:00:00,2007-01-04T07:00:00,2007-01-04T13:00:00Z,15.404,0.29,14.414,0.064,0.05,0.0,0.02,0.014,0.0,0.038,0.0,0.004,0.1,14.414,0.0,2.25675,2.25675,0.13353,0.13353,2.12322,0.02946,0.02302,0.0,0.00933,0.0064,0.0,0.01735,0.0,0.00202,0.04596,2.12322,0.0,0.0,0.0,11.75,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,55.54,0.0,0.0,-14.8,-15.23,74.0,8.053,0.0,0.0
2007-01-04T08:00:00,2007-01-04T08:00:00,2007-01-04T14:00:00Z,21.436,0.297,20.422,0.069,0.05,0.0,0.02,0.013,0.0,0.04,0.0,0.004,0.1,15.628,4.794,3.13829,3.13829,0.13013,0.13013,3.00816,0.0304,0.0219,0.0,0.00888,0.00591,0.0,0.01738,0.0,0.00192,0.04374,2.30196,0.7062,3.012,1.076,12.739,0.0,2.833,0.436,0.0,0.0,70.0,70.0,70.0,61.05,0.0,0.0,-14.8,-15.23,74.0,13.869,0.0,0.0
2007-01-04T09:00:00,2007-01-04T09:00:00,2007-01-04T15:00:00Z,16.419,0.297,15.407,0.068,0.05,0.0,0.02,0.013,0.0,0.041,0.0,0.004,0.1,15.407,0.0,2.36161,2.36161,0.09222,0.09222,2.26939,0.02127,0.01554,0.0,0.0063,0.00407,0.0,0.01264,0.0,0.00136,0.03104,2.26939,0.0,0.0,0.0,12.559,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,60.398,0.0,0.0,-13.0,-13.598,67.0,13.869,0.0,0.0
2007-01-04T10:00:00,2007-01-04T10:00:00,2007-01-04T16:00:00Z,14.838,0.283,13.872,0.057,0.05,0.0,0.02,0.011,0.0,0.041,0.0,0.004,0.1,12.769,1.103,2.12163,2.12163,0.07823,0.07823,2.0434,0.01568,0.01382,0.0,0.0056,0.00307,0.0,0.01124,0.0,0.00121,0.0276,1.88093,0.16246,0.0,0.0,10.409,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,59.002,0.0,0.0,-13.0,-13.598,67.0,12.751,29.481,167.058
2007-01-04T11:00:00,2007-01-04T11:00:00,2007-01-04T17:00:00Z,12.508,0.274,11.572,0.051,0.05,0.0,0.02,0.009,0.0,0.04,0.0,0.004,0.1,11.572,0.0,1.77685,1.77685,0.07232,0.07232,1.70453,0.01355,0.01318,0.0,0.00534,0.0023,0.0,0.01046,0.0,0.00116,0.02632,1.70453,0.0,0.0,0.0,9.433,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,55.776,0.0,0.0,-11.2,-11.914,64.0,10.29,26.945,192.101
2007-01-04T12:00:00,2007-01-04T12:00:00,2007-01-04T18:00:00Z,14.564,0.271,13.639,0.051,0.05,0.0,0.02,0.006,0.0,0.04,0.0,0.004,0.1,11.496,2.143,2.07862,2.07862,0.06965,0.06965,2.00897,0.01311,0.01284,0.0,0.0052,0.00153,0.0,0.01019,0.0,0.00113,0.02564,1.69334,0.31564,0.885,0.316,9.371,0.0,0.831,0.435,0.0,0.0,70.0,70.0,70.0,53.373,0.0,0.0,-9.4,-10.246,61.0,8.053,30.749,203.83
2007-01-04T13:00:00,2007-01-04T13:00:00,2007-01-04T19:00:00Z,12.601,0.272,11.672,0.051,0.05,0.0,0.02,0.005,0.0,0.042,0.0,0.004,0.1,11.559,0.113,1.78651,1.78651,0.06722,0.06722,1.71929,0.01267,0.01235,0.0,0.005,0.00118,0.0,0.01029,0.0,0.00108,0.02465,1.70261,0.01668,0.0,0.0,9.422,0.0,0.0,0.444,0.0,0.0,70.0,70.0,70.0,53.425,0.0,0.0,-7.6,-8.523,61.0,9.171,30.749,239.334
2007-01-04T14:00:00,2007-01-04T14:00:00,2007-01-04T20:00:00Z,13.109,0.27,12.189,0.049,0.05,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,11.086,1.103,1.86062,1.86062,0.06524,0.06524,1.79538,0.01191,0.01209,0.0,0.0049,0.00106,0.0,0.01007,0.0,0.00106,0.02415,1.63292,0.16246,0.0,0.0,9.037,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,52.699,0.0,0.0,-5.8,-6.806,61.0,9.171,20.288,255.501
2007-01-04T15:00:00,2007-01-04T15:00:00,2007-01-04T21:00:00Z,11.383,0.267,10.472,0.047,0.05,0.0,0.02,0.004,0.0,0.042,0.0,0.004,0.1,10.472,0.0,1.60868,1.60868,0.06623,0.06623,1.54246,0.01153,0.0124,0.0,0.00503,0.00108,0.0,0.01033,0.0,0.00109,0.02476,1.54246,0.0,0.0,0.0,8.536,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,51.904,0.0,0.0,-5.8,-6.806,61.0,8.053,16.484,231.726
2007-01-04T16:00:00,2007-01-04T16:00:00,2007-01-04T22:00:00Z,12.268,0.265,11.362,0.046,0.05,0.0,0.02,0.005,0.0,0.041,0.0,0.004,0.1,10.259,1.103,1.75041,1.75041,0.07673,0.07673,1.67368,0.01317,0.01445,0.0,0.00586,0.00138,0.0,0.01175,0.0,0.00127,0.02886,1.51122,0.16246,0.0,0.0,8.363,0.0,0.0,0.431,0.0,0.0,70.0,70.0,70.0,51.904,0.0,0.0,-5.8,-6.806,61.0,8.053,10.461,183.542
2007-01-04T17:00:00,2007-01-04T17:00:00,2007-01-04T23:00:00Z,13.256,1.379,8.549,0.038,0.05,0.0,0.02,0.008,0.0,0.044,1.116,0.004,0.1,8.549,0.0,1.85416,1.85416,0.59483,0.59483,1.25933,0.01637,0.02156,0.0,0.00874,0.00325,0.0,0.01882,0.48115,0.00189,0.04305,1.25933,0.0,0.0,0.0,6.969,0.0,0.0,0.443,0.0,0.0,70.0,70.0,70.0,50.382,0.0,0.0,-5.8,-6.807,61.0,4.698,1.902,60.864
2007-01-04T18:00:00,2007-01-04T18:00:00,2007-01-05T00:00:00Z,19.995,0.765,17.385,0.072,0.05,0.0,0.329,0.015,0.03,0.048,0.0,0.013,0.209,16.283,1.103,2.90152,2.90152,0.34064,0.34064,2.56088,0.0322,0.02227,0.0,0.14633,0.00654,0.01336,0.0212,0.0,0.00561,0.09313,2.39841,0.16247,0.0,0.0,13.624,0.0,0.0,0.432,1.0,0.0,68.622,70.0,70.0,17.513,99.99,0.0,-7.6,-8.381,67.0,5.816,0.0,0.0
2007-01-04T19:00:00,2007-01-04T19:00:00,2007-01-05T01:00:00Z,12.962,0.794,10.252,0.046,0.05,0.0,0.402,0.019,0.0,0.05,0.0,0.015,0.213,10.252,0.0,1.87344,1.87344,0.36339,0.36339,1.51005,0.02083,0.02287,0.0,0.18372,0.0089,0.0,0.02269,0.0,0.00685,0.09753,1.51005,0.0,0.0,0.0,8.179,0.0,0.0,0.453,0.0,0.0,69.725,70.0,70.0,50.561,0.0,0.0,-7.6,-8.215,74.0,4.698,0.0,0.0
2007-01-04T20:00:00,2007-01-04T20:00:00,2007-01-05T02:00:00Z,14.55,0.793,11.844,0.048,0.05,0.0,0.405,0.026,0.0,0.048,0.0,0.016,0.201,10.741,1.103,2.08364,2.08364,0.33904,0.33904,1.74461,0.02039,0.02137,0.0,0.17308,0.01103,0.0,0.02035,0.0,0.00681,0.086,1.58213,0.16248,0.0,0.0,8.718,0.0,0.0,0.435,0.0,0.0,69.947,70.0,70.0,51.78,0.0,0.0,-9.4,-9.964,74.0,4.698,0.0,0.0
2007-01-04T21:00:00,2007-01-04T21:00:00,2007-01-05T03:00:00Z,15.984,0.723,13.516,0.05,0.05,0.0,0.335,0.036,0.0,0.047,0.0,0.017,0.189,11.177,2.339,2.29819,2.29819,0.3073,0.3073,1.99089,0.02109,0.02124,0.0,0.14238,0.01535,0.0,0.0198,0.0,0.00717,0.08027,1.6464,0.34448,2.154,0.769,9.104,0.0,2.027,0.438,0.0,0.0,69.99,70.0,70.0,51.872,0.0,0.0,-9.4,-9.965,74.0,4.698,0.0,0.0
2007-01-04T22:00:00,2007-01-04T22:00:00,2007-01-05T04:00:00Z,18.387,0.638,16.209,0.051,0.05,0.0,0.253,0.042,0.0,0.046,0.0,0.016,0.181,11.456,4.754,2.68033,2.68033,0.29269,0.29269,2.38764,0.02333,0.02293,0.0,0.11588,0.01911,0.0,0.02092,0.0,0.00752,0.083,1.68744,0.7002,2.705,0.966,9.337,0.0,2.547,0.437,0.0,0.0,69.998,70.0,70.0,51.603,0.0,0.0,-9.4,-9.965,74.0,3.355,0.0,0.0
2007-01-04T23:00:00,2007-01-04T23:00:00,2007-01-05T05:00:00Z,14.906,0.31,13.847,0.056,0.05,0.0,0.02,0.036,0.0,0.044,0.0,0.004,0.1,12.601,1.246,2.17932,2.17932,0.13965,0.13965,2.03967,0.02519,0.02251,0.0,0.00912,0.01626,0.0,0.01965,0.0,0.00197,0.04495,1.85608,0.18359,1.325,0.473,10.271,0.0,1.247,0.437,0.0,0.0,70.0,70.0,70.0,52.641,0.0,0.0,-11.2,-11.558,82.0,4.698,0.0,0.0
2007-01-05T00:00:00,2007-01-05T00:00:00,2007-01-05T06:00:00Z,19.194,0.326,18.082,0.071,0.05,0.0,0.02,0.025,0.015,0.041,0.0,0.004,0.1,15.925,2.157,2.82291,2.82291,0.15942,0.15942,2.66348,0.0346,0.02446,0.0,0.00991,0.01223,0.00734,0.01989,0.0,0.00215,0.04884,2.34581,0.31767,0.88,0.314,12.982,0.0,0.831,0.439,0.0,0.0,70.0,70.0,70.0,26.997,50.006,0.0,-11.2,-11.717,74.0,4.698,0.0,0.0
2007-01-05T01:00:00,2007-01-05T01:00:00,2007-01-05T07:00:00Z,14.921,0.289,13.934,0.057,0.05,0.0,0.02,0.018,0.0,0.04,0.0,0.004,0.1,12.818,1.116,2.19557,2.19557,0.14314,0.14314,2.05242,0.02816,0.02474,0.0,0.01003,0.00903,0.0,0.01963,0.0,0.00217,0.04939,1.88805,0.16437,0.441,0.158,10.448,0.0,0.417,0.437,0.0,0.0,70.0,70.0,70.0,52.257,0.0,0.0,-9.4,-9.965,74.0,5.816,0.0,0.0
